id_visita,fecha,pais_origen,via_ingreso,motivo_viaje,departamento_visitado,noches_estadia,gasto_total,anio,mes,dia,trimestre,gasto_por_noche
10067,2023-05-08,Mexico,Aerea,Familiares,Ahuachapan,10,712,2023,5,8,2,71.2
10068,2023-08-01,Estados Unidos,Terrestre,Familiares,Sonsonate,10,1339,2023,8,1,3,133.9
10069,2024-04-10,Costa Rica,Terrestre,Negocios,San Salvador,4,1255,2024,4,10,2,313.75
10070,2022-04-09,Estados Unidos,Terrestre,Familiares,Ahuachapan,3,2165,2022,4,9,2,721.67
10071,2021-09-27,Guatemala,Aerea,Familiares,San Miguel,2,1041,2021,9,27,3,520.5
10072,2024-05-29,Estados Unidos,Terrestre,Ocio,Santa Ana,10,233,2024,5,29,2,23.3
10073,2024-03-21,Estados Unidos,Aerea,Ocio,La Libertad,6,1405,2024,3,21,1,234.17
10074,2022-09-15,Estados Unidos,Aerea,Salud,Sonsonate,1,1740,2022,9,15,3,1740.0
10075,2024-04-21,Estados Unidos,Aerea,Religioso,Santa Ana,6,2225,2024,4,21,2,370.83
10076,2024-11-23,España,Terrestre,Ocio,Ahuachapan,5,560,2024,11,23,4,112.0
10077,2021-03-13,Honduras,Aerea,Familiares,La Libertad,2,2107,2021,3,13,1,1053.5
10078,2024-12-12,Honduras,Aerea,Ocio,Ahuachapan,10,1346,2024,12,12,4,134.6
10079,2024-07-30,Estados Unidos,Aerea,Familiares,La Libertad,11,458,2024,7,30,3,41.64
10080,2021-03-15,Costa Rica,Aerea,Religioso,Santa Ana,5,1262,2021,3,15,1,252.4
10081,2021-12-21,Guatemala,Aerea,Ocio,La Paz,7,1950,2021,12,21,4,278.57
10082,2022-05-12,Mexico,Terrestre,Ocio,La Paz,1,878,2022,5,12,2,878.0
10083,2024-09-13,Estados Unidos,Aerea,Familiares,San Miguel,11,1978,2024,9,13,3,179.82
10084,2023-09-15,Estados Unidos,Terrestre,Ocio,Sonsonate,11,871,2023,9,15,3,79.18
10085,2022-08-03,España,Aerea,Familiares,Usulutan,5,990,2022,8,3,3,198.0
10086,2023-06-29,Estados Unidos,Terrestre,Familiares,La Paz,8,741,2023,6,29,2,92.62
10087,2022-01-08,Mexico,Aerea,Ocio,Sonsonate,11,1731,2022,1,8,1,157.36
10088,2021-12-28,Estados Unidos,Terrestre,Salud,Ahuachapan,8,387,2021,12,28,4,48.38
10089,2021-04-03,Guatemala,Terrestre,Familiares,Santa Ana,8,1136,2021,4,3,2,142.0
10090,2024-09-06,Mexico,Aerea,Salud,Usulutan,1,1310,2024,9,6,3,1310.0
10091,2021-11-20,Guatemala,Aerea,Religioso,La Paz,8,1431,2021,11,20,4,178.88
10092,2022-01-19,Honduras,Terrestre,Religioso,La Paz,8,1852,2022,1,19,1,231.5
10093,2022-07-29,Estados Unidos,Terrestre,Negocios,San Salvador,5,737,2022,7,29,3,147.4
10094,2023-01-06,Estados Unidos,Aerea,Religioso,San Miguel,11,2154,2023,1,6,1,195.82
10095,2023-01-07,Estados Unidos,Aerea,Familiares,San Salvador,11,397,2023,1,7,1,36.09
10096,2021-12-12,Guatemala,Terrestre,Familiares,La Libertad,6,298,2021,12,12,4,49.67
10097,2024-02-01,Honduras,Terrestre,Ocio,Ahuachapan,2,210,2024,2,1,1,105.0
10098,2024-05-23,Estados Unidos,Terrestre,Familiares,San Salvador,2,1572,2024,5,23,2,786.0
10099,2024-04-30,Guatemala,Aerea,Salud,San Miguel,1,1303,2024,4,30,2,1303.0
10100,2022-12-20,Honduras,Terrestre,Ocio,Santa Ana,10,1261,2022,12,20,4,126.1
10101,2023-02-20,Estados Unidos,Terrestre,Ocio,Sonsonate,3,612,2023,2,20,1,204.0
10102,2023-10-17,Mexico,Aerea,Salud,Sonsonate,2,2197,2023,10,17,4,1098.5
10103,2024-05-02,Costa Rica,Aerea,Familiares,Ahuachapan,11,219,2024,5,2,2,19.91
10104,2024-11-04,Estados Unidos,Aerea,Familiares,San Miguel,8,2378,2024,11,4,4,297.25
10105,2024-11-27,Estados Unidos,Aerea,Familiares,San Salvador,5,1035,2024,11,27,4,207.0
10106,2022-10-26,Estados Unidos,Terrestre,Familiares,San Miguel,7,1729,2022,10,26,4,247.0
10107,2022-08-23,Honduras,Terrestre,Familiares,Ahuachapan,2,563,2022,8,23,3,281.5
10108,2021-01-11,Estados Unidos,Aerea,Ocio,San Salvador,8,863,2021,1,11,1,107.88
10109,2021-07-06,Honduras,Terrestre,Familiares,Sonsonate,1,2155,2021,7,6,3,2155.0
10110,2022-12-27,Estados Unidos,Terrestre,Salud,La Libertad,4,797,2022,12,27,4,199.25
10111,2023-11-05,Nicaragua,Aerea,Negocios,San Miguel,7,1774,2023,11,5,4,253.43
10112,2023-02-17,Honduras,Terrestre,Familiares,San Miguel,11,353,2023,2,17,1,32.09
10113,2024-08-13,Costa Rica,Aerea,Negocios,La Paz,1,559,2024,8,13,3,559.0
10114,2022-02-15,Estados Unidos,Aerea,Familiares,La Libertad,3,1935,2022,2,15,1,645.0
10115,2023-08-14,Estados Unidos,Aerea,Familiares,Usulutan,3,1459,2023,8,14,3,486.33
10116,2022-08-08,Estados Unidos,Aerea,Negocios,Santa Ana,5,1983,2022,8,8,3,396.6
10117,2023-12-12,Estados Unidos,Terrestre,Negocios,Santa Ana,3,1265,2023,12,12,4,421.67
10118,2023-11-18,Guatemala,Terrestre,Salud,La Paz,4,622,2023,11,18,4,155.5
10119,2022-07-31,España,Aerea,Familiares,La Paz,6,2043,2022,7,31,3,340.5
10120,2023-11-07,Nicaragua,Aerea,Ocio,Usulutan,4,749,2023,11,7,4,187.25
10121,2024-10-06,Estados Unidos,Aerea,Ocio,La Libertad,1,1224,2024,10,6,4,1224.0
10122,2024-12-22,Honduras,Terrestre,Ocio,Sonsonate,7,1593,2024,12,22,4,227.57
10123,2024-06-06,Estados Unidos,Terrestre,Familiares,La Paz,8,2474,2024,6,6,2,309.25
10124,2023-09-16,Estados Unidos,Terrestre,Familiares,La Libertad,7,2011,2023,9,16,3,287.29
10125,2024-05-18,Nicaragua,Terrestre,Familiares,San Miguel,5,519,2024,5,18,2,103.8
10126,2024-12-25,España,Aerea,Religioso,Ahuachapan,7,2463,2024,12,25,4,351.86
10127,2024-08-10,Estados Unidos,Aerea,Familiares,La Libertad,7,1023,2024,8,10,3,146.14
10128,2023-01-13,Nicaragua,Aerea,Familiares,Usulutan,1,1659,2023,1,13,1,1659.0
10129,2024-02-02,Mexico,Terrestre,Salud,Sonsonate,8,178,2024,2,2,1,22.25
10130,2021-07-23,Estados Unidos,Terrestre,Negocios,San Miguel,9,887,2021,7,23,3,98.56
10131,2023-12-13,Estados Unidos,Aerea,Salud,San Miguel,1,1993,2023,12,13,4,1993.0
10132,2023-09-01,Honduras,Aerea,Familiares,La Libertad,11,1378,2023,9,1,3,125.27
10133,2023-07-29,Honduras,Terrestre,Ocio,Santa Ana,10,2038,2023,7,29,3,203.8
10134,2024-10-30,Estados Unidos,Aerea,Negocios,Ahuachapan,11,1710,2024,10,30,4,155.45
10135,2023-12-14,Estados Unidos,Aerea,Ocio,Sonsonate,1,1379,2023,12,14,4,1379.0
10136,2024-07-23,Guatemala,Aerea,Familiares,Usulutan,3,655,2024,7,23,3,218.33
10137,2024-09-20,Honduras,Aerea,Familiares,San Salvador,8,2434,2024,9,20,3,304.25
10138,2023-11-21,Guatemala,Terrestre,Ocio,La Libertad,9,958,2023,11,21,4,106.44
10139,2024-03-04,Estados Unidos,Aerea,Ocio,La Paz,2,1786,2024,3,4,1,893.0
10140,2023-12-18,Nicaragua,Terrestre,Ocio,La Paz,1,860,2023,12,18,4,860.0
10141,2021-04-15,Guatemala,Aerea,Negocios,Sonsonate,11,928,2021,4,15,2,84.36
10142,2024-07-13,Mexico,Terrestre,Familiares,La Paz,10,1677,2024,7,13,3,167.7
10143,2021-09-10,Costa Rica,Terrestre,Ocio,San Miguel,4,1681,2021,9,10,3,420.25
10144,2021-10-22,Honduras,Aerea,Negocios,La Paz,2,1651,2021,10,22,4,825.5
10145,2022-10-30,Costa Rica,Aerea,Familiares,Ahuachapan,9,891,2022,10,30,4,99.0
10146,2024-03-27,Costa Rica,Aerea,Familiares,San Salvador,9,882,2024,3,27,1,98.0
10147,2022-07-03,Guatemala,Aerea,Ocio,La Paz,5,1544,2022,7,3,3,308.8
10148,2022-09-23,Honduras,Terrestre,Familiares,Usulutan,5,2246,2022,9,23,3,449.2
10149,2023-12-27,Honduras,Aerea,Ocio,Sonsonate,9,1454,2023,12,27,4,161.56
10150,2021-10-26,Guatemala,Aerea,Familiares,Sonsonate,11,1397,2021,10,26,4,127.0
10151,2021-04-11,Estados Unidos,Terrestre,Familiares,Santa Ana,7,2404,2021,4,11,2,343.43
10152,2023-12-16,Estados Unidos,Terrestre,Religioso,Usulutan,2,2084,2023,12,16,4,1042.0
10153,2021-11-28,Estados Unidos,Aerea,Religioso,La Libertad,6,1647,2021,11,28,4,274.5
10154,2023-04-16,Estados Unidos,Aerea,Salud,Ahuachapan,6,334,2023,4,16,2,55.67
10155,2022-01-28,Estados Unidos,Aerea,Ocio,Usulutan,10,248,2022,1,28,1,24.8
10156,2023-05-24,Costa Rica,Aerea,Familiares,La Libertad,1,136,2023,5,24,2,136.0
10157,2022-01-16,Guatemala,Aerea,Religioso,La Libertad,2,286,2022,1,16,1,143.0
10158,2021-04-02,Estados Unidos,Terrestre,Ocio,Sonsonate,2,1663,2021,4,2,2,831.5
10159,2022-03-23,Guatemala,Aerea,Ocio,La Paz,1,2224,2022,3,23,1,2224.0
10160,2021-04-19,Estados Unidos,Terrestre,Familiares,San Miguel,6,1228,2021,4,19,2,204.67
10161,2021-11-13,Honduras,Aerea,Familiares,La Libertad,3,1449,2021,11,13,4,483.0
10162,2024-04-06,Estados Unidos,Terrestre,Familiares,La Paz,9,1454,2024,4,6,2,161.56
10163,2024-12-29,Estados Unidos,Aerea,Ocio,La Paz,8,2155,2024,12,29,4,269.38
10164,2022-03-18,Mexico,Terrestre,Salud,Ahuachapan,7,2134,2022,3,18,1,304.86
10165,2021-08-06,Guatemala,Aerea,Ocio,Santa Ana,5,1836,2021,8,6,3,367.2
10166,2024-05-30,Mexico,Aerea,Ocio,La Libertad,3,920,2024,5,30,2,306.67
10167,2022-11-04,Estados Unidos,Terrestre,Ocio,Sonsonate,11,1301,2022,11,4,4,118.27
10168,2021-10-05,Estados Unidos,Aerea,Familiares,San Miguel,7,725,2021,10,5,4,103.57
10169,2023-10-06,Guatemala,Terrestre,Familiares,Sonsonate,6,539,2023,10,6,4,89.83
10170,2022-07-23,Estados Unidos,Terrestre,Negocios,Santa Ana,2,2188,2022,7,23,3,1094.0
10171,2023-10-07,Estados Unidos,Aerea,Salud,La Libertad,5,1696,2023,10,7,4,339.2
10172,2023-05-25,Estados Unidos,Terrestre,Familiares,La Paz,5,540,2023,5,25,2,108.0
10173,2022-04-11,Nicaragua,Aerea,Familiares,Ahuachapan,3,1804,2022,4,11,2,601.33
10174,2023-04-19,Honduras,Aerea,Familiares,La Libertad,2,1323,2023,4,19,2,661.5
10175,2023-01-24,Estados Unidos,Terrestre,Negocios,Sonsonate,2,1822,2023,1,24,1,911.0
10176,2023-04-18,Estados Unidos,Terrestre,Familiares,Sonsonate,5,204,2023,4,18,2,40.8
10177,2021-01-30,Costa Rica,Aerea,Ocio,San Miguel,11,239,2021,1,30,1,21.73
10178,2021-12-25,Estados Unidos,Terrestre,Ocio,Sonsonate,1,2494,2021,12,25,4,2494.0
10179,2024-08-04,Guatemala,Aerea,Ocio,San Miguel,6,402,2024,8,4,3,67.0
10180,2021-03-27,Guatemala,Terrestre,Familiares,La Paz,9,2458,2021,3,27,1,273.11
10181,2024-06-11,Honduras,Aerea,Familiares,Usulutan,1,1056,2024,6,11,2,1056.0
10182,2023-01-17,Estados Unidos,Aerea,Familiares,Usulutan,3,2228,2023,1,17,1,742.67
10183,2021-11-09,Costa Rica,Aerea,Ocio,San Miguel,11,2292,2021,11,9,4,208.36
10184,2021-12-31,Estados Unidos,Aerea,Ocio,Sonsonate,10,1110,2021,12,31,4,111.0
10185,2023-06-24,Estados Unidos,Terrestre,Negocios,La Libertad,5,164,2023,6,24,2,32.8
10186,2024-07-16,Estados Unidos,Aerea,Familiares,La Paz,3,1234,2024,7,16,3,411.33
10187,2022-11-29,Estados Unidos,Terrestre,Ocio,Ahuachapan,2,760,2022,11,29,4,380.0
10188,2021-05-11,Estados Unidos,Aerea,Negocios,Ahuachapan,3,1605,2021,5,11,2,535.0
10189,2023-03-14,Costa Rica,Aerea,Ocio,San Miguel,7,510,2023,3,14,1,72.86
10190,2023-02-28,Estados Unidos,Aerea,Salud,La Libertad,11,1333,2023,2,28,1,121.18
10191,2021-12-17,Mexico,Aerea,Ocio,San Salvador,7,525,2021,12,17,4,75.0
10192,2021-06-29,Estados Unidos,Aerea,Ocio,San Salvador,5,938,2021,6,29,2,187.6
10193,2024-04-01,Estados Unidos,Aerea,Negocios,La Paz,2,233,2024,4,1,2,116.5
10194,2024-01-25,Estados Unidos,Aerea,Negocios,Sonsonate,1,1686,2024,1,25,1,1686.0
10195,2023-02-13,Guatemala,Aerea,Familiares,Sonsonate,3,454,2023,2,13,1,151.33
10196,2022-05-25,Guatemala,Terrestre,Familiares,Ahuachapan,7,718,2022,5,25,2,102.57
10197,2021-12-31,Canada,Aerea,Ocio,La Paz,1,2476,2021,12,31,4,2476.0
10198,2023-09-08,Guatemala,Terrestre,Familiares,La Libertad,7,1544,2023,9,8,3,220.57
10199,2021-12-19,Guatemala,Aerea,Religioso,San Salvador,6,472,2021,12,19,4,78.67
10200,2023-03-11,Estados Unidos,Terrestre,Familiares,Usulutan,4,2284,2023,3,11,1,571.0
10201,2024-12-30,Canada,Aerea,Familiares,Ahuachapan,10,1419,2024,12,30,4,141.9
10202,2024-01-12,Canada,Aerea,Familiares,Usulutan,6,1153,2024,1,12,1,192.17
10203,2024-06-02,Estados Unidos,Terrestre,Salud,San Miguel,4,1084,2024,6,2,2,271.0
10204,2022-02-16,Estados Unidos,Aerea,Familiares,San Miguel,5,689,2022,2,16,1,137.8
10205,2023-01-05,Honduras,Aerea,Salud,San Miguel,3,1446,2023,1,5,1,482.0
10206,2023-09-08,Honduras,Terrestre,Ocio,Sonsonate,10,1334,2023,9,8,3,133.4
10207,2021-04-28,Guatemala,Terrestre,Familiares,San Miguel,9,874,2021,4,28,2,97.11
10208,2022-04-27,Estados Unidos,Aerea,Familiares,Sonsonate,1,1822,2022,4,27,2,1822.0
10209,2021-07-11,Mexico,Aerea,Familiares,San Miguel,7,181,2021,7,11,3,25.86
10210,2022-08-14,Estados Unidos,Aerea,Familiares,Usulutan,5,448,2022,8,14,3,89.6
10211,2022-08-13,Estados Unidos,Aerea,Salud,San Salvador,9,1943,2022,8,13,3,215.89
10212,2022-10-21,Estados Unidos,Terrestre,Ocio,San Miguel,2,1590,2022,10,21,4,795.0
10213,2021-04-17,Estados Unidos,Terrestre,Familiares,La Paz,6,631,2021,4,17,2,105.17
10214,2022-01-17,Costa Rica,Aerea,Ocio,La Paz,3,670,2022,1,17,1,223.33
10215,2023-02-22,Guatemala,Aerea,Religioso,Usulutan,4,1289,2023,2,22,1,322.25
10216,2022-01-25,Honduras,Terrestre,Familiares,La Paz,4,1657,2022,1,25,1,414.25
10217,2021-09-01,Guatemala,Aerea,Ocio,Sonsonate,11,1799,2021,9,1,3,163.55
10218,2022-08-08,Nicaragua,Aerea,Negocios,Ahuachapan,2,1995,2022,8,8,3,997.5
10219,2023-05-19,Guatemala,Aerea,Familiares,Ahuachapan,1,1638,2023,5,19,2,1638.0
10220,2022-04-13,Estados Unidos,Aerea,Negocios,La Libertad,3,607,2022,4,13,2,202.33
10221,2023-05-16,Canada,Aerea,Ocio,Santa Ana,11,446,2023,5,16,2,40.55
10222,2023-07-23,Estados Unidos,Aerea,Familiares,La Paz,10,1481,2023,7,23,3,148.1
10223,2024-05-18,Guatemala,Terrestre,Religioso,Santa Ana,8,819,2024,5,18,2,102.38
10224,2022-08-27,Guatemala,Terrestre,Ocio,La Libertad,3,2268,2022,8,27,3,756.0
10225,2023-10-12,Estados Unidos,Aerea,Familiares,Sonsonate,1,1087,2023,10,12,4,1087.0
10226,2024-01-02,Estados Unidos,Terrestre,Familiares,Santa Ana,4,2187,2024,1,2,1,546.75
10227,2024-08-25,Honduras,Terrestre,Ocio,San Miguel,9,1519,2024,8,25,3,168.78
10228,2023-05-10,Estados Unidos,Aerea,Familiares,Usulutan,6,183,2023,5,10,2,30.5
10229,2024-04-24,Estados Unidos,Aerea,Familiares,San Miguel,9,217,2024,4,24,2,24.11
10230,2024-06-30,Guatemala,Terrestre,Ocio,Usulutan,1,2491,2024,6,30,2,2491.0
10231,2021-01-13,Estados Unidos,Terrestre,Familiares,Ahuachapan,1,326,2021,1,13,1,326.0
10232,2021-10-26,Honduras,Aerea,Familiares,Ahuachapan,6,580,2021,10,26,4,96.67
10233,2024-01-05,Mexico,Aerea,Negocios,Ahuachapan,11,401,2024,1,5,1,36.45
10234,2023-12-11,Estados Unidos,Aerea,Familiares,La Paz,3,873,2023,12,11,4,291.0
10235,2023-02-26,Guatemala,Terrestre,Ocio,Santa Ana,8,1579,2023,2,26,1,197.38
10236,2021-05-29,Estados Unidos,Aerea,Familiares,San Salvador,4,1716,2021,5,29,2,429.0
10237,2021-05-02,Guatemala,Aerea,Familiares,La Libertad,9,1139,2021,5,2,2,126.56
10238,2024-05-19,Guatemala,Terrestre,Familiares,Usulutan,6,1403,2024,5,19,2,233.83
10239,2024-07-27,Estados Unidos,Aerea,Ocio,Usulutan,2,1814,2024,7,27,3,907.0
10240,2022-06-22,Estados Unidos,Aerea,Familiares,San Salvador,1,901,2022,6,22,2,901.0
10241,2024-03-25,Guatemala,Terrestre,Familiares,San Miguel,10,744,2024,3,25,1,74.4
10242,2024-06-15,Estados Unidos,Aerea,Ocio,La Libertad,2,1427,2024,6,15,2,713.5
10243,2022-01-11,Estados Unidos,Aerea,Familiares,San Miguel,1,598,2022,1,11,1,598.0
10244,2021-03-23,España,Terrestre,Familiares,La Libertad,8,1476,2021,3,23,1,184.5
10245,2022-05-07,Estados Unidos,Aerea,Familiares,Ahuachapan,2,654,2022,5,7,2,327.0
10246,2021-12-22,Guatemala,Aerea,Religioso,Sonsonate,9,1447,2021,12,22,4,160.78
10247,2023-07-14,Estados Unidos,Terrestre,Negocios,Usulutan,9,280,2023,7,14,3,31.11
10248,2024-07-20,Mexico,Aerea,Ocio,Usulutan,9,531,2024,7,20,3,59.0
10249,2023-12-04,Estados Unidos,Aerea,Ocio,La Libertad,10,1462,2023,12,4,4,146.2
10250,2023-10-02,Estados Unidos,Aerea,Ocio,Ahuachapan,11,511,2023,10,2,4,46.45
10251,2021-05-03,Guatemala,Aerea,Familiares,La Libertad,6,539,2021,5,3,2,89.83
10252,2024-10-04,Mexico,Terrestre,Ocio,La Paz,8,505,2024,10,4,4,63.12
10253,2022-12-09,Nicaragua,Terrestre,Ocio,Ahuachapan,10,1935,2022,12,9,4,193.5
10254,2021-11-26,Estados Unidos,Aerea,Ocio,Usulutan,3,1549,2021,11,26,4,516.33
10255,2024-12-03,Nicaragua,Aerea,Familiares,San Salvador,11,2191,2024,12,3,4,199.18
10256,2023-09-18,Honduras,Aerea,Familiares,Santa Ana,9,1397,2023,9,18,3,155.22
10257,2021-11-19,España,Aerea,Familiares,Sonsonate,9,1068,2021,11,19,4,118.67
10258,2024-02-09,Costa Rica,Terrestre,Ocio,La Libertad,10,1228,2024,2,9,1,122.8
10259,2023-02-09,Guatemala,Terrestre,Ocio,La Paz,5,305,2023,2,9,1,61.0
10260,2024-01-18,Honduras,Aerea,Salud,Usulutan,9,154,2024,1,18,1,17.11
10261,2022-03-09,Guatemala,Aerea,Salud,Usulutan,10,366,2022,3,9,1,36.6
10262,2022-12-11,Guatemala,Aerea,Negocios,La Libertad,8,2469,2022,12,11,4,308.62
10263,2023-03-05,Estados Unidos,Terrestre,Ocio,Sonsonate,7,272,2023,3,5,1,38.86
10264,2022-12-13,Estados Unidos,Aerea,Familiares,San Salvador,10,2380,2022,12,13,4,238.0
10265,2024-01-28,Estados Unidos,Aerea,Familiares,San Miguel,4,879,2024,1,28,1,219.75
10266,2022-06-23,España,Terrestre,Familiares,Santa Ana,5,1794,2022,6,23,2,358.8
10267,2022-08-24,Estados Unidos,Terrestre,Salud,Usulutan,1,709,2022,8,24,3,709.0
10268,2024-03-15,Estados Unidos,Aerea,Ocio,La Paz,5,1551,2024,3,15,1,310.2
10269,2021-09-14,Estados Unidos,Aerea,Familiares,Sonsonate,2,2496,2021,9,14,3,1248.0
10270,2024-04-27,Guatemala,Aerea,Familiares,Sonsonate,1,2041,2024,4,27,2,2041.0
10271,2024-06-17,Costa Rica,Aerea,Ocio,Ahuachapan,11,125,2024,6,17,2,11.36
10272,2023-05-21,Honduras,Terrestre,Ocio,Ahuachapan,2,1936,2023,5,21,2,968.0
10273,2023-06-18,Estados Unidos,Aerea,Familiares,Ahuachapan,11,1992,2023,6,18,2,181.09
10274,2023-03-20,Costa Rica,Aerea,Negocios,La Libertad,8,252,2023,3,20,1,31.5
10275,2022-11-08,Estados Unidos,Aerea,Ocio,La Paz,6,1447,2022,11,8,4,241.17
10276,2021-09-28,España,Terrestre,Familiares,Santa Ana,6,852,2021,9,28,3,142.0
10277,2022-07-04,Estados Unidos,Aerea,Familiares,San Miguel,9,539,2022,7,4,3,59.89
10278,2024-02-12,Honduras,Aerea,Ocio,Sonsonate,2,1012,2024,2,12,1,506.0
10279,2024-09-24,Estados Unidos,Terrestre,Familiares,Santa Ana,1,2286,2024,9,24,3,2286.0
10280,2022-07-22,Costa Rica,Terrestre,Familiares,San Salvador,5,1040,2022,7,22,3,208.0
10281,2023-09-13,Estados Unidos,Aerea,Ocio,Ahuachapan,4,1071,2023,9,13,3,267.75
10282,2021-12-25,Estados Unidos,Aerea,Ocio,La Libertad,4,1011,2021,12,25,4,252.75
10283,2024-09-19,Mexico,Aerea,Salud,Santa Ana,8,619,2024,9,19,3,77.38
10284,2024-04-07,Estados Unidos,Aerea,Ocio,Usulutan,2,1284,2024,4,7,2,642.0
10285,2024-09-24,Honduras,Terrestre,Religioso,Sonsonate,1,1478,2024,9,24,3,1478.0
10286,2023-03-09,Honduras,Terrestre,Religioso,Usulutan,2,1426,2023,3,9,1,713.0
10287,2024-07-08,Guatemala,Terrestre,Familiares,Ahuachapan,11,2242,2024,7,8,3,203.82
10288,2023-06-06,Estados Unidos,Terrestre,Familiares,Sonsonate,11,175,2023,6,6,2,15.91
10289,2024-05-07,Canada,Terrestre,Familiares,Sonsonate,11,274,2024,5,7,2,24.91
10290,2021-07-30,Mexico,Aerea,Ocio,Sonsonate,9,801,2021,7,30,3,89.0
10291,2021-10-14,Estados Unidos,Terrestre,Religioso,La Paz,11,2205,2021,10,14,4,200.45
10292,2023-01-13,Estados Unidos,Aerea,Ocio,San Miguel,7,1162,2023,1,13,1,166.0
10293,2023-11-13,Estados Unidos,Aerea,Familiares,La Libertad,11,1132,2023,11,13,4,102.91
10294,2024-02-07,Estados Unidos,Terrestre,Ocio,La Paz,4,1357,2024,2,7,1,339.25
10295,2021-10-23,Guatemala,Aerea,Religioso,San Miguel,10,260,2021,10,23,4,26.0
10296,2021-01-06,Mexico,Aerea,Familiares,San Miguel,9,1723,2021,1,6,1,191.44
10297,2022-07-04,Honduras,Aerea,Familiares,La Paz,10,1917,2022,7,4,3,191.7
10298,2022-11-12,Honduras,Terrestre,Familiares,La Libertad,10,1044,2022,11,12,4,104.4
10299,2023-03-06,Estados Unidos,Terrestre,Negocios,San Miguel,6,1588,2023,3,6,1,264.67
10300,2021-07-22,Estados Unidos,Terrestre,Religioso,Usulutan,8,2182,2021,7,22,3,272.75
10301,2021-11-21,Honduras,Aerea,Ocio,Ahuachapan,5,259,2021,11,21,4,51.8
10302,2023-04-05,Honduras,Aerea,Negocios,Ahuachapan,11,912,2023,4,5,2,82.91
10303,2021-09-01,Honduras,Aerea,Ocio,Sonsonate,10,2418,2021,9,1,3,241.8
10304,2021-11-23,Estados Unidos,Aerea,Ocio,San Salvador,2,1468,2021,11,23,4,734.0
10305,2023-09-14,Guatemala,Aerea,Ocio,La Paz,11,1192,2023,9,14,3,108.36
10306,2023-12-07,Estados Unidos,Aerea,Familiares,Santa Ana,10,148,2023,12,7,4,14.8
10307,2023-01-31,Estados Unidos,Terrestre,Religioso,San Miguel,9,2418,2023,1,31,1,268.67
10308,2023-11-03,Honduras,Terrestre,Familiares,La Paz,5,1631,2023,11,3,4,326.2
10309,2023-06-26,Estados Unidos,Terrestre,Negocios,La Libertad,4,1382,2023,6,26,2,345.5
10310,2024-11-04,Canada,Terrestre,Negocios,Ahuachapan,8,2318,2024,11,4,4,289.75
10311,2021-12-31,Estados Unidos,Aerea,Salud,La Paz,2,684,2021,12,31,4,342.0
10312,2024-09-27,Guatemala,Aerea,Familiares,Ahuachapan,7,1125,2024,9,27,3,160.71
10313,2024-05-29,Nicaragua,Terrestre,Salud,Santa Ana,3,2099,2024,5,29,2,699.67
10314,2021-03-14,Estados Unidos,Aerea,Familiares,La Paz,6,238,2021,3,14,1,39.67
10315,2023-12-06,Nicaragua,Aerea,Ocio,Usulutan,2,984,2023,12,6,4,492.0
10316,2021-10-01,Honduras,Aerea,Ocio,Ahuachapan,3,670,2021,10,1,4,223.33
10317,2021-07-27,Costa Rica,Aerea,Familiares,San Salvador,10,187,2021,7,27,3,18.7
10318,2021-05-04,Estados Unidos,Aerea,Familiares,La Paz,11,1917,2021,5,4,2,174.27
10319,2023-10-31,Estados Unidos,Terrestre,Ocio,Santa Ana,7,1446,2023,10,31,4,206.57
10320,2024-09-14,Estados Unidos,Terrestre,Salud,San Miguel,1,1282,2024,9,14,3,1282.0
10321,2024-04-25,Honduras,Terrestre,Ocio,Sonsonate,7,1921,2024,4,25,2,274.43
10322,2022-06-27,Guatemala,Aerea,Negocios,Usulutan,7,406,2022,6,27,2,58.0
10323,2021-03-01,Estados Unidos,Aerea,Familiares,San Salvador,9,1982,2021,3,1,1,220.22
10324,2023-06-18,Estados Unidos,Aerea,Ocio,San Miguel,5,517,2023,6,18,2,103.4
10325,2023-06-05,Estados Unidos,Aerea,Religioso,Sonsonate,11,945,2023,6,5,2,85.91
10326,2023-02-21,Honduras,Aerea,Ocio,La Paz,8,1771,2023,2,21,1,221.38
10327,2022-03-18,Estados Unidos,Terrestre,Ocio,Usulutan,3,2022,2022,3,18,1,674.0
10328,2024-05-25,Estados Unidos,Aerea,Familiares,Santa Ana,1,2200,2024,5,25,2,2200.0
10329,2023-06-30,Estados Unidos,Terrestre,Negocios,San Miguel,2,1045,2023,6,30,2,522.5
10330,2023-10-23,Honduras,Aerea,Negocios,La Libertad,5,1739,2023,10,23,4,347.8
10331,2023-04-12,Mexico,Aerea,Ocio,San Salvador,10,994,2023,4,12,2,99.4
10332,2023-10-05,Guatemala,Aerea,Familiares,Ahuachapan,9,1144,2023,10,5,4,127.11
10333,2024-10-11,Estados Unidos,Terrestre,Negocios,San Miguel,4,816,2024,10,11,4,204.0
10334,2022-09-18,Estados Unidos,Terrestre,Ocio,Santa Ana,7,2348,2022,9,18,3,335.43
10335,2024-04-03,Estados Unidos,Terrestre,Negocios,San Miguel,10,265,2024,4,3,2,26.5
10336,2023-09-25,Guatemala,Terrestre,Ocio,La Libertad,7,1417,2023,9,25,3,202.43
10337,2023-01-04,Guatemala,Terrestre,Ocio,San Salvador,1,2334,2023,1,4,1,2334.0
10338,2021-04-01,Canada,Terrestre,Ocio,San Salvador,2,2257,2021,4,1,2,1128.5
