id_visita,idPais,idDepartamento,idTiempo,idMotivo,idVia,noches_estadia,gasto_total
10100,5,1,670,3,1,10,1261
10101,2,2,961,3,1,3,612
10102,4,2,282,4,2,2,2197
10103,8,8,502,2,2,11,219
10104,2,4,837,2,2,8,2378
10105,2,3,195,2,2,5,1035
10106,2,4,179,2,1,7,1729
10107,5,8,1436,2,1,2,563
10108,2,3,780,3,2,8,863
10109,5,2,214,2,1,1,2155
10110,2,5,126,4,1,4,797
10111,7,4,138,1,2,7,1774
10112,5,4,836,2,1,11,353
10113,8,6,795,1,2,1,559
10114,2,5,1435,2,2,3,1935
10115,2,7,24,2,2,3,1459
10116,2,1,950,1,2,5,1983
10117,2,1,1456,1,1,3,1265
10118,3,6,114,4,1,4,622
10119,6,6,943,2,2,6,2043
10120,7,7,883,3,2,4,749
10121,2,5,1118,3,2,1,1224
10122,5,2,62,3,1,7,1593
10123,2,6,540,2,1,8,2474
10124,2,5,993,2,1,7,2011
10125,7,4,784,2,1,5,519
10126,6,8,803,5,2,7,2463
10127,2,5,1084,2,2,7,1023
10128,7,7,141,2,2,1,1659
10129,4,2,315,4,1,8,178
10130,2,4,1393,1,1,9,887
10131,2,4,89,4,2,1,1993
10132,5,5,1007,2,2,11,1378
10133,5,1,864,3,1,10,2038
10134,2,8,270,1,2,11,1710
10135,2,2,349,3,2,1,1379
10136,3,7,1072,2,2,3,655
10137,5,3,619,2,2,8,2434
10138,3,5,979,3,1,9,958
10139,2,6,265,3,2,2,1786
10140,7,6,371,3,1,1,860
10141,3,2,588,1,2,11,928
10142,4,6,1274,2,1,10,1677
10143,8,4,30,3,1,4,1681
10144,5,6,984,1,2,2,1651
10145,8,8,551,2,2,9,891
10146,8,3,867,2,2,9,882
10147,3,6,1049,3,2,5,1544
10148,5,7,1126,2,1,5,2246
10149,5,2,1148,3,2,9,1454
10150,3,2,1363,2,2,11,1397
10151,2,1,1161,2,1,7,2404
10152,2,7,660,5,1,2,2084
10153,2,5,1260,5,2,6,1647
10154,2,8,199,4,2,6,334
10155,2,7,136,3,2,10,248
10156,8,5,1044,2,2,1,136
10157,3,5,1001,5,2,2,286
10158,2,2,60,3,1,2,1663
10159,3,6,621,3,2,1,2224
10160,2,4,483,2,1,6,1228
10161,5,5,1036,2,2,3,1449
10162,2,6,428,2,1,9,1454
10163,2,6,391,3,2,8,2155
10164,4,8,183,4,1,7,2134
10165,3,1,402,3,2,5,1836
10166,4,5,833,3,2,3,920
10167,2,2,1031,3,1,11,1301
10168,2,4,994,2,2,7,725
10169,3,2,397,2,1,6,539
10170,2,1,482,1,1,2,2188
10171,2,5,830,4,2,5,1696
10172,2,6,1224,2,1,5,540
10173,7,8,911,2,2,3,1804
10174,5,5,1398,2,2,2,1323
10175,2,2,436,1,1,2,1822
10176,2,2,348,2,1,5,204
10177,8,4,1418,3,2,11,239
10178,2,2,1287,3,1,1,2494
10179,3,4,309,3,2,6,402
10180,3,6,684,2,1,9,2458
10181,5,7,178,2,2,1,1056
10182,2,7,1437,2,2,3,2228
10183,8,4,805,3,2,11,2292
10184,2,2,678,3,2,10,1110
10185,2,5,862,1,1,5,164
10186,2,6,1384,2,2,3,1234
10187,2,8,555,3,1,2,760
10188,2,8,16,1,2,3,1605
10189,8,4,1370,3,2,7,510
10190,2,5,1112,4,2,11,1333
10191,4,3,1186,3,2,7,525
10192,2,3,1450,3,2,5,938
10193,2,6,259,1,2,2,233
10194,2,2,379,1,2,1,1686
10195,3,2,356,2,2,3,454
10196,3,8,254,2,1,7,718
10197,1,6,678,3,2,1,2476
10198,3,5,300,2,1,7,1544
10199,3,3,976,5,2,6,472
10200,2,7,750,2,1,4,2284
10201,1,8,2,2,2,10,1419
10202,1,7,1307,2,2,6,1153
10203,2,4,165,4,1,4,1084
10204,2,4,1272,2,2,5,689
10205,5,4,473,4,2,3,1446
10206,5,2,300,3,1,10,1334
10207,3,4,604,2,1,9,874
10208,2,2,901,2,2,1,1822
10209,4,4,454,2,2,7,181
10210,2,7,1015,2,2,5,448
10211,2,3,827,4,2,9,1943
10212,2,4,283,3,1,2,1590
10213,2,6,662,2,1,6,631
10214,8,6,1157,3,2,3,670
10215,3,7,1108,5,2,4,1289
10216,5,6,568,2,1,4,1657
10217,3,2,807,3,2,11,1799
10218,7,8,950,1,2,2,1995
10219,3,8,560,2,2,1,1638
10220,2,5,710,1,2,3,607
10221,1,1,906,3,2,11,446
10222,2,6,530,2,2,10,1481
10223,3,1,784,5,1,8,819
10224,3,5,649,3,1,3,2268
10225,2,2,240,2,2,1,1087
10226,2,1,655,2,1,4,2187
10227,5,4,17,3,1,9,1519
10228,2,7,1190,2,2,6,183
10229,2,4,485,2,2,9,217
10230,3,7,434,3,1,1,2491
10231,2,8,733,2,1,1,326
10232,5,8,1363,2,2,6,580
10233,4,8,389,1,2,11,401
10234,2,6,648,2,2,3,873
10235,3,1,1113,3,1,8,1579
10236,2,3,895,2,2,4,1716
10237,3,5,8,2,2,9,1139
10238,3,7,1178,2,1,6,1403
10239,2,7,866,3,2,2,1814
10240,2,3,321,2,2,1,901
10241,3,4,1115,2,1,10,744
10242,2,5,1451,3,2,2,1427
10243,2,4,740,2,2,1,598
10244,6,5,857,2,1,8,1476
10245,2,8,496,2,2,2,654
10246,3,2,787,5,2,9,1447
10247,2,7,566,1,1,9,280
10248,4,7,462,3,2,9,531
10249,2,5,908,3,2,10,1462
10250,2,8,1066,3,2,11,511
10251,3,5,202,2,2,6,539
10252,4,6,217,3,1,8,505
10253,7,8,1135,3,1,10,1935
10254,2,7,853,3,2,3,1549
10255,7,3,528,2,2,11,2191
10256,5,1,1305,2,2,9,1397
10257,6,2,1389,2,2,9,1068
10258,8,5,1196,3,1,10,1228
10259,3,6,18,3,1,5,305
10260,5,7,912,4,2,9,154
10261,3,7,1341,4,2,10,366
10262,3,5,174,1,2,8,2469
10263,2,2,656,3,1,7,272
10264,2,3,782,2,2,10,2380
10265,2,4,242,2,2,4,879
10266,6,1,1458,2,1,5,1794
10267,2,7,51,4,1,1,709
10268,2,6,691,3,2,5,1551
10269,2,2,1295,2,2,2,2496
10270,3,2,385,2,2,1,2041
10271,8,8,1269,3,2,11,125
10272,5,8,134,3,1,2,1936
10273,2,8,702,2,2,11,1992
10274,8,5,1043,1,2,8,252
10275,2,6,593,3,2,6,1447
10276,6,1,1336,2,1,6,852
10277,2,4,764,2,2,9,539
10278,5,2,972,3,2,2,1012
10279,2,1,1324,2,1,1,2286
10280,8,3,1367,2,1,5,1040
10281,2,8,924,3,2,4,1071
10282,2,5,1287,3,2,4,1011
10283,4,1,1114,4,2,8,619
10284,2,7,1347,3,2,2,1284
10285,5,2,1324,5,1,1,1478
10286,5,7,279,5,1,2,1426
10287,3,8,773,2,1,11,2242
10288,2,2,1006,2,1,11,175
10289,1,2,1322,2,1,11,274
10290,4,2,1214,3,2,9,801
10291,2,6,1069,5,1,11,2205
10292,2,4,141,3,2,7,1162
10293,2,5,592,2,2,11,1132
10294,2,6,879,3,1,4,1357
10295,3,4,85,5,2,10,260
10296,4,4,708,2,2,9,1723
10297,5,6,764,2,2,10,1917
10298,5,5,1343,2,1,10,1044
10299,2,4,135,1,1,6,1588
10300,2,7,200,5,1,8,2182
10301,5,8,1280,3,2,5,259
10302,5,8,799,1,2,11,912
10303,5,2,807,3,2,10,2418
10304,2,3,817,3,2,2,1468
10305,3,6,1093,3,2,11,1192
10306,2,1,396,2,2,10,148
10307,2,4,449,5,1,9,2418
10308,5,6,1169,2,1,5,1631
10309,2,5,1002,1,1,4,1382
10310,1,8,837,1,1,8,2318
10311,2,6,678,4,2,2,684
10312,3,8,346,2,2,7,1125
10313,7,1,1105,4,1,3,2099
10314,2,6,902,2,2,6,238
10315,7,7,291,3,2,2,984
10316,5,8,1027,3,2,3,670
10317,8,3,243,2,2,10,187
10318,2,6,1163,2,2,11,1917
10319,2,1,1070,3,1,7,1446
10320,2,4,1158,4,1,1,1282
10321,5,2,1368,3,1,7,1921
10322,3,7,704,1,2,7,406
10323,2,3,1213,2,2,9,1982
10324,2,4,702,3,2,5,517
10325,2,2,538,5,2,11,945
10326,5,6,1235,3,2,8,1771
10327,2,7,183,3,1,3,2022
10328,2,1,585,2,2,1,2200
10329,2,4,736,1,1,2,1045
10330,5,5,69,1,2,5,1739
10331,4,3,43,3,2,10,994
10332,3,8,788,2,2,9,1144
10333,2,4,882,1,1,4,816
10334,2,1,308,3,1,7,2348
10335,2,4,504,1,1,10,265
10336,3,5,885,3,1,7,1417
10337,3,3,1020,3,1,1,2334
10338,1,3,513,3,1,2,2257
10339,8,6,48,2,2,8,2071
10340,2,8,563,2,2,4,1867
10341,2,5,137,3,1,8,2237
10342,2,8,583,4,1,8,926
10343,2,4,578,3,1,7,2253
10344,3,3,417,5,2,2,2204
10345,5,3,97,3,1,6,1693
10346,2,6,1437,4,1,1,1086
10347,5,4,998,1,2,5,1555
10348,3,6,1024,1,2,4,1685
10349,6,2,494,3,1,10,2397
10350,3,2,214,1,2,2,1521
10351,5,2,1181,3,2,5,1394
10352,2,2,693,3,2,1,1152
10353,5,5,76,5,2,3,272
10354,2,5,1459,2,1,11,1207
10355,3,1,1248,3,2,11,1648
10356,2,1,783,5,2,7,477
10357,2,4,1296,2,2,4,658
10358,2,2,727,4,1,7,1269
10359,2,8,1004,3,1,11,2226
10360,2,8,1416,3,2,7,1935
10361,6,8,194,3,1,6,270
10362,2,2,1071,3,1,11,1056
10363,5,5,207,3,2,3,2420
10364,2,7,637,1,1,10,428
10365,3,2,1367,2,1,8,1960
10366,2,4,208,3,1,10,1337
10367,2,2,123,2,1,4,2073
10368,2,5,620,4,2,2,2450
10369,2,3,1427,2,1,2,2231
10370,2,5,1007,2,2,1,947
10371,1,8,267,4,1,1,1946
10372,2,4,803,3,1,1,319
10373,7,2,1280,2,2,9,1521
10374,6,5,183,3,1,3,1267
10375,5,1,666,2,2,7,190
10376,1,3,1047,5,1,11,2308
10377,2,3,278,3,1,5,1603
10378,7,3,1025,2,2,11,1328
10379,2,8,811,3,2,7,1459
10380,3,4,1350,2,2,7,2245
10381,3,5,381,3,2,6,522
10382,1,7,514,3,1,5,2330
10383,1,7,1110,3,2,9,265
10384,2,1,437,4,2,7,648
10385,2,8,941,5,2,11,1995
10386,5,6,1213,2,1,1,1296
10387,5,7,927,2,1,8,1948
10388,2,1,1295,3,2,2,270
10389,2,7,943,3,2,5,578
10390,7,1,659,2,2,3,843
10391,5,2,273,5,2,5,2302
10392,2,7,689,4,2,11,1742
10393,5,7,1041,5,2,10,526
10394,3,1,565,3,2,10,722
10395,1,5,831,3,2,8,2380
10396,3,3,427,2,2,10,2316
10397,2,4,408,4,1,1,2481
10398,4,1,1040,2,1,8,1065
10399,2,1,867,2,2,2,1492
10400,1,6,482,2,2,4,1178
10401,5,6,1382,3,2,6,605
10402,8,4,120,5,1,8,862
10403,2,2,1406,2,1,6,2022
10404,5,4,1341,2,1,3,2228
10405,5,6,803,2,2,4,699
10406,5,8,673,3,1,2,589
10407,2,7,943,3,2,9,509
10408,2,4,606,2,1,9,219
10409,3,7,634,3,2,7,587
10410,2,8,730,2,2,10,2051
10411,5,2,1011,1,2,5,2482
10412,2,5,1295,2,2,11,245
10413,4,7,534,3,2,3,1185
10414,2,3,313,3,2,1,802
10415,2,7,859,3,2,6,751
10416,2,6,1218,3,1,4,1356
10417,3,5,52,3,2,2,2263
10418,3,7,446,2,1,10,404
10419,3,3,1320,2,1,7,1318
10420,5,8,69,3,1,2,344
10421,2,5,564,2,2,2,372
10422,6,5,956,1,2,11,420
10423,8,7,762,3,2,8,1105
10424,2,5,775,4,1,8,1344
10425,1,5,995,3,2,8,1972
10426,5,6,1320,2,1,4,523
10427,3,1,129,2,2,11,1448
10428,3,5,1294,2,1,7,2450
10429,7,4,952,3,2,8,824
10430,8,8,1257,2,1,9,1523
10431,3,3,557,3,1,2,426
10432,2,6,1075,3,2,10,1739
10433,3,8,1361,3,2,7,803
10434,2,6,934,3,2,4,1525
10435,3,8,4,2,1,10,965
10436,5,5,1409,2,2,3,2243
10437,2,5,642,5,2,6,766
10438,2,8,727,5,2,6,1274
10439,5,7,198,2,2,8,1502
10440,2,7,222,4,2,6,2421
10441,2,3,274,3,2,10,583
10442,5,1,90,5,2,1,1400
10443,6,6,1061,2,2,5,1059
10444,5,5,577,2,2,7,642
10445,3,2,1159,2,2,3,2040
10446,3,2,617,3,2,10,1293
10447,2,5,578,1,2,9,546
10448,7,2,12,2,1,3,653
10449,3,7,844,3,2,10,1252
10450,6,3,903,2,2,6,425
10451,6,1,400,1,2,2,2405
10452,2,8,1008,3,2,4,855
10453,6,2,51,5,2,2,1684
10454,8,7,1458,2,1,9,508
10455,3,3,658,2,2,2,1562
10456,2,2,1330,3,2,8,894
10457,5,4,647,2,1,4,150
10458,2,3,555,1,2,11,1416
10459,3,3,1448,4,2,2,198
10460,2,5,432,2,2,7,1396
10461,3,6,797,2,2,11,605
10462,8,3,229,4,1,4,1498
10463,2,7,822,2,2,9,1991
10464,5,7,153,3,2,2,224
10465,2,2,1098,3,2,11,725
10466,5,5,874,2,2,8,218
10467,5,6,1342,2,1,1,1899
10468,2,1,1250,3,2,10,1990
10469,3,3,1088,1,1,4,289
10470,4,8,1159,2,2,3,914
10471,2,3,45,2,1,9,1395
10472,5,7,1093,2,2,4,2236
10473,5,6,1162,3,2,5,1336
10474,2,5,227,5,1,10,635
10475,1,8,1200,2,2,3,258
10476,3,8,779,2,1,11,2353
10477,2,1,1040,2,2,2,2308
10478,2,6,286,2,2,8,897
10479,3,7,95,3,1,9,587
10480,5,1,162,2,1,8,1742
10481,3,6,941,1,1,3,736
10482,5,4,1264,3,1,1,2274
10483,5,5,373,3,2,2,218
10484,2,2,1425,2,2,11,1315
10485,3,6,442,2,1,7,949
10486,6,2,797,2,2,9,966
10487,6,6,1116,3,1,2,1807
10488,2,3,1087,3,2,6,1696
10489,5,5,419,4,2,9,884
10490,2,3,890,2,1,10,1630
10491,2,1,221,3,2,4,120
10492,5,2,8,5,2,5,140
10493,2,1,627,3,2,11,1445
10494,2,4,327,2,1,8,259
10495,5,8,699,3,2,5,1549
10496,1,2,1064,3,2,5,325
10497,8,2,584,3,1,11,787
10498,3,5,712,3,1,4,319
10499,3,1,551,3,2,7,1567
10500,2,3,599,3,1,3,1244
10501,5,3,62,2,2,5,848
10502,8,2,1216,2,1,8,1971
10503,4,2,426,2,1,9,348
10504,5,2,1308,3,2,7,2208
10505,2,7,709,2,1,7,839
10506,2,1,1236,1,1,7,1595
10507,2,8,1033,5,2,1,1629
10508,1,1,565,3,2,11,1640
10509,2,6,1004,5,1,9,2389
10510,3,8,385,3,1,3,1188
10511,2,3,216,3,1,10,2032
10512,3,2,401,2,2,4,630
10513,5,7,110,2,2,5,194
10514,3,1,69,2,1,10,750
10515,5,8,926,2,1,5,1827
10516,3,6,1026,3,1,10,975
10517,2,2,426,2,1,8,1475
10518,2,3,1219,4,2,3,1420
10519,8,7,934,2,1,4,1317
10520,2,4,1304,1,2,6,832
10521,2,1,664,1,2,11,1205
10522,2,2,1276,2,1,7,853
10523,2,5,399,3,2,4,1415
10524,3,8,518,1,2,2,173
10525,3,5,1253,5,2,1,999
10526,6,3,852,4,1,9,1836
10527,5,6,862,5,2,9,1469
10528,2,6,1310,2,1,6,592
10529,5,8,72,2,2,7,431
10530,7,4,749,2,1,7,2323
10531,1,5,1229,3,1,1,846
10532,2,8,1429,2,2,6,786
10533,2,4,18,2,2,7,862
10534,7,3,557,3,1,8,1880
10535,5,5,54,2,1,9,1546
10536,3,8,1226,5,2,6,1437
10537,2,7,1159,2,2,11,1715
10538,3,2,427,2,2,2,2276
10539,2,7,1211,2,1,1,946
10540,2,1,1085,2,2,11,1234
10541,2,8,757,3,2,11,193
10542,2,6,421,4,2,11,1423
10543,3,1,268,3,1,7,559
10544,2,8,516,3,1,5,672
10545,2,3,360,1,1,8,1337
10546,2,4,1111,2,1,1,1037
10547,2,3,216,2,1,7,1257
10548,2,5,202,2,1,1,2195
10549,2,3,532,2,2,9,1120
10550,2,1,47,1,1,2,225
10551,3,6,437,4,1,10,847
10552,2,5,296,3,1,11,479
10553,2,3,409,3,1,9,333
10554,7,2,72,3,1,10,954
10555,3,3,1211,3,2,6,561
10556,4,8,1431,3,2,4,1889
10557,3,6,489,2,2,11,284
10558,1,5,79,3,2,4,1584
10559,2,6,34,2,1,4,2008
10560,3,1,1338,2,1,9,420
10561,3,1,444,3,1,11,2220
10562,1,3,772,2,1,10,1150
10563,2,2,641,3,2,5,699
10564,4,2,368,3,1,2,1974
10565,3,8,486,2,1,4,1829
10566,5,5,1321,3,2,5,338
10567,4,3,933,2,2,3,633
10568,6,6,158,5,2,1,378
10569,5,3,333,2,1,9,2001
10570,2,2,1295,2,2,2,922
10571,2,7,1248,3,2,1,2333
10572,2,6,1371,4,2,8,695
10573,2,7,1364,2,1,2,2071
10574,2,4,149,4,1,7,1780
10575,3,6,1148,3,1,1,1191
10576,7,4,1286,1,2,8,2312
10577,2,2,534,3,2,1,348
10578,3,7,836,3,2,5,2093
10579,2,4,43,1,2,10,435
10580,1,8,1172,4,2,11,953
10581,2,7,970,2,2,7,192
10582,3,5,1234,5,2,7,2135
10583,6,8,675,3,2,1,2253
10584,2,3,648,5,2,7,2034
10585,5,4,1160,2,2,1,221
10586,4,2,1015,2,1,3,2452
10587,2,3,314,2,1,2,975
10588,6,3,922,5,2,2,2264
10589,5,5,989,3,1,2,1001
10590,2,7,1381,4,1,8,1866
10591,2,6,632,2,2,3,374
10592,3,8,592,2,1,4,1735
10593,4,2,1089,3,2,11,1322
10594,2,6,1101,2,2,11,1687
10595,5,7,1022,2,2,4,382
10596,2,8,1059,2,2,6,771
10597,5,1,1408,2,1,4,1842
10598,5,8,496,2,2,1,648
10599,3,4,377,2,1,1,370
10600,3,2,1148,4,1,1,253
10601,4,3,9,1,1,2,1786
10602,2,2,430,1,1,7,2348
10603,5,6,51,2,2,3,1214
10604,2,1,427,1,1,7,2277
10605,5,5,14,3,2,7,1726
10606,5,2,1337,2,1,1,2188
10607,2,4,993,2,1,11,1547
10608,5,8,1415,3,2,3,1748
10609,3,5,50,2,1,4,1985
10610,8,1,1430,1,2,1,413
10611,2,4,1409,5,2,8,2456
10612,2,6,1362,1,1,5,1777
10613,7,1,524,2,2,8,1535
10614,7,8,582,3,1,6,1486
10615,3,2,181,3,2,6,737
10616,6,3,457,5,1,9,1693
10617,5,6,846,5,1,4,2299
10618,6,4,25,2,1,9,2046
10619,3,4,540,3,1,6,1996
10620,2,8,149,3,1,9,1985
10621,2,2,1170,1,2,2,1111
10622,6,8,583,2,2,2,2128
10623,2,6,113,3,2,11,452
10624,8,8,554,3,2,1,202
10625,5,6,252,2,1,9,2482
10626,2,2,204,2,2,11,501
10627,3,4,1436,4,1,6,883
10628,3,8,965,2,2,4,2175
10629,3,7,150,5,2,11,2280
10630,2,3,1355,3,2,9,735
10631,8,3,1461,2,2,5,2034
10632,3,7,975,1,2,6,1227
10633,8,4,388,4,1,1,1919
10634,3,2,739,3,2,11,263
10635,2,6,479,2,2,8,2357
10636,3,4,946,2,1,11,2223
10637,7,7,1391,3,2,7,1555
10638,2,4,210,2,1,10,833
10639,8,7,1327,3,1,3,740
10640,3,6,885,2,1,11,2188
10641,8,2,1439,4,1,5,749
10642,4,2,835,5,2,9,1696
10643,5,1,1460,1,1,3,2458
10644,3,3,1328,1,2,8,1199
10645,3,6,1167,1,2,4,2286
10646,7,6,427,2,2,9,1612
10647,3,6,629,1,2,9,1544
10648,5,6,1280,2,1,6,1937
10649,5,2,537,1,2,9,2486
10650,3,8,979,3,2,4,1177
10651,3,7,785,2,2,1,1782
10652,2,7,253,3,1,5,966
10653,2,7,1250,2,1,7,1583
10654,1,7,770,4,2,6,615
10655,7,3,598,3,1,8,2192
10656,2,4,1414,2,2,11,294
10657,4,7,1330,3,2,3,1307
10658,2,4,983,3,2,8,520
10659,3,1,186,1,1,3,2375
10660,2,8,143,4,1,3,728
10661,6,2,1382,2,2,11,238
10662,6,6,991,3,1,8,2449
10663,3,4,9,2,1,8,2113
10664,2,8,1429,2,1,8,2436
10665,3,4,358,2,2,7,1766
10666,5,3,1292,2,2,8,974
10667,2,3,990,3,2,6,1638
10668,2,5,1247,1,2,2,1358
10669,5,7,247,2,1,10,795
10670,2,2,690,3,2,7,1852
10671,2,7,1229,2,1,7,1738
10672,3,8,507,1,2,1,233
10673,5,7,74,5,2,7,1053
10674,6,4,269,3,1,1,580
10675,2,4,95,2,1,7,1871
10676,3,3,457,2,2,6,1141
10677,2,4,825,3,1,6,1374
10678,2,2,1051,3,2,2,1722
10679,3,7,1045,5,1,7,2156
10680,2,3,854,2,2,8,707
10681,2,7,765,2,2,8,1628
10682,5,3,1431,2,1,3,2207
10683,3,1,182,3,1,6,1177
10684,6,5,82,2,2,6,1805
10685,2,4,746,2,1,5,1286
10686,3,7,118,3,2,9,728
10687,2,2,1431,2,1,9,2330
10688,2,6,224,4,1,3,1324
10689,8,8,1369,1,2,11,1109
10690,5,1,1417,2,1,8,1873
10691,2,6,376,2,2,9,1208
10692,5,7,235,2,2,5,2410
10693,6,7,955,5,2,6,677
10694,2,8,319,3,1,4,402
10695,2,7,72,3,1,6,1268
10696,2,7,330,3,2,3,1657
10697,4,1,26,2,2,6,1841
10698,2,7,109,4,2,10,1418
10699,2,3,1173,5,2,11,2025
10700,3,7,1392,4,2,7,363
10701,3,5,1100,2,2,1,1794
10702,5,7,1142,3,2,7,614
10703,2,2,1443,3,2,3,517
10704,3,3,131,3,1,5,1456
10705,6,6,1265,2,2,5,1638
10706,2,7,1228,1,1,6,1187
10707,2,8,954,3,2,2,352
10708,5,8,1394,3,2,9,1673
10709,5,5,484,2,1,7,1428
10710,2,7,432,3,2,11,1000
10711,2,7,840,2,1,4,1173
10712,5,7,47,4,2,5,663
10713,5,7,129,2,2,5,2054
10714,4,6,871,2,1,10,1870
10715,7,4,131,3,1,6,1459
10716,2,7,1034,3,1,4,217
10717,7,2,425,3,2,6,549
10718,2,7,1392,2,2,4,2143
10719,4,8,1155,2,1,5,1125
10720,5,4,962,3,2,4,1501
10721,3,6,524,3,2,9,1291
10722,3,5,863,3,1,1,1192
10723,2,8,1143,2,1,5,273
10724,2,2,323,3,1,5,1399
10725,2,3,58,3,1,1,1911
10726,7,3,913,5,1,4,581
10727,3,5,672,3,2,2,2462
10728,2,5,7,3,2,2,2411
10729,7,8,535,1,1,2,1143
10730,2,4,742,2,2,10,291
10731,7,5,200,3,2,1,906
10732,3,4,1409,1,1,9,1558
10733,3,6,1379,2,1,6,251
10734,2,8,1104,1,1,7,870
10735,1,3,48,1,2,6,2327
10736,2,3,1085,2,1,4,456
10737,2,8,710,2,1,10,1636
10738,3,3,6,2,1,2,984
10739,4,2,1311,3,2,5,2436
10740,2,1,392,5,2,3,2052
10741,5,5,227,3,2,1,2131
10742,5,2,297,3,1,2,1782
10743,3,1,982,2,1,8,996
10744,3,8,907,3,1,7,1456
10745,2,8,959,5,2,7,1626
10746,2,5,313,2,1,9,399
10747,5,1,719,3,1,10,128
10748,2,3,1231,2,1,2,126
10749,3,7,139,2,1,2,1009
10750,2,7,747,2,1,10,909
10751,3,8,1239,2,2,6,2298
10752,3,1,1135,2,1,11,2171
10753,4,5,661,3,2,2,1122
10754,3,2,812,1,2,8,2337
10755,2,5,524,2,1,9,1273
10756,2,1,838,2,2,6,2092
10757,3,4,1048,3,2,6,735
10758,3,1,1106,1,1,5,1786
10759,5,5,1278,2,1,10,449
10760,3,3,561,5,1,7,2255
10761,7,8,352,2,1,6,358
10762,8,5,1257,3,1,9,2206
10763,2,4,473,3,1,6,629
10764,5,5,1192,2,2,1,1014
10765,2,1,95,2,2,4,932
10766,2,6,169,1,2,7,1237
10767,3,1,297,2,2,3,1531
10768,5,1,1435,3,1,6,2121
10769,2,1,517,1,2,4,1530
10770,7,7,711,2,1,5,1976
10771,2,7,310,4,1,8,2264
10772,2,7,924,5,1,11,135
10773,2,4,1151,2,2,6,2079
10774,5,1,239,2,1,2,302
10775,2,4,1209,1,1,3,1112
10776,2,3,979,3,2,1,795
10777,2,4,1001,5,1,9,294
10778,2,2,184,4,2,10,1933
10779,2,8,1380,2,2,11,1431
10780,2,5,19,2,1,6,741
10781,2,5,624,3,2,10,793
10782,3,6,36,5,1,9,1863
10783,2,3,814,2,1,3,1618
10784,3,4,465,4,1,5,790
10785,2,4,1141,2,2,5,551
10786,2,4,201,2,1,5,852
10787,5,6,1452,3,2,9,1293
10788,3,5,1070,1,2,2,1982
10789,8,4,454,2,2,6,2478
10790,2,6,726,2,2,8,799
10791,7,7,963,2,1,10,952
10792,5,1,33,4,2,10,744
10793,1,8,1061,2,2,4,249
10794,8,7,1083,3,1,1,2042
10795,2,1,34,2,1,5,2095
10796,2,8,2,3,1,5,196
10797,5,5,1375,1,1,4,1715
10798,2,6,1348,4,2,2,570
10799,7,1,802,2,2,7,1084
10800,2,3,876,2,2,7,1397
10801,5,3,1296,4,1,11,372
10802,2,5,241,3,1,3,1081
10803,2,2,452,2,2,10,853
10804,6,2,1188,4,1,6,1597
10805,2,6,864,2,2,2,1426
10806,2,5,553,2,1,11,2172
10807,2,7,243,1,1,1,1451
10808,4,7,1299,2,2,9,210
10809,5,5,119,2,1,11,949
10810,5,1,1393,3,1,10,551
10811,3,1,292,3,2,1,702
10812,2,8,769,1,2,10,2091
10813,2,3,841,2,2,5,698
10814,2,3,587,2,2,3,2310
10815,3,7,960,3,2,9,1608
10816,3,5,840,2,2,8,2106
10817,2,7,505,3,2,4,2484
10818,2,8,1266,3,2,8,603
10819,2,1,524,2,1,5,2467
10820,2,7,477,2,2,10,2294
10821,2,1,958,5,2,8,1808
10822,2,5,416,3,2,11,2402
10823,2,7,1236,2,2,2,907
10824,4,3,1364,2,1,8,336
10825,2,1,424,2,2,7,769
10826,7,2,476,3,1,6,937
10827,2,6,738,2,2,8,1981
10828,3,4,693,4,1,7,514
10829,2,7,691,3,1,5,2004
10830,3,4,962,2,2,5,1301
10831,2,3,1246,2,1,11,786
10832,2,4,164,3,2,10,2150
10833,1,2,547,2,2,7,1185
10834,3,5,1082,3,1,8,2203
10835,2,8,1346,3,2,4,1444
10836,2,5,1028,3,1,3,1368
10837,2,6,1437,2,2,2,374
10838,5,8,1302,3,1,6,2479
10839,3,1,1335,2,1,7,158
10840,2,2,1094,5,1,2,1023
10841,2,4,153,3,2,2,1475
10842,3,1,764,3,2,3,2086
10843,2,4,1162,2,1,4,685
10844,3,4,150,4,1,5,259
10845,5,4,210,3,2,4,671
10846,5,2,492,2,2,4,1509
10847,2,8,368,3,2,3,472
10848,4,5,1094,1,2,7,1897
10849,2,5,1384,3,2,7,196
10850,3,8,1193,1,2,11,1308
10851,8,1,606,2,2,4,2237
10852,3,1,1184,3,1,1,1824
10853,3,2,1317,2,1,2,1531
10854,2,6,939,3,2,4,590
10855,7,5,1288,2,2,4,797
10856,2,2,136,3,1,8,1492
10857,5,3,223,4,2,11,1073
10858,2,8,928,3,2,2,1535
10859,2,8,501,2,1,1,2071
10860,2,4,794,1,2,9,2025
10861,2,1,515,5,2,6,312
10862,4,8,1154,2,1,11,1418
10863,4,5,883,2,2,1,158
10864,3,6,660,3,2,6,1828
10865,2,8,278,3,2,9,1319
10866,2,6,690,3,2,9,878
10867,3,3,1417,2,1,5,349
10868,2,1,1144,2,1,1,1229
10869,5,1,592,2,1,5,2301
10870,2,2,1131,2,1,10,1598
10871,5,3,874,2,2,5,1353
10872,7,4,260,3,2,2,1320
10873,3,8,612,3,2,3,522
10874,7,6,1312,2,1,4,824
10875,5,6,227,3,2,3,1268
10876,5,8,1038,2,1,3,781
