id_visita,fecha,pais_origen,via_ingreso,motivo_viaje,departamento_visitado,noches_estadia,gasto_total
13139,2023-07-21,Estados Unidos,Aerea,Ocio,Sonsonate,11,768
13140,2023-09-30,Estados Unidos,Aerea,Familiares,Santa Ana,4,1441
13141,2022-10-21,Estados Unidos,Aerea,Familiares,San Miguel,7,915
13142,2023-07-28,Honduras,Aerea,Familiares,Santa Ana,2,314
13143,2023-02-19,Estados Unidos,Terrestre,Familiares,La Paz,10,1678
13144,2021-01-11,Estados Unidos,Aerea,Familiares,Sonsonate,10,1788
13145,2024-07-03,Estados Unidos,Aerea,Ocio,Sonsonate,2,2425
13146,2022-01-31,Mexico,Terrestre,Ocio,Sonsonate,6,2064
13147,2023-01-01,Guatemala,Aerea,Negocios,La Libertad,5,691
13148,2022-02-13,Estados Unidos,Aerea,Ocio,La Paz,4,590
13149,2021-12-28,Honduras,Aerea,Ocio,San Salvador,6,2490
13150,2024-07-06,Estados Unidos,Terrestre,Familiares,Ahuachapan,11,1907
13151,2023-10-24,Estados Unidos,Terrestre,Negocios,Usulutan,9,2336
13152,2021-03-25,Guatemala,Aerea,Familiares,Ahuachapan,4,1910
13153,2021-06-05,Guatemala,Terrestre,Ocio,Usulutan,5,2200
13154,2024-04-14,Estados Unidos,Terrestre,Familiares,Usulutan,9,2259
13155,2022-12-08,Nicaragua,Aerea,Ocio,San Miguel,1,1393
13156,2022-04-17,Guatemala,Aerea,Religioso,Sonsonate,10,1760
13157,2022-09-11,España,Terrestre,Familiares,La Paz,3,1486
13158,2024-12-18,Honduras,Aerea,Familiares,San Miguel,1,615
13159,2021-05-14,España,Terrestre,Familiares,La Paz,5,448
13160,2023-02-27,Guatemala,Aerea,Ocio,La Paz,11,2376
13161,2023-06-26,Estados Unidos,Aerea,Ocio,Santa Ana,5,1146
13162,2023-05-14,Honduras,Terrestre,Familiares,Ahuachapan,3,1978
13163,2024-11-04,Honduras,Terrestre,Familiares,San Miguel,5,2459
13164,2022-10-29,Mexico,Aerea,Familiares,San Salvador,1,1867
13165,2021-10-04,Estados Unidos,Terrestre,Familiares,Sonsonate,2,293
13166,2024-06-13,Guatemala,Aerea,Salud,San Salvador,2,1737
13167,2023-06-01,Mexico,Terrestre,Ocio,San Salvador,11,1272
13168,2021-01-13,Mexico,Aerea,Familiares,Santa Ana,10,1931
13169,2021-12-08,Estados Unidos,Terrestre,Salud,San Salvador,1,1743
13170,2021-02-04,Honduras,Terrestre,Ocio,Ahuachapan,6,599
13171,2022-07-13,Guatemala,Aerea,Ocio,San Salvador,7,1360
13172,2024-05-22,Estados Unidos,Aerea,Familiares,La Paz,2,2227
13173,2024-12-06,Costa Rica,Aerea,Familiares,La Paz,1,2165
13174,2022-02-09,Estados Unidos,Terrestre,Familiares,Sonsonate,5,1937
13175,2022-10-20,Honduras,Aerea,Ocio,Ahuachapan,9,2412
13176,2021-06-08,Mexico,Terrestre,Negocios,La Libertad,11,2434
13177,2023-08-14,Estados Unidos,Aerea,Familiares,Sonsonate,7,403
13178,2024-02-08,Mexico,Aerea,Negocios,Sonsonate,5,1572
13179,2022-07-03,Honduras,Aerea,Familiares,Ahuachapan,5,1186
13180,2023-09-12,Nicaragua,Aerea,Familiares,La Paz,9,774
13181,2024-10-02,Guatemala,Terrestre,Familiares,San Salvador,10,2027
13182,2021-10-06,Estados Unidos,Aerea,Ocio,Ahuachapan,11,1663
13183,2022-04-24,Honduras,Terrestre,Ocio,Santa Ana,6,1908
13184,2021-04-21,Estados Unidos,Aerea,Ocio,San Miguel,10,2292
13185,2022-03-07,Estados Unidos,Aerea,Ocio,Usulutan,6,2462
13186,2022-06-26,Estados Unidos,Aerea,Familiares,Usulutan,3,1972
13187,2024-02-13,Guatemala,Aerea,Ocio,Ahuachapan,3,1699
13188,2024-01-19,Guatemala,Terrestre,Ocio,Sonsonate,9,721
13189,2024-05-20,Honduras,Terrestre,Familiares,Usulutan,9,1730
13190,2021-12-26,Honduras,Aerea,Salud,La Libertad,11,1341
13191,2022-01-07,Honduras,Aerea,Familiares,Sonsonate,11,2256
13192,2024-05-23,Honduras,Terrestre,Ocio,San Salvador,5,129
13193,2023-11-05,Estados Unidos,Aerea,Ocio,Sonsonate,10,1126
13194,2023-08-13,Nicaragua,Aerea,Religioso,San Salvador,6,1186
13195,2021-09-16,Estados Unidos,Terrestre,Familiares,San Salvador,7,1360
13196,2023-02-17,Guatemala,Aerea,Ocio,Santa Ana,9,2296
13197,2021-04-30,Estados Unidos,Aerea,Ocio,Santa Ana,7,529
13198,2023-09-03,Guatemala,Terrestre,Religioso,San Miguel,5,414
13199,2023-07-02,Estados Unidos,Aerea,Negocios,San Miguel,11,1905
13200,2024-02-26,Estados Unidos,Aerea,Familiares,Sonsonate,8,2491
13201,2022-12-24,Estados Unidos,Terrestre,Salud,San Miguel,9,837
13202,2022-06-07,Guatemala,Aerea,Ocio,Santa Ana,11,2003
13203,2021-11-21,Estados Unidos,Aerea,Familiares,La Libertad,3,2482
13204,2024-09-05,Estados Unidos,Terrestre,Familiares,Ahuachapan,3,1614
13205,2023-12-10,Estados Unidos,Terrestre,Negocios,La Paz,5,403
13206,2021-03-10,Estados Unidos,Aerea,Ocio,San Miguel,2,1653
13207,2022-01-26,Mexico,Aerea,Familiares,Ahuachapan,11,1729
13208,2022-01-18,Honduras,Aerea,Familiares,Usulutan,8,731
13209,2021-01-16,Costa Rica,Aerea,Familiares,Ahuachapan,10,1790
13210,2023-04-26,Guatemala,Terrestre,Familiares,Sonsonate,5,1159
13211,2023-05-19,Nicaragua,Terrestre,Religioso,San Miguel,5,2298
13212,2022-07-22,Guatemala,Aerea,Familiares,Santa Ana,6,1711
13213,2021-05-12,Guatemala,Aerea,Ocio,La Libertad,8,873
13214,2024-06-25,Guatemala,Terrestre,Familiares,Usulutan,8,2016
13215,2021-09-30,Estados Unidos,Aerea,Ocio,La Paz,8,635
13216,2024-10-04,Guatemala,Terrestre,Familiares,San Miguel,1,1840
13217,2022-04-29,Canada,Aerea,Familiares,La Libertad,11,863
13218,2022-07-04,Honduras,Aerea,Negocios,San Miguel,1,2216
13219,2021-12-23,Guatemala,Aerea,Negocios,Sonsonate,10,454
13220,2024-09-03,Costa Rica,Aerea,Familiares,La Paz,1,1917
13221,2023-12-08,España,Aerea,Ocio,San Miguel,8,2093
13222,2023-10-31,Guatemala,Terrestre,Familiares,Santa Ana,10,1463
13223,2021-08-21,Mexico,Aerea,Familiares,Usulutan,4,174
13224,2021-02-05,Estados Unidos,Aerea,Familiares,Usulutan,3,2312
13225,2022-02-17,Estados Unidos,Aerea,Ocio,Ahuachapan,2,2052
13226,2023-10-25,Estados Unidos,Aerea,Familiares,San Salvador,10,1871
13227,2021-02-13,Honduras,Aerea,Religioso,San Miguel,9,517
13228,2022-07-22,Estados Unidos,Terrestre,Ocio,Ahuachapan,4,2131
13229,2024-07-02,Estados Unidos,Aerea,Familiares,Usulutan,8,402
13230,2023-01-10,Estados Unidos,Terrestre,Ocio,Santa Ana,1,761
13231,2021-04-24,Estados Unidos,Aerea,Familiares,San Miguel,1,731
13232,2022-02-01,Guatemala,Aerea,Familiares,Usulutan,6,1191
13233,2024-04-12,Estados Unidos,Aerea,Familiares,San Miguel,9,142
13234,2024-07-02,Guatemala,Terrestre,Familiares,Ahuachapan,1,1175
13235,2022-04-11,Estados Unidos,Aerea,Familiares,San Salvador,5,1039
13236,2024-07-24,Estados Unidos,Terrestre,Familiares,Ahuachapan,9,876
13237,2023-04-27,Nicaragua,Aerea,Ocio,La Libertad,8,1862
13238,2022-05-17,España,Terrestre,Familiares,San Miguel,8,2320
13239,2022-03-17,Guatemala,Aerea,Ocio,Usulutan,9,309
13240,2021-03-10,Estados Unidos,Aerea,Religioso,San Salvador,7,1677
13241,2021-11-22,Costa Rica,Aerea,Ocio,San Salvador,9,1468
13242,2021-03-08,Guatemala,Aerea,Ocio,La Libertad,8,1316
13243,2021-10-31,Honduras,Aerea,Negocios,San Miguel,6,2073
13244,2023-08-30,Estados Unidos,Aerea,Familiares,San Miguel,5,1567
13245,2022-04-29,Estados Unidos,Aerea,Familiares,Usulutan,3,1113
13246,2023-07-18,Guatemala,Aerea,Ocio,La Libertad,3,800
13247,2024-12-11,Guatemala,Aerea,Familiares,San Salvador,7,145
13248,2024-03-28,Guatemala,Terrestre,Familiares,San Salvador,1,835
13249,2021-05-29,Estados Unidos,Aerea,Familiares,Sonsonate,10,832
13250,2023-11-17,Nicaragua,Terrestre,Salud,Santa Ana,6,1176
13251,2023-09-14,Estados Unidos,Terrestre,Familiares,Usulutan,5,305
13252,2022-08-07,Guatemala,Aerea,Ocio,La Paz,1,2465
13253,2021-09-05,Estados Unidos,Aerea,Familiares,La Libertad,5,2394
13254,2024-01-30,Guatemala,Aerea,Salud,La Libertad,3,2473
13255,2022-12-03,Estados Unidos,Terrestre,Familiares,San Salvador,6,1967
13256,2021-04-06,Guatemala,Aerea,Religioso,La Libertad,1,2320
13257,2024-11-08,Estados Unidos,Terrestre,Ocio,Santa Ana,9,1740
13258,2021-10-09,Guatemala,Terrestre,Familiares,San Miguel,2,956
13259,2021-11-18,Estados Unidos,Terrestre,Ocio,Sonsonate,8,1580
13260,2024-11-20,España,Aerea,Familiares,San Miguel,6,2264
13261,2024-07-25,España,Terrestre,Ocio,Usulutan,3,2127
13262,2022-06-13,Honduras,Aerea,Familiares,San Miguel,2,378
13263,2021-09-20,España,Terrestre,Familiares,Sonsonate,9,217
13264,2022-08-03,Estados Unidos,Aerea,Religioso,Usulutan,2,1423
13265,2024-08-09,España,Aerea,Salud,Ahuachapan,4,544
13266,2021-10-21,Estados Unidos,Aerea,Salud,San Salvador,2,2272
13267,2022-01-30,Estados Unidos,Aerea,Negocios,San Miguel,5,1346
13268,2022-05-28,Estados Unidos,Aerea,Religioso,San Miguel,11,2006
13269,2023-07-10,Costa Rica,Terrestre,Religioso,San Salvador,2,2449
13270,2023-03-21,Guatemala,Aerea,Familiares,Usulutan,1,1809
13271,2024-04-18,Guatemala,Aerea,Familiares,La Paz,3,1184
13272,2023-07-09,España,Aerea,Familiares,Santa Ana,4,1931
13273,2022-11-24,Guatemala,Aerea,Familiares,La Libertad,5,1668
13274,2021-08-23,Guatemala,Aerea,Negocios,San Salvador,11,815
13275,2023-08-10,Estados Unidos,Terrestre,Religioso,Ahuachapan,4,613
13276,2024-09-22,Mexico,Aerea,Familiares,La Paz,2,841
13277,2023-10-29,España,Terrestre,Familiares,Sonsonate,11,628
13278,2022-06-23,España,Aerea,Familiares,La Libertad,2,1055
13279,2023-03-31,Estados Unidos,Terrestre,Ocio,San Miguel,2,209
13280,2024-01-20,Estados Unidos,Aerea,Religioso,Sonsonate,6,1672
13281,2021-09-29,Estados Unidos,Terrestre,Ocio,Sonsonate,10,2274
13282,2023-10-26,Estados Unidos,Terrestre,Familiares,Santa Ana,3,1558
13283,2024-05-27,Estados Unidos,Aerea,Ocio,San Salvador,3,716
13284,2024-02-16,Guatemala,Aerea,Familiares,San Salvador,11,354
13285,2022-08-16,Honduras,Aerea,Ocio,San Salvador,6,573
13286,2023-09-03,Costa Rica,Terrestre,Familiares,Sonsonate,1,1158
13287,2021-04-25,Estados Unidos,Aerea,Salud,Ahuachapan,11,656
13288,2021-09-20,Estados Unidos,Aerea,Religioso,La Paz,6,2013
13289,2024-08-22,Estados Unidos,Aerea,Ocio,Santa Ana,5,2345
13290,2024-12-16,Estados Unidos,Terrestre,Ocio,Santa Ana,3,658
13291,2021-07-26,Estados Unidos,Aerea,Familiares,Sonsonate,9,1407
13292,2021-10-30,Estados Unidos,Terrestre,Familiares,San Salvador,8,947
13293,2021-04-22,Costa Rica,Terrestre,Negocios,San Miguel,3,703
13294,2024-12-11,Estados Unidos,Terrestre,Familiares,La Paz,5,125
13295,2024-08-01,Guatemala,Terrestre,Familiares,San Salvador,1,1811
13296,2021-07-04,Honduras,Aerea,Negocios,Santa Ana,5,1674
13297,2023-06-20,Honduras,Terrestre,Familiares,La Paz,2,2146
13298,2021-08-09,Guatemala,Aerea,Negocios,Ahuachapan,4,1443
13299,2024-02-15,Mexico,Aerea,Familiares,La Libertad,3,712
13300,2023-12-30,Guatemala,Terrestre,Ocio,La Libertad,9,578
13301,2023-06-17,Mexico,Aerea,Familiares,Sonsonate,5,1795
13302,2023-12-30,Estados Unidos,Terrestre,Negocios,La Libertad,8,2256
13303,2022-09-14,Estados Unidos,Aerea,Ocio,San Miguel,1,2096
13304,2022-03-03,Nicaragua,Aerea,Ocio,Santa Ana,6,2386
13305,2022-10-06,Estados Unidos,Aerea,Familiares,Santa Ana,7,1307
13306,2022-07-22,Guatemala,Aerea,Religioso,La Libertad,4,2060
13307,2022-03-19,Honduras,Aerea,Ocio,Sonsonate,7,1033
13308,2022-08-24,Estados Unidos,Aerea,Familiares,Sonsonate,6,1160
13309,2024-03-06,Guatemala,Terrestre,Negocios,La Paz,6,1742
13310,2022-05-19,Canada,Terrestre,Religioso,La Libertad,3,415
13311,2021-05-11,Mexico,Aerea,Familiares,Ahuachapan,3,1988
13312,2021-08-06,Honduras,Aerea,Ocio,La Libertad,11,2097
13313,2022-11-19,Honduras,Terrestre,Ocio,San Miguel,2,1183
13314,2021-06-20,Canada,Terrestre,Ocio,Santa Ana,3,1336
13315,2022-09-04,Honduras,Terrestre,Ocio,La Libertad,7,1946
13316,2023-09-19,Estados Unidos,Terrestre,Familiares,San Salvador,2,1096
13317,2024-02-27,Estados Unidos,Aerea,Familiares,Usulutan,5,1232
13318,2021-02-26,Estados Unidos,Aerea,Salud,Sonsonate,4,2033
13319,2024-04-19,Estados Unidos,Terrestre,Familiares,San Miguel,4,2120
13320,2021-09-03,Estados Unidos,Aerea,Ocio,Sonsonate,7,1367
13321,2021-05-24,Costa Rica,Aerea,Religioso,San Miguel,1,1224
13322,2023-12-11,Honduras,Terrestre,Familiares,Ahuachapan,1,960
13323,2022-01-03,Mexico,Aerea,Negocios,Usulutan,7,1148
13324,2021-08-06,Guatemala,Aerea,Familiares,San Miguel,4,2397
13325,2022-09-08,Estados Unidos,Aerea,Familiares,La Paz,1,1898
13326,2024-07-04,Estados Unidos,Terrestre,Ocio,Ahuachapan,2,856
13327,2024-03-25,Costa Rica,Terrestre,Ocio,La Libertad,4,545
13328,2022-03-18,Estados Unidos,Aerea,Familiares,Usulutan,5,1651
13329,2023-04-21,Guatemala,Terrestre,Familiares,Sonsonate,7,378
13330,2023-08-14,Estados Unidos,Aerea,Ocio,La Libertad,10,1810
13331,2022-11-30,Estados Unidos,Aerea,Familiares,Santa Ana,2,1460
13332,2023-05-26,Estados Unidos,Terrestre,Familiares,Sonsonate,4,588
13333,2023-02-15,Guatemala,Terrestre,Ocio,Usulutan,5,2410
13334,2023-02-01,Mexico,Terrestre,Ocio,Usulutan,4,2471
13335,2023-08-03,Guatemala,Terrestre,Religioso,La Libertad,10,2214
13336,2023-07-12,Guatemala,Terrestre,Familiares,La Libertad,7,144
13337,2023-07-24,Canada,Aerea,Familiares,San Miguel,2,869
13338,2021-01-25,Honduras,Aerea,Ocio,La Paz,6,1642
13339,2023-03-17,Mexico,Aerea,Salud,Sonsonate,10,683
13340,2023-02-03,Estados Unidos,Aerea,Ocio,San Salvador,3,772
13341,2023-12-20,Mexico,Terrestre,Familiares,Usulutan,4,592
13342,2022-03-10,Guatemala,Terrestre,Religioso,Ahuachapan,8,1369
13343,2023-05-29,Estados Unidos,Terrestre,Ocio,Usulutan,11,1571
13344,2023-12-26,Estados Unidos,Aerea,Familiares,San Miguel,6,1470
13345,2023-06-29,Estados Unidos,Aerea,Religioso,Sonsonate,10,204
13346,2022-07-19,Estados Unidos,Terrestre,Familiares,Santa Ana,7,1441
13347,2021-04-16,Nicaragua,Terrestre,Religioso,Usulutan,3,749
13348,2021-04-06,Honduras,Terrestre,Ocio,La Libertad,9,2106
13349,2021-06-17,Costa Rica,Aerea,Ocio,Sonsonate,1,1142
13350,2021-02-11,Guatemala,Terrestre,Familiares,La Libertad,11,1734
13351,2021-04-14,Honduras,Aerea,Familiares,Ahuachapan,1,1096
13352,2024-05-12,Estados Unidos,Terrestre,Familiares,La Paz,5,1508
13353,2022-06-04,Honduras,Aerea,Familiares,La Paz,4,1675
13354,2021-10-09,Honduras,Terrestre,Familiares,Sonsonate,5,696
13355,2023-12-03,Nicaragua,Aerea,Familiares,Usulutan,1,1228
13356,2023-08-05,Guatemala,Terrestre,Ocio,Ahuachapan,6,803
13357,2024-02-08,Guatemala,Aerea,Ocio,La Paz,4,708
13358,2024-05-18,Estados Unidos,Aerea,Familiares,San Miguel,1,1976
13359,2023-01-19,Honduras,Aerea,Ocio,La Libertad,11,1857
13360,2023-04-11,Nicaragua,Aerea,Familiares,Santa Ana,5,973
13361,2021-02-18,Guatemala,Aerea,Religioso,San Miguel,4,1594
13362,2021-04-25,Estados Unidos,Terrestre,Familiares,Sonsonate,2,1963
13363,2024-03-24,Estados Unidos,Aerea,Ocio,Ahuachapan,5,1444
13364,2022-05-18,Guatemala,Terrestre,Familiares,Santa Ana,2,1130
13365,2023-09-13,Honduras,Aerea,Ocio,Ahuachapan,3,788
13366,2021-03-12,Estados Unidos,Aerea,Religioso,La Paz,6,873
13367,2023-10-09,Nicaragua,Terrestre,Religioso,La Paz,1,843
13368,2024-09-21,Estados Unidos,Aerea,Negocios,Usulutan,7,2052
13369,2021-03-08,Estados Unidos,Aerea,Negocios,La Libertad,11,1157
13370,2023-08-25,Honduras,Aerea,Negocios,San Miguel,2,396
13371,2024-05-21,Guatemala,Aerea,Ocio,San Miguel,8,2322
13372,2021-06-30,Honduras,Aerea,Religioso,Sonsonate,3,2317
13373,2022-09-05,Estados Unidos,Terrestre,Familiares,San Miguel,9,614
13374,2022-11-28,Estados Unidos,Aerea,Ocio,Ahuachapan,1,2370
13375,2022-08-26,Estados Unidos,Terrestre,Ocio,Sonsonate,4,833
13376,2021-09-05,Estados Unidos,Aerea,Familiares,San Salvador,6,1163
13377,2024-05-22,Honduras,Aerea,Ocio,La Libertad,7,1688
13378,2021-12-25,Estados Unidos,Aerea,Familiares,Sonsonate,8,2068
13379,2021-09-06,España,Aerea,Ocio,Santa Ana,7,1374
13380,2022-09-30,Honduras,Terrestre,Familiares,Ahuachapan,2,613
13381,2023-08-08,Guatemala,Terrestre,Ocio,La Paz,5,1654
13382,2024-01-17,España,Aerea,Ocio,Santa Ana,3,1523
13383,2022-10-25,Estados Unidos,Aerea,Familiares,Ahuachapan,8,1924
13384,2021-06-25,Estados Unidos,Terrestre,Familiares,Usulutan,4,1817
13385,2022-12-24,Honduras,Aerea,Ocio,San Miguel,9,1027
13386,2022-03-02,Estados Unidos,Aerea,Ocio,La Paz,10,1134
13387,2023-02-10,España,Aerea,Ocio,Usulutan,7,1644
13388,2022-12-04,España,Terrestre,Familiares,La Libertad,4,1554
13389,2021-03-22,Costa Rica,Aerea,Familiares,Sonsonate,5,841
13390,2023-07-16,Costa Rica,Terrestre,Salud,La Paz,10,2264
13391,2021-05-18,Guatemala,Terrestre,Familiares,Usulutan,8,1101
13392,2024-12-27,Honduras,Aerea,Familiares,La Libertad,7,637
13393,2022-04-15,Estados Unidos,Terrestre,Familiares,Santa Ana,8,993
13394,2021-12-16,Honduras,Terrestre,Ocio,Ahuachapan,5,990
13395,2024-02-24,Estados Unidos,Aerea,Salud,La Paz,1,1544
13396,2024-08-25,Nicaragua,Aerea,Familiares,San Miguel,11,1342
13397,2024-06-07,España,Aerea,Familiares,Sonsonate,9,2483
13398,2024-09-30,Estados Unidos,Aerea,Familiares,San Miguel,4,2155
13399,2021-11-06,Estados Unidos,Aerea,Negocios,Santa Ana,1,2465
13400,2023-11-10,Guatemala,Aerea,Ocio,La Libertad,11,1888
13401,2023-09-29,Honduras,Terrestre,Negocios,Santa Ana,9,1631
13402,2021-09-26,Honduras,Aerea,Negocios,La Paz,4,278
13403,2023-10-24,Honduras,Aerea,Ocio,San Miguel,3,1217
13404,2023-02-09,Nicaragua,Terrestre,Familiares,San Miguel,6,1971
13405,2021-01-16,Estados Unidos,Aerea,Familiares,Ahuachapan,6,1379
13406,2022-08-29,Guatemala,Aerea,Familiares,San Salvador,6,2106
13407,2024-10-13,Guatemala,Aerea,Ocio,San Salvador,2,824
13408,2023-03-24,Estados Unidos,Aerea,Ocio,Sonsonate,7,684
13409,2024-03-02,Estados Unidos,Terrestre,Ocio,La Libertad,5,1183
13410,2024-08-28,Mexico,Aerea,Familiares,Sonsonate,8,1737
13411,2022-04-27,España,Aerea,Familiares,La Paz,5,227
13412,2023-06-14,Guatemala,Terrestre,Religioso,La Libertad,4,950
13413,2024-08-21,Costa Rica,Terrestre,Ocio,San Salvador,5,641
13414,2021-09-26,Estados Unidos,Aerea,Ocio,Santa Ana,4,1052
13415,2022-02-18,España,Aerea,Familiares,Santa Ana,4,954
13416,2021-01-25,Estados Unidos,Aerea,Familiares,Ahuachapan,9,2000
13417,2021-11-12,Guatemala,Aerea,Familiares,La Paz,5,2221
13418,2022-07-25,Estados Unidos,Aerea,Ocio,Usulutan,6,542
13419,2022-12-26,Nicaragua,Aerea,Ocio,La Paz,9,960
13420,2023-10-05,Estados Unidos,Aerea,Ocio,Ahuachapan,10,1790
13421,2024-07-23,Estados Unidos,Aerea,Religioso,Usulutan,5,237
13422,2022-01-24,Estados Unidos,Terrestre,Ocio,La Libertad,4,653
13423,2022-12-23,Estados Unidos,Terrestre,Salud,Usulutan,8,1855
13424,2022-03-20,Estados Unidos,Aerea,Familiares,San Salvador,3,930
13425,2023-09-26,Guatemala,Aerea,Ocio,Santa Ana,10,848
13426,2024-12-21,Estados Unidos,Aerea,Ocio,La Libertad,9,614
13427,2023-12-17,Estados Unidos,Terrestre,Familiares,San Miguel,5,210
13428,2022-11-28,Estados Unidos,Aerea,Negocios,San Miguel,5,1192
13429,2023-08-29,Estados Unidos,Aerea,Familiares,San Miguel,9,1755
13430,2022-12-22,Guatemala,Terrestre,Ocio,La Libertad,2,1860
13431,2022-01-03,Honduras,Aerea,Familiares,Ahuachapan,1,1810
13432,2021-12-08,Guatemala,Terrestre,Ocio,La Libertad,1,881
13433,2021-10-31,Estados Unidos,Aerea,Ocio,Ahuachapan,1,2294
13434,2023-02-03,Guatemala,Aerea,Ocio,Sonsonate,8,2186
13435,2024-10-29,Guatemala,Aerea,Familiares,Usulutan,5,1659
13436,2023-03-27,Estados Unidos,Terrestre,Familiares,La Libertad,2,1899
13437,2021-04-22,Estados Unidos,Aerea,Ocio,San Miguel,10,1083
13438,2023-05-28,Estados Unidos,Aerea,Familiares,Usulutan,7,1858
13439,2023-10-27,Estados Unidos,Terrestre,Religioso,Ahuachapan,8,1599
13440,2023-07-19,Estados Unidos,Terrestre,Salud,La Libertad,5,984
13441,2022-12-04,Estados Unidos,Aerea,Familiares,San Miguel,5,237
13442,2023-04-26,Estados Unidos,Aerea,Negocios,San Miguel,4,2476
13443,2023-08-02,Guatemala,Aerea,Ocio,Usulutan,7,1484
13444,2021-10-06,Costa Rica,Terrestre,Religioso,La Libertad,8,1011
13445,2022-01-17,Guatemala,Terrestre,Familiares,Usulutan,9,1649
13446,2021-01-13,Guatemala,Aerea,Familiares,La Libertad,6,1154
13447,2021-10-30,Estados Unidos,Aerea,Familiares,Sonsonate,2,2097
13448,2021-06-09,Estados Unidos,Terrestre,Familiares,La Paz,2,2384
13449,2021-06-03,Estados Unidos,Aerea,Ocio,San Miguel,3,295
13450,2023-01-24,Guatemala,Terrestre,Religioso,Ahuachapan,5,995
13451,2021-06-30,Honduras,Aerea,Negocios,Sonsonate,8,1016
13452,2024-04-18,Nicaragua,Terrestre,Ocio,Usulutan,8,1274
13453,2022-01-12,Estados Unidos,Aerea,Familiares,La Libertad,9,2249
13454,2023-02-15,Estados Unidos,Terrestre,Familiares,Ahuachapan,1,1923
13455,2024-04-06,Guatemala,Aerea,Familiares,Usulutan,5,2036
13456,2024-05-22,Guatemala,Aerea,Ocio,Ahuachapan,8,1890
13457,2024-03-19,Estados Unidos,Terrestre,Ocio,Usulutan,10,445
13458,2021-01-16,Guatemala,Aerea,Ocio,La Paz,3,2367
13459,2024-01-20,Estados Unidos,Terrestre,Familiares,Sonsonate,3,718
13460,2024-02-18,Guatemala,Aerea,Religioso,Usulutan,11,2175
13461,2021-09-10,Estados Unidos,Terrestre,Ocio,Ahuachapan,6,2141
13462,2023-12-20,Guatemala,Terrestre,Ocio,San Salvador,4,125
13463,2024-07-13,Honduras,Terrestre,Negocios,San Salvador,11,1263
13464,2024-12-03,España,Terrestre,Familiares,La Libertad,8,688
13465,2021-01-31,Canada,Aerea,Familiares,La Libertad,7,1403
13466,2023-11-11,Guatemala,Aerea,Ocio,Santa Ana,1,2481
13467,2023-01-01,Guatemala,Terrestre,Ocio,Usulutan,8,532
13468,2021-10-16,Estados Unidos,Terrestre,Ocio,Usulutan,5,1862
13469,2022-05-13,Estados Unidos,Aerea,Negocios,San Salvador,6,2452
13470,2024-11-29,Estados Unidos,Aerea,Familiares,Ahuachapan,7,1472
13471,2022-07-02,Estados Unidos,Aerea,Familiares,La Paz,5,2204
13472,2023-08-19,Honduras,Aerea,Familiares,Usulutan,9,1870
13473,2021-05-12,Estados Unidos,Aerea,Salud,Ahuachapan,8,241
13474,2024-09-09,Estados Unidos,Terrestre,Negocios,La Paz,7,1874
13475,2023-05-08,Honduras,Aerea,Familiares,San Miguel,8,442
13476,2024-03-01,Guatemala,Aerea,Familiares,Ahuachapan,3,1446
13477,2022-06-05,Honduras,Aerea,Negocios,San Miguel,4,977
13478,2021-01-30,Guatemala,Aerea,Familiares,Santa Ana,2,1268
13479,2022-09-19,Estados Unidos,Aerea,Ocio,San Salvador,1,1513
13480,2024-08-17,Estados Unidos,Aerea,Ocio,Sonsonate,3,1093
13481,2021-01-04,Nicaragua,Terrestre,Familiares,Ahuachapan,8,1585
13482,2024-09-10,Estados Unidos,Aerea,Familiares,Sonsonate,11,1152
13483,2022-05-24,Guatemala,Aerea,Ocio,La Paz,8,2025
13484,2024-06-14,Guatemala,Terrestre,Familiares,Usulutan,1,1270
13485,2021-01-16,Costa Rica,Terrestre,Familiares,Sonsonate,8,1009
13486,2023-09-24,Guatemala,Aerea,Salud,La Libertad,3,2080
13487,2023-08-14,Guatemala,Aerea,Negocios,La Libertad,7,699
13488,2024-06-07,Estados Unidos,Aerea,Familiares,Ahuachapan,1,283
13489,2024-02-05,Costa Rica,Aerea,Ocio,Santa Ana,4,865
13490,2024-11-13,Guatemala,Terrestre,Familiares,Usulutan,3,2022
13491,2021-09-20,Estados Unidos,Aerea,Ocio,Sonsonate,2,1299
13492,2023-12-25,Guatemala,Terrestre,Familiares,Ahuachapan,10,1902
13493,2021-09-22,Estados Unidos,Aerea,Familiares,Santa Ana,10,546
13494,2024-09-23,Estados Unidos,Aerea,Ocio,San Salvador,5,2488
13495,2024-08-17,Estados Unidos,Terrestre,Familiares,Sonsonate,4,2225
13496,2022-01-13,Honduras,Terrestre,Ocio,La Paz,1,1009
