id_reserva,fecha,departamento,tipo_hotel,habitaciones,ocupadas,tarifa_promedio
3135,2021-09-12,Santa Ana,Montaña,72,121,92
3136,2023-04-17,La Paz,Playa,167,175,79
3137,2023-11-28,Ahuachapan,Rural,156,23,170
3138,2021-01-08,Ahuachapan,Playa,144,118,221
3139,2021-01-19,La Paz,Ciudad,59,59,206
3140,2022-08-21,Ahuachapan,Playa,190,161,133
3141,2023-08-05,Sonsonate,Ciudad,174,135,131
3142,2021-08-25,San Miguel,Ciudad,178,20,223
3143,2021-07-09,La Paz,Montaña,129,96,224
3144,2023-05-17,Usulutan,Playa,75,132,53
3145,2024-10-08,San Salvador,Rural,193,170,213
3146,2024-07-23,La Libertad,Montaña,130,75,94
3147,2022-01-23,San Miguel,Rural,148,102,129
3148,2024-07-12,Ahuachapan,Playa,83,14,35
3149,2021-01-22,Santa Ana,Playa,154,108,205
3150,2023-08-30,Ahuachapan,Rural,63,41,199
3151,2022-03-21,San Miguel,Rural,188,142,174
3152,2024-04-28,Ahuachapan,Montaña,145,34,89
3153,2022-04-21,La Paz,Ciudad,192,171,235
3154,2022-01-10,La Paz,Rural,121,129,191
3155,2021-03-29,Sonsonate,Ciudad,66,97,52
3156,2023-01-20,La Paz,Ciudad,117,126,227
3157,2021-10-19,La Paz,Montaña,176,71,136
3158,2024-01-16,Usulutan,Ciudad,26,53,184
3159,2021-06-09,Sonsonate,Montaña,116,56,214
3160,2024-10-20,Ahuachapan,Montaña,55,51,231
3161,2022-09-05,La Paz,Montaña,184,128,217
3162,2023-08-30,La Libertad,Rural,135,176,223
3163,2021-05-27,La Libertad,Montaña,125,35,124
3164,2023-06-09,Santa Ana,Rural,95,128,86
3165,2023-11-13,La Paz,Playa,21,97,226
3166,2024-11-29,La Libertad,Playa,150,17,67
3167,2021-10-27,Usulutan,Montaña,106,22,207
3168,2023-06-15,Sonsonate,Rural,175,142,129
3169,2021-05-11,La Libertad,Rural,41,16,129
3170,2021-02-25,San Salvador,Rural,159,163,84
3171,2024-02-28,La Libertad,Playa,117,169,73
3172,2021-12-08,Sonsonate,Playa,101,102,46
3173,2023-03-13,San Miguel,Rural,116,62,48
3174,2021-03-13,Sonsonate,Ciudad,56,80,50
3175,2021-10-11,Sonsonate,Montaña,38,149,72
3176,2023-09-02,San Miguel,Rural,55,6,77
3177,2022-08-05,San Miguel,Playa,126,39,135
3178,2023-01-01,La Libertad,Montaña,60,8,155
3179,2021-06-26,Sonsonate,Rural,180,76,78
3180,2021-04-17,San Salvador,Playa,21,54,220
3181,2022-05-22,Ahuachapan,Playa,139,112,212
3182,2023-10-19,La Paz,Rural,25,79,40
3183,2021-05-17,Sonsonate,Ciudad,148,178,121
3184,2023-07-14,Ahuachapan,Rural,40,95,57
3185,2024-01-19,Ahuachapan,Montaña,72,63,70
3186,2023-05-19,San Miguel,Montaña,101,129,74
3187,2022-07-21,Santa Ana,Rural,96,141,102
3188,2024-01-01,Ahuachapan,Rural,160,84,57
3189,2023-03-19,San Miguel,Playa,38,103,117
3190,2023-07-08,Sonsonate,Montaña,181,140,50
3191,2022-09-10,Santa Ana,Playa,162,57,226
3192,2023-10-09,Santa Ana,Montaña,25,163,171
3193,2024-06-04,San Miguel,Ciudad,105,172,228
3194,2022-12-02,La Paz,Playa,53,70,155
3195,2024-02-11,La Paz,Montaña,134,105,206
3196,2024-09-02,La Libertad,Playa,57,166,165
3197,2023-08-14,Ahuachapan,Rural,114,61,147
3198,2022-01-10,Ahuachapan,Playa,65,150,173
3199,2022-01-20,Usulutan,Ciudad,79,124,187
3200,2024-12-02,San Salvador,Rural,42,78,241
3201,2022-02-17,Santa Ana,Montaña,148,54,89
3202,2021-09-29,Santa Ana,Rural,22,52,207
3203,2023-08-20,Santa Ana,Playa,66,165,45
3204,2022-12-04,La Libertad,Ciudad,25,12,216
3205,2022-05-12,La Libertad,Montaña,153,50,139
3206,2023-05-29,La Paz,Playa,135,143,136
3207,2021-12-26,Ahuachapan,Montaña,45,55,138
3208,2024-11-21,Ahuachapan,Ciudad,108,22,227
3209,2024-01-01,Sonsonate,Rural,92,175,236
3210,2021-05-20,San Salvador,Montaña,162,151,106
3211,2024-07-19,Usulutan,Ciudad,116,174,61
3212,2021-12-24,Usulutan,Rural,41,57,57
3213,2024-10-23,Ahuachapan,Ciudad,36,44,223
3214,2023-10-14,Usulutan,Montaña,154,54,62
3215,2024-12-11,Santa Ana,Montaña,153,100,86
3216,2022-12-18,La Libertad,Ciudad,98,55,229
3217,2024-07-17,San Miguel,Playa,152,43,162
3218,2021-07-04,La Paz,Montaña,78,70,225
3219,2023-11-04,La Libertad,Rural,172,9,74
3220,2024-10-16,La Paz,Ciudad,166,35,43
3221,2021-11-16,La Paz,Montaña,114,117,205
3222,2023-02-09,San Miguel,Ciudad,149,16,37
3223,2021-05-09,Usulutan,Ciudad,169,11,101
3224,2021-03-27,La Paz,Montaña,27,82,121
3225,2021-12-08,Sonsonate,Ciudad,176,132,146
3226,2022-07-15,Sonsonate,Playa,96,176,135
3227,2024-12-19,Sonsonate,Ciudad,27,24,166
3228,2023-01-31,San Miguel,Montaña,147,118,190
3229,2022-03-14,Ahuachapan,Ciudad,72,164,44
3230,2021-12-27,La Libertad,Playa,78,159,180
3231,2024-07-22,Usulutan,Montaña,94,103,40
3232,2021-04-05,La Paz,Montaña,44,127,138
3233,2024-10-06,La Paz,Playa,101,98,165
3234,2021-05-06,Usulutan,Playa,164,159,158
3235,2023-06-03,San Salvador,Montaña,181,121,185
3236,2023-01-20,Sonsonate,Ciudad,199,25,74
3237,2021-11-30,San Salvador,Playa,98,31,67
3238,2023-06-20,Sonsonate,Montaña,83,115,187
3239,2024-03-14,La Paz,Ciudad,105,92,190
3240,2022-05-30,Santa Ana,Rural,139,160,98
3241,2022-05-05,San Miguel,Rural,124,176,109
3242,2021-07-10,La Libertad,Rural,192,164,165
3243,2022-02-06,Santa Ana,Montaña,100,73,217
3244,2024-11-08,Sonsonate,Montaña,128,147,89
3245,2022-05-10,Sonsonate,Playa,86,16,183
3246,2021-11-21,Usulutan,Rural,30,130,241
3247,2022-12-31,Sonsonate,Montaña,82,22,166
3248,2023-10-13,San Salvador,Rural,142,17,207
3249,2023-10-12,Ahuachapan,Playa,47,110,76
3250,2023-12-03,Ahuachapan,Rural,83,141,209
3251,2023-08-14,Ahuachapan,Rural,145,99,220
3252,2023-06-23,La Paz,Montaña,98,164,225
3253,2022-02-21,Sonsonate,Rural,33,161,232
3254,2022-10-21,San Salvador,Ciudad,137,85,186
3255,2021-10-11,La Libertad,Montaña,48,140,62
3256,2024-06-27,San Salvador,Rural,53,114,243
3257,2021-09-06,Usulutan,Rural,47,89,67
3258,2024-02-06,Ahuachapan,Ciudad,95,62,121
3259,2023-10-08,San Miguel,Montaña,149,162,205
3260,2021-03-14,San Salvador,Rural,32,113,167
3261,2024-04-14,Santa Ana,Rural,121,135,87
3262,2024-05-30,Sonsonate,Montaña,57,143,246
3263,2022-01-14,San Salvador,Ciudad,72,127,132
3264,2024-11-04,San Salvador,Montaña,21,112,116
3265,2021-01-01,Sonsonate,Ciudad,191,152,158
3266,2024-06-01,Ahuachapan,Ciudad,30,130,156
3267,2021-06-17,Sonsonate,Ciudad,23,60,145
3268,2021-12-03,San Miguel,Playa,21,120,72
3269,2021-02-17,Sonsonate,Ciudad,109,173,93
3270,2022-05-05,Sonsonate,Playa,40,136,35
3271,2021-11-12,Sonsonate,Ciudad,177,12,145
3272,2022-11-12,San Salvador,Ciudad,101,144,224
3273,2021-06-22,La Paz,Montaña,176,24,53
3274,2023-08-26,San Salvador,Ciudad,155,56,237
3275,2022-11-14,San Salvador,Rural,38,147,51
3276,2022-03-24,Ahuachapan,Playa,183,53,75
3277,2022-12-12,La Paz,Playa,141,79,121
3278,2022-06-20,San Salvador,Playa,61,98,36
3279,2024-01-11,Usulutan,Ciudad,34,71,213
3280,2022-06-21,La Paz,Playa,62,168,128
3281,2022-01-31,San Salvador,Ciudad,123,14,183
3282,2023-08-31,La Paz,Ciudad,63,131,187
3283,2022-06-16,Sonsonate,Montaña,111,14,71
3284,2024-05-20,La Libertad,Playa,179,158,199
3285,2022-09-07,La Paz,Montaña,84,61,89
3286,2022-06-19,San Miguel,Montaña,118,169,175
3287,2024-01-08,Santa Ana,Playa,184,119,71
3288,2022-12-19,Usulutan,Rural,198,116,188
3289,2021-09-02,Sonsonate,Montaña,38,10,36
3290,2023-03-13,Ahuachapan,Playa,174,101,149
3291,2022-09-24,La Libertad,Ciudad,93,137,225
3292,2024-06-29,Ahuachapan,Rural,118,32,249
3293,2022-09-14,La Libertad,Rural,185,78,237
3294,2021-07-27,San Miguel,Ciudad,193,30,228
3295,2023-12-24,Santa Ana,Rural,140,42,40
3296,2024-11-09,Usulutan,Ciudad,189,177,92
3297,2024-11-22,Sonsonate,Playa,67,102,82
3298,2021-10-21,Ahuachapan,Playa,155,134,236
3299,2022-10-06,Santa Ana,Playa,77,147,216
3300,2023-08-29,Santa Ana,Rural,94,20,225
3301,2022-05-28,La Libertad,Ciudad,58,21,234
3302,2023-08-17,Sonsonate,Montaña,97,132,83
3303,2022-11-10,Santa Ana,Montaña,48,5,156
3304,2022-07-02,San Miguel,Rural,99,105,47
3305,2022-09-05,Santa Ana,Ciudad,122,90,39
3306,2023-12-02,San Salvador,Montaña,31,166,249
3307,2022-05-19,Usulutan,Rural,142,59,120
3308,2022-12-23,La Paz,Montaña,114,14,136
3309,2024-05-05,Ahuachapan,Playa,199,176,196
3310,2021-06-17,San Miguel,Playa,49,54,166
3311,2023-11-30,San Salvador,Rural,165,79,108
3312,2021-02-24,Santa Ana,Montaña,131,115,236
3313,2021-11-24,Sonsonate,Rural,49,157,162
3314,2021-07-25,San Miguel,Ciudad,127,126,196
3315,2021-06-20,La Libertad,Rural,177,141,138
3316,2022-12-07,Ahuachapan,Rural,53,40,51
3317,2021-10-20,La Paz,Playa,77,56,127
3318,2021-07-05,Ahuachapan,Montaña,130,17,124
3319,2021-01-02,Usulutan,Montaña,67,65,163
3320,2021-05-27,San Miguel,Ciudad,35,104,150
3321,2023-04-05,Ahuachapan,Rural,197,23,71
3322,2022-04-11,San Salvador,Playa,44,87,170
3323,2022-09-12,La Libertad,Rural,171,65,59
3324,2021-10-12,La Paz,Playa,126,116,234
3325,2021-07-24,La Paz,Ciudad,102,97,112
3326,2024-01-23,San Miguel,Rural,188,123,80
3327,2021-09-19,Ahuachapan,Ciudad,43,157,155
3328,2023-09-30,Ahuachapan,Playa,57,67,241
3329,2022-02-25,Sonsonate,Ciudad,72,97,152
3330,2022-11-13,La Paz,Ciudad,23,55,117
3331,2022-10-28,La Paz,Montaña,70,112,81
3332,2024-12-02,San Miguel,Ciudad,78,172,46
3333,2024-10-12,Ahuachapan,Playa,174,22,96
3334,2023-09-29,La Libertad,Playa,55,73,246
3335,2023-01-11,San Miguel,Ciudad,30,121,183
3336,2024-07-15,La Paz,Montaña,67,24,111
3337,2024-09-17,Sonsonate,Montaña,94,9,225
3338,2023-11-15,La Paz,Ciudad,157,124,138
3339,2024-11-18,La Paz,Montaña,116,176,65
3340,2024-11-13,La Libertad,Playa,137,85,106
3341,2022-04-21,La Libertad,Playa,137,104,89
3342,2023-04-19,Santa Ana,Montaña,67,67,243
3343,2021-02-13,Sonsonate,Rural,155,148,60
3344,2022-09-23,San Miguel,Playa,75,154,144
3345,2023-05-01,San Miguel,Rural,199,14,45
3346,2021-06-12,Santa Ana,Montaña,107,71,76
3347,2023-09-07,San Miguel,Playa,192,114,42
3348,2021-09-11,La Paz,Rural,120,92,166
3349,2023-09-06,La Libertad,Ciudad,37,108,191
3350,2024-09-24,San Miguel,Montaña,108,116,151
3351,2022-05-23,Usulutan,Rural,55,166,158
3352,2023-03-11,La Libertad,Rural,108,11,142
3353,2024-09-03,Santa Ana,Montaña,159,26,38
3354,2022-05-22,Santa Ana,Rural,198,89,98
3355,2021-03-13,Sonsonate,Montaña,136,5,131
3356,2023-08-03,Ahuachapan,Rural,148,164,113
3357,2024-11-02,San Miguel,Rural,107,111,249
3358,2022-03-18,La Paz,Rural,65,91,105
3359,2021-06-10,Santa Ana,Montaña,42,124,163
3360,2024-12-12,Ahuachapan,Ciudad,122,94,39
3361,2023-07-08,Santa Ana,Ciudad,151,163,249
3362,2021-12-16,San Salvador,Playa,150,126,146
3363,2021-02-12,La Paz,Playa,187,95,233
3364,2021-07-01,La Libertad,Playa,57,129,77
3365,2021-12-16,Santa Ana,Playa,198,95,132
3366,2023-06-22,La Paz,Playa,76,103,41
3367,2022-12-15,Santa Ana,Playa,24,165,76
3368,2023-11-12,Sonsonate,Montaña,166,105,154
3369,2021-03-10,La Libertad,Montaña,91,50,103
3370,2024-01-26,Sonsonate,Playa,192,17,176
3371,2023-03-21,La Paz,Playa,170,127,102
3372,2021-01-02,Usulutan,Ciudad,179,141,227
3373,2024-09-29,San Salvador,Ciudad,25,47,212
3374,2024-09-28,San Salvador,Playa,197,38,104
3375,2022-03-24,Usulutan,Ciudad,133,142,175
3376,2023-05-17,Santa Ana,Ciudad,39,149,46
3377,2024-08-21,Santa Ana,Playa,165,53,138
3378,2022-05-11,Sonsonate,Montaña,163,48,142
3379,2023-12-01,San Salvador,Montaña,193,75,225
3380,2024-07-17,Santa Ana,Playa,40,108,69
3381,2024-10-05,La Libertad,Montaña,175,39,228
3382,2021-03-27,La Paz,Ciudad,149,55,201
3383,2022-04-07,Usulutan,Playa,176,98,98
3384,2023-01-26,San Miguel,Ciudad,167,79,91
3385,2023-11-05,La Libertad,Montaña,187,174,74
3386,2023-04-12,La Libertad,Rural,154,127,223
3387,2021-05-14,La Libertad,Ciudad,145,52,66
3388,2021-05-23,Usulutan,Montaña,24,158,87
3389,2023-09-16,San Miguel,Montaña,68,168,101
3390,2021-12-03,Ahuachapan,Playa,158,137,232
3391,2024-05-06,Ahuachapan,Ciudad,23,68,215
3392,2022-01-21,Santa Ana,Ciudad,169,51,39
3393,2024-10-18,La Libertad,Ciudad,48,122,216
3394,2023-10-01,La Libertad,Ciudad,156,148,225
3395,2024-10-28,San Miguel,Ciudad,80,48,159
3396,2021-12-11,San Salvador,Ciudad,193,141,202
3397,2021-03-22,Usulutan,Ciudad,140,108,233
3398,2021-10-14,La Paz,Rural,164,153,191
3399,2024-12-14,La Libertad,Playa,62,126,138
3400,2024-05-15,Ahuachapan,Montaña,152,98,82
3401,2022-05-17,Sonsonate,Playa,95,173,103
3402,2023-06-12,Sonsonate,Rural,109,108,235
3403,2024-06-12,Ahuachapan,Rural,54,141,134
3404,2021-04-22,La Paz,Montaña,91,33,194
3405,2023-07-25,Santa Ana,Ciudad,111,46,41
3406,2024-12-20,Sonsonate,Ciudad,167,137,196
3407,2021-07-21,Sonsonate,Rural,65,12,103
3408,2022-04-15,La Paz,Rural,87,52,183
3409,2024-08-25,San Miguel,Montaña,84,62,141
3410,2021-12-09,La Paz,Montaña,148,150,246
3411,2024-08-08,Sonsonate,Ciudad,173,151,227
3412,2024-07-10,Santa Ana,Rural,59,118,123
3413,2024-12-28,San Salvador,Montaña,26,98,60
3414,2021-05-27,Ahuachapan,Playa,35,39,77
3415,2021-07-02,La Paz,Montaña,146,20,170
3416,2023-11-30,Ahuachapan,Ciudad,176,77,244
3417,2022-11-20,San Miguel,Rural,130,41,175
3418,2023-04-29,Sonsonate,Rural,37,38,216
3419,2022-05-01,Ahuachapan,Ciudad,164,149,141
3420,2021-10-09,Santa Ana,Rural,41,156,190
3421,2021-12-05,Santa Ana,Ciudad,49,38,143
3422,2021-09-04,Usulutan,Montaña,179,58,212
3423,2024-02-28,Usulutan,Montaña,65,10,188
3424,2023-10-06,Ahuachapan,Ciudad,45,159,195
3425,2024-03-29,San Salvador,Montaña,58,172,166
3426,2023-01-13,La Libertad,Rural,41,88,110
3427,2023-02-04,Ahuachapan,Playa,178,75,106
3428,2022-08-19,San Miguel,Montaña,159,132,105
3429,2023-12-17,La Libertad,Playa,139,116,200
3430,2023-06-01,San Miguel,Montaña,35,51,155
3431,2022-06-19,La Paz,Rural,103,31,197
3432,2022-05-16,San Salvador,Rural,159,66,203
3433,2021-06-27,San Miguel,Ciudad,64,113,245
3434,2023-11-08,Usulutan,Montaña,132,54,182
3435,2021-06-21,Sonsonate,Playa,131,172,187
3436,2024-07-08,La Libertad,Rural,183,5,91
3437,2024-07-09,San Miguel,Rural,121,19,57
3438,2023-10-21,La Libertad,Playa,82,67,44
3439,2024-02-09,La Paz,Montaña,49,43,242
3440,2024-01-22,Ahuachapan,Montaña,177,167,158
3441,2023-02-22,San Miguel,Playa,198,179,129
3442,2023-10-26,Sonsonate,Ciudad,23,147,103
3443,2021-06-12,San Salvador,Montaña,99,170,186
3444,2022-06-22,Sonsonate,Rural,155,87,98
3445,2023-07-31,Usulutan,Rural,110,154,156
3446,2021-07-08,Sonsonate,Montaña,98,113,234
3447,2023-11-01,Ahuachapan,Montaña,188,139,45
3448,2024-08-02,Sonsonate,Ciudad,186,124,222
3449,2024-11-25,San Salvador,Playa,33,37,91
3450,2023-09-14,San Miguel,Montaña,77,102,155
3451,2024-10-11,La Libertad,Montaña,142,88,139
3452,2024-04-29,Ahuachapan,Playa,157,113,248
3453,2024-08-19,Ahuachapan,Ciudad,125,161,64
3454,2021-02-16,San Miguel,Rural,191,68,118
3455,2024-01-01,Santa Ana,Playa,173,63,240
3456,2021-02-16,La Libertad,Ciudad,38,116,215
3457,2024-09-24,La Libertad,Ciudad,75,118,60
3458,2024-03-01,San Salvador,Montaña,68,142,164
3459,2024-03-03,La Libertad,Montaña,139,129,205
3460,2024-09-10,San Miguel,Playa,136,18,151
3461,2023-04-18,La Libertad,Rural,73,171,195
3462,2022-12-27,Sonsonate,Rural,159,25,151
3463,2021-02-16,Santa Ana,Rural,58,151,103
3464,2022-03-02,San Miguel,Ciudad,144,44,84
3465,2024-03-31,Usulutan,Ciudad,199,57,246
3466,2022-04-06,San Salvador,Ciudad,57,62,104
3467,2023-03-21,Usulutan,Rural,185,175,119
3468,2022-05-23,La Paz,Playa,72,179,133
3469,2021-06-25,San Salvador,Montaña,92,135,152
3470,2023-12-06,Ahuachapan,Montaña,183,74,181
3471,2024-10-01,Ahuachapan,Rural,148,41,107
3472,2024-08-10,Usulutan,Ciudad,104,116,134
3473,2022-09-19,Sonsonate,Montaña,44,173,235
3474,2022-11-26,La Libertad,Playa,128,22,178
3475,2024-04-07,Santa Ana,Rural,48,88,135
3476,2022-06-26,La Paz,Ciudad,161,50,86
3477,2021-12-04,La Paz,Ciudad,108,154,231
3478,2022-06-28,Ahuachapan,Ciudad,160,138,238
3479,2021-06-02,La Libertad,Ciudad,182,92,185
3480,2021-10-22,La Libertad,Montaña,199,32,146
3481,2023-09-23,Usulutan,Rural,49,95,61
3482,2023-05-28,Sonsonate,Playa,121,18,99
3483,2022-03-23,Santa Ana,Playa,182,74,45
3484,2022-08-09,La Paz,Rural,31,97,123
3485,2021-09-13,La Paz,Montaña,160,88,82
3486,2023-08-25,Usulutan,Rural,183,55,111
3487,2022-01-13,San Salvador,Rural,109,61,186
3488,2023-11-26,Ahuachapan,Ciudad,120,177,135
3489,2023-02-17,La Paz,Rural,111,39,145
3490,2021-07-11,San Miguel,Ciudad,49,99,85
3491,2024-01-30,San Miguel,Ciudad,39,151,228
3492,2024-03-01,Sonsonate,Playa,67,151,228
3493,2023-04-18,La Paz,Ciudad,31,149,73
3494,2023-01-03,La Libertad,Ciudad,38,49,68
3495,2021-04-09,Ahuachapan,Montaña,169,136,68
3496,2023-02-24,La Paz,Rural,142,112,76
3497,2021-12-04,Ahuachapan,Rural,133,81,231
3498,2023-04-29,Ahuachapan,Montaña,30,131,76
3499,2022-10-15,La Paz,Rural,43,88,177
3500,2023-07-05,Usulutan,Playa,32,59,219
3501,2023-02-28,Sonsonate,Rural,99,163,172
3502,2023-06-30,San Miguel,Playa,167,149,104
3503,2021-07-01,San Miguel,Ciudad,84,16,213
3504,2021-10-20,San Miguel,Ciudad,164,119,91
3505,2024-03-02,Sonsonate,Montaña,42,107,245
3506,2024-11-17,La Paz,Playa,150,57,146
3507,2024-12-26,Santa Ana,Ciudad,141,106,58
3508,2023-02-22,Usulutan,Montaña,110,170,184
3509,2024-02-12,La Paz,Ciudad,69,131,70
3510,2024-04-07,San Miguel,Ciudad,74,155,136
3511,2022-04-23,La Paz,Rural,151,72,86
3512,2024-01-24,San Miguel,Rural,108,35,90
3513,2023-10-05,San Salvador,Rural,58,125,105
3514,2024-07-16,La Paz,Ciudad,71,23,126
3515,2023-06-21,Ahuachapan,Rural,25,139,50
3516,2022-04-10,San Salvador,Rural,159,59,221
3517,2022-12-30,La Libertad,Ciudad,28,99,142
3518,2021-09-05,Ahuachapan,Rural,32,81,118
3519,2021-03-18,Santa Ana,Playa,191,96,162
3520,2024-06-18,Sonsonate,Playa,32,59,207
3521,2023-03-09,San Salvador,Rural,73,86,71
3522,2021-11-23,Sonsonate,Playa,110,71,202
3523,2021-01-05,Sonsonate,Montaña,119,26,128
3524,2021-10-02,Usulutan,Playa,154,173,218
3525,2021-11-29,San Miguel,Ciudad,134,57,63
3526,2024-06-19,San Salvador,Ciudad,71,18,204
3527,2023-03-27,La Paz,Ciudad,74,75,236
3528,2022-02-16,Usulutan,Montaña,60,141,128
3529,2021-08-23,Sonsonate,Playa,192,59,72
3530,2021-09-27,La Paz,Ciudad,162,171,167
3531,2023-06-08,Usulutan,Ciudad,70,8,109
3532,2023-07-16,Sonsonate,Ciudad,53,99,190
3533,2021-01-11,San Salvador,Playa,186,114,108
3534,2021-07-29,Santa Ana,Montaña,68,163,60
3535,2022-08-20,San Miguel,Rural,199,52,232
3536,2024-11-09,Santa Ana,Playa,24,11,194
3537,2024-09-30,Ahuachapan,Rural,169,38,199
3538,2024-03-06,La Paz,Ciudad,70,153,191
3539,2023-12-14,San Miguel,Rural,117,44,230
3540,2024-08-15,Sonsonate,Montaña,53,111,219
3541,2023-07-03,Sonsonate,Montaña,140,26,70
3542,2021-06-23,San Salvador,Rural,60,108,205
3543,2024-07-25,San Miguel,Ciudad,48,82,68
3544,2022-10-17,Usulutan,Playa,106,98,148
3545,2024-09-30,Sonsonate,Playa,38,112,128
3546,2023-05-06,La Paz,Playa,151,135,117
3547,2022-06-25,Sonsonate,Playa,174,171,174
3548,2023-09-05,La Libertad,Montaña,122,7,141
3549,2024-10-10,San Salvador,Montaña,78,115,119
3550,2022-03-21,Santa Ana,Playa,54,53,176
3551,2023-02-20,Ahuachapan,Rural,72,150,172
3552,2022-06-26,Ahuachapan,Rural,168,160,202
3553,2023-05-31,Santa Ana,Ciudad,32,77,83
3554,2022-06-03,La Libertad,Ciudad,184,38,48
3555,2024-10-27,La Paz,Rural,150,94,229
3556,2024-07-26,Usulutan,Playa,25,118,124
3557,2021-05-24,San Salvador,Rural,36,26,203
3558,2021-09-23,Ahuachapan,Montaña,92,159,138
3559,2022-04-15,San Miguel,Ciudad,140,41,238
3560,2023-08-26,Usulutan,Playa,54,43,99
3561,2022-07-11,San Miguel,Playa,65,59,212
3562,2021-11-29,La Libertad,Ciudad,76,46,42
3563,2021-07-11,San Miguel,Playa,172,130,174
3564,2024-12-02,Ahuachapan,Playa,84,95,196
3565,2023-01-19,Ahuachapan,Ciudad,156,81,226
3566,2024-06-28,La Paz,Montaña,61,5,197
3567,2023-11-05,Ahuachapan,Rural,57,153,166
3568,2022-04-20,Sonsonate,Rural,49,74,61
3569,2021-04-27,Sonsonate,Rural,134,106,52
3570,2023-01-28,San Salvador,Montaña,117,143,172
3571,2023-03-31,Santa Ana,Playa,170,72,213
3572,2024-11-25,Santa Ana,Rural,187,67,151
3573,2023-06-14,San Salvador,Ciudad,45,53,245
3574,2022-04-30,Ahuachapan,Montaña,174,67,180
3575,2024-10-03,La Libertad,Montaña,186,174,149
3576,2023-11-15,Usulutan,Montaña,45,71,129
3577,2024-05-30,La Libertad,Rural,149,48,240
3578,2021-03-15,San Miguel,Rural,28,45,229
3579,2022-03-30,Ahuachapan,Ciudad,108,39,143
3580,2021-04-27,San Salvador,Rural,51,23,146
3581,2024-10-17,Ahuachapan,Montaña,40,119,182
3582,2021-06-29,Ahuachapan,Rural,103,146,78
3583,2021-07-20,San Miguel,Ciudad,120,102,215
3584,2023-09-18,Ahuachapan,Playa,46,49,54
3585,2021-05-25,San Salvador,Playa,86,101,64
3586,2024-08-29,La Paz,Playa,70,133,68
3587,2024-12-21,San Miguel,Rural,190,68,98
3588,2021-12-28,San Salvador,Ciudad,134,68,159
3589,2023-09-25,La Libertad,Ciudad,100,162,162
3590,2023-03-22,San Miguel,Rural,52,51,129
3591,2023-11-17,Usulutan,Rural,148,30,80
3592,2023-03-17,Sonsonate,Ciudad,113,52,170
3593,2022-10-08,Santa Ana,Rural,160,16,36
3594,2022-04-15,Usulutan,Ciudad,159,5,188
3595,2024-10-04,San Miguel,Rural,82,124,41
3596,2021-12-01,San Salvador,Ciudad,22,98,184
3597,2022-03-07,La Libertad,Ciudad,92,145,66
3598,2022-01-06,La Paz,Rural,119,98,219
3599,2024-05-02,La Libertad,Playa,53,97,200
3600,2023-11-08,Usulutan,Rural,181,175,132
3601,2021-07-08,San Miguel,Playa,80,82,164
3602,2024-09-15,Sonsonate,Montaña,109,129,203
3603,2021-05-21,San Miguel,Rural,110,40,148
3604,2024-11-03,Sonsonate,Ciudad,69,70,212
3605,2022-10-25,La Paz,Rural,159,133,249
3606,2021-06-10,La Paz,Ciudad,184,33,186
3607,2022-11-06,Santa Ana,Playa,95,109,220
3608,2021-10-20,San Miguel,Ciudad,50,113,155
3609,2024-11-26,La Libertad,Playa,47,83,113
3610,2023-06-06,Sonsonate,Rural,77,139,61
3611,2021-02-19,Usulutan,Playa,68,102,188
3612,2021-03-05,Santa Ana,Montaña,140,26,90
3613,2021-12-10,San Salvador,Rural,21,172,196
3614,2024-03-02,Sonsonate,Montaña,131,142,44
3615,2022-12-29,Sonsonate,Playa,168,82,240
3616,2021-08-24,San Miguel,Rural,72,87,71
3617,2022-10-23,San Salvador,Rural,89,106,104
3618,2022-11-19,San Miguel,Montaña,27,161,175
3619,2022-05-26,Santa Ana,Ciudad,124,90,225
3620,2022-06-03,La Paz,Playa,25,105,212
3621,2021-03-26,Usulutan,Ciudad,164,178,103
3622,2023-10-31,Santa Ana,Montaña,105,39,142
3623,2022-01-07,Sonsonate,Rural,162,108,64
3624,2023-11-17,Sonsonate,Montaña,41,94,39
3625,2024-12-22,Ahuachapan,Rural,40,47,42
3626,2021-09-06,La Paz,Rural,195,42,211
3627,2021-08-21,San Salvador,Rural,68,39,161
3628,2024-05-01,Usulutan,Montaña,55,74,249
3629,2021-04-05,Sonsonate,Playa,114,78,40
3630,2024-04-05,Usulutan,Rural,49,13,67
3631,2023-03-13,La Libertad,Montaña,28,39,70
3632,2022-12-15,San Miguel,Montaña,133,92,61
3633,2022-04-24,Sonsonate,Rural,21,178,64
3634,2021-03-03,La Paz,Ciudad,127,55,47
3635,2021-07-11,La Libertad,Montaña,132,92,158
3636,2022-04-13,San Miguel,Rural,199,117,171
3637,2024-03-03,Usulutan,Ciudad,53,176,203
3638,2023-07-28,Ahuachapan,Montaña,113,100,212
3639,2022-05-03,Sonsonate,Rural,80,99,104
3640,2021-10-29,La Libertad,Rural,121,125,213
3641,2023-01-19,Sonsonate,Rural,55,167,35
3642,2024-04-14,Santa Ana,Montaña,121,144,114
