id_visita_parque,fecha,parque,pais_origen,gasto_estimado
9524,2021-07-08,Sunset Park,Mexico,49
9525,2023-01-12,Sunset Park,Canada,44
9526,2024-02-04,Puerta del Diablo,Honduras,8
9527,2023-12-31,Cerro Verde,Nicaragua,35
9528,2024-11-21,Sunset Park,Costa Rica,44
9529,2022-02-09,Puerta del Diablo,Mexico,24
9530,2023-06-20,Apulo,Nicaragua,34
9531,2021-06-18,Balboa,Guatemala,62
9532,2022-09-01,Balboa,Honduras,60
9533,2021-02-28,Apulo,Mexico,31
9534,2023-07-28,Apulo,Guatemala,24
9535,2023-04-04,Amulapa,Guatemala,58
9536,2022-07-03,Balboa,Canada,8
9537,2024-10-11,Sunset Park,Costa Rica,72
9538,2022-05-01,Balboa,Honduras,60
9539,2021-10-23,Sunset Park,Mexico,15
9540,2021-08-15,Balboa,Nicaragua,39
9541,2024-12-10,Puerta del Diablo,Estados Unidos,56
9542,2024-02-20,Sunset Park,España,40
9543,2021-10-16,Puerta del Diablo,Estados Unidos,29
9544,2021-04-28,Puerta del Diablo,Costa Rica,66
9545,2023-02-01,Puerta del Diablo,Honduras,47
9546,2022-03-10,Puerta del Diablo,Costa Rica,38
9547,2023-12-20,Balboa,España,65
9548,2024-06-09,Amulapa,Costa Rica,74
9549,2021-12-19,Apulo,Nicaragua,49
9550,2023-09-23,Cerro Verde,Guatemala,15
9551,2024-01-17,Puerta del Diablo,Canada,33
9552,2022-07-08,Balboa,Costa Rica,46
9553,2023-02-24,Cerro Verde,Costa Rica,32
9554,2021-02-23,Balboa,Estados Unidos,70
9555,2024-07-14,Puerta del Diablo,Mexico,39
9556,2024-06-03,Balboa,Nicaragua,46
9557,2024-02-17,Cerro Verde,Guatemala,71
9558,2022-07-18,Apulo,Guatemala,70
9559,2021-10-22,Amulapa,España,10
9560,2024-02-25,Puerta del Diablo,Estados Unidos,45
9561,2024-10-09,Puerta del Diablo,España,32
9562,2022-08-02,Puerta del Diablo,Estados Unidos,50
9563,2024-04-27,Amulapa,Canada,18
9564,2023-07-25,Amulapa,Honduras,27
9565,2023-07-11,Balboa,Guatemala,32
9566,2021-07-09,Sunset Park,Mexico,78
9567,2024-08-12,Puerta del Diablo,Nicaragua,75
9568,2021-12-13,Puerta del Diablo,Estados Unidos,12
9569,2024-09-08,Balboa,Guatemala,59
9570,2021-03-12,Balboa,Costa Rica,45
9571,2022-09-28,Puerta del Diablo,Canada,33
9572,2023-05-03,Sunset Park,Canada,23
9573,2024-06-20,Balboa,Estados Unidos,46
9574,2023-07-03,Balboa,Honduras,68
9575,2022-07-10,Amulapa,Estados Unidos,45
9576,2022-08-26,Amulapa,Nicaragua,71
9577,2021-03-15,Puerta del Diablo,Nicaragua,10
9578,2024-07-06,Sunset Park,Honduras,50
9579,2024-09-30,Cerro Verde,España,76
9580,2022-02-18,Amulapa,Mexico,19
9581,2024-06-03,Cerro Verde,Canada,11
9582,2024-01-02,Amulapa,Costa Rica,16
9583,2021-03-10,Puerta del Diablo,España,69
9584,2021-08-04,Sunset Park,Honduras,55
9585,2024-11-15,Amulapa,Costa Rica,20
9586,2023-04-08,Sunset Park,Estados Unidos,32
9587,2022-11-19,Balboa,Honduras,54
9588,2021-12-31,Puerta del Diablo,Nicaragua,24
9589,2021-05-21,Cerro Verde,Canada,47
9590,2024-09-09,Balboa,Mexico,57
9591,2022-09-22,Amulapa,Canada,75
9592,2023-07-28,Puerta del Diablo,Costa Rica,29
9593,2021-06-04,Balboa,Honduras,59
9594,2021-06-01,Puerta del Diablo,Canada,17
9595,2021-03-19,Balboa,Canada,51
9596,2022-12-17,Balboa,España,22
9597,2023-06-24,Sunset Park,Guatemala,20
9598,2022-08-12,Amulapa,Canada,57
9599,2023-01-01,Apulo,España,50
9600,2022-12-13,Puerta del Diablo,España,40
9601,2023-04-22,Sunset Park,España,24
9602,2021-07-10,Puerta del Diablo,Costa Rica,36
9603,2023-07-29,Sunset Park,Canada,79
9604,2023-09-20,Cerro Verde,Costa Rica,34
9605,2024-08-23,Sunset Park,Estados Unidos,37
9606,2021-03-17,Cerro Verde,Mexico,17
9607,2023-09-19,Amulapa,España,45
9608,2024-09-05,Amulapa,Estados Unidos,7
9609,2021-04-21,Amulapa,Mexico,9
9610,2023-02-16,Cerro Verde,Estados Unidos,30
9611,2022-05-23,Balboa,Guatemala,11
9612,2024-10-20,Apulo,España,22
9613,2022-07-17,Puerta del Diablo,España,43
9614,2021-11-03,Cerro Verde,Canada,49
9615,2023-08-25,Puerta del Diablo,Costa Rica,60
9616,2023-06-07,Amulapa,España,69
9617,2023-03-17,Balboa,Mexico,39
9618,2021-03-02,Apulo,Estados Unidos,27
9619,2022-10-04,Balboa,Nicaragua,24
9620,2022-11-29,Amulapa,Honduras,50
9621,2022-08-09,Apulo,España,49
9622,2022-04-30,Cerro Verde,Nicaragua,10
9623,2024-09-29,Sunset Park,Nicaragua,17
9624,2021-10-22,Apulo,Guatemala,27
9625,2022-01-10,Balboa,Canada,62
9626,2023-11-26,Amulapa,Estados Unidos,8
9627,2023-12-27,Puerta del Diablo,Costa Rica,40
9628,2024-02-29,Cerro Verde,Nicaragua,66
9629,2024-11-24,Amulapa,Nicaragua,19
9630,2024-04-08,Apulo,Honduras,15
9631,2022-02-18,Amulapa,Mexico,57
9632,2023-01-08,Cerro Verde,Guatemala,26
9633,2021-08-15,Cerro Verde,Estados Unidos,34
9634,2024-12-08,Apulo,España,22
9635,2023-11-18,Puerta del Diablo,España,54
9636,2023-05-14,Cerro Verde,Canada,78
9637,2023-01-21,Cerro Verde,Costa Rica,73
9638,2022-09-28,Balboa,España,37
9639,2024-11-28,Cerro Verde,Guatemala,60
9640,2021-04-13,Amulapa,Guatemala,22
9641,2021-07-15,Cerro Verde,Estados Unidos,62
9642,2023-09-03,Cerro Verde,Mexico,58
9643,2022-07-01,Cerro Verde,Nicaragua,75
9644,2023-07-05,Puerta del Diablo,Guatemala,25
9645,2023-07-21,Sunset Park,Estados Unidos,20
9646,2023-07-23,Sunset Park,Mexico,17
9647,2021-01-28,Sunset Park,Honduras,17
9648,2024-03-11,Cerro Verde,España,46
9649,2022-06-24,Sunset Park,Nicaragua,29
9650,2022-05-11,Amulapa,Guatemala,22
9651,2022-12-20,Puerta del Diablo,Guatemala,57
9652,2021-01-25,Balboa,Estados Unidos,53
9653,2022-10-09,Apulo,Mexico,31
9654,2021-01-24,Cerro Verde,Canada,78
9655,2021-11-27,Cerro Verde,Mexico,28
9656,2022-09-17,Cerro Verde,España,28
9657,2024-06-05,Balboa,Guatemala,69
9658,2022-12-20,Balboa,Guatemala,36
9659,2023-02-17,Amulapa,Costa Rica,77
9660,2022-08-28,Sunset Park,Canada,9
9661,2023-02-19,Amulapa,Guatemala,26
9662,2023-10-11,Apulo,Guatemala,58
9663,2024-05-07,Puerta del Diablo,Mexico,60
9664,2021-06-06,Apulo,España,28
9665,2024-11-04,Puerta del Diablo,Costa Rica,34
9666,2024-09-26,Amulapa,Honduras,16
9667,2024-12-07,Apulo,Canada,16
9668,2023-02-06,Amulapa,Canada,25
9669,2021-04-15,Apulo,Canada,15
9670,2023-07-22,Apulo,Mexico,6
9671,2021-10-02,Balboa,Guatemala,46
9672,2022-05-16,Balboa,Honduras,29
9673,2023-01-31,Apulo,Guatemala,79
9674,2024-05-30,Cerro Verde,Honduras,21
9675,2022-02-13,Apulo,Costa Rica,60
9676,2022-06-26,Sunset Park,España,68
9677,2024-02-15,Sunset Park,Canada,57
9678,2024-03-28,Cerro Verde,Costa Rica,19
9679,2022-10-25,Apulo,España,5
9680,2023-06-25,Amulapa,Mexico,45
9681,2021-04-29,Cerro Verde,Estados Unidos,60
9682,2022-07-24,Balboa,Mexico,36
9683,2022-10-10,Cerro Verde,Honduras,23
9684,2023-08-02,Cerro Verde,Mexico,44
9685,2022-07-18,Sunset Park,Mexico,54
9686,2023-10-27,Sunset Park,Guatemala,25
9687,2021-03-07,Puerta del Diablo,Honduras,12
9688,2023-02-04,Puerta del Diablo,España,23
9689,2021-02-25,Balboa,Estados Unidos,62
9690,2021-01-15,Cerro Verde,España,25
9691,2024-12-15,Sunset Park,Estados Unidos,59
9692,2023-11-15,Cerro Verde,Guatemala,39
9693,2024-04-20,Puerta del Diablo,Mexico,55
9694,2023-04-06,Amulapa,Guatemala,71
9695,2023-02-15,Cerro Verde,Nicaragua,34
9696,2021-05-15,Amulapa,Costa Rica,7
9697,2024-02-22,Cerro Verde,Canada,34
9698,2024-11-24,Sunset Park,Costa Rica,50
9699,2023-09-10,Cerro Verde,Costa Rica,46
9700,2024-06-03,Sunset Park,Estados Unidos,65
9701,2024-07-06,Puerta del Diablo,Estados Unidos,8
9702,2021-09-15,Amulapa,Guatemala,67
9703,2023-11-20,Apulo,Nicaragua,52
9704,2021-01-29,Amulapa,Mexico,31
9705,2021-07-04,Puerta del Diablo,Mexico,9
9706,2024-04-30,Cerro Verde,Costa Rica,57
9707,2023-07-29,Puerta del Diablo,Mexico,54
9708,2022-01-28,Apulo,Nicaragua,77
9709,2023-03-14,Cerro Verde,España,51
9710,2023-05-24,Cerro Verde,Costa Rica,28
9711,2022-01-03,Cerro Verde,Canada,16
9712,2022-12-01,Amulapa,Guatemala,6
9713,2022-03-26,Amulapa,Guatemala,46
9714,2021-09-15,Amulapa,Honduras,77
9715,2022-06-15,Sunset Park,Estados Unidos,28
9716,2024-07-14,Cerro Verde,Nicaragua,63
9717,2023-05-06,Cerro Verde,Costa Rica,10
9718,2023-01-24,Cerro Verde,Honduras,73
9719,2021-09-29,Cerro Verde,Costa Rica,68
9720,2022-07-24,Cerro Verde,España,37
9721,2022-08-24,Cerro Verde,Mexico,45
9722,2024-04-19,Cerro Verde,Costa Rica,28
9723,2021-02-20,Amulapa,Guatemala,75
9724,2024-10-15,Amulapa,Nicaragua,69
9725,2021-11-23,Balboa,Mexico,44
9726,2021-01-18,Balboa,Nicaragua,12
9727,2024-07-11,Puerta del Diablo,Canada,37
9728,2022-03-04,Puerta del Diablo,Costa Rica,39
9729,2024-02-13,Cerro Verde,Honduras,28
9730,2024-11-12,Cerro Verde,Mexico,67
9731,2024-05-13,Cerro Verde,Estados Unidos,7
9732,2021-12-10,Puerta del Diablo,Mexico,72
9733,2024-12-28,Sunset Park,Honduras,12
9734,2024-07-09,Puerta del Diablo,España,14
9735,2024-09-26,Cerro Verde,Honduras,63
9736,2021-06-08,Apulo,Estados Unidos,11
9737,2022-09-12,Balboa,Mexico,63
9738,2022-01-14,Apulo,Nicaragua,55
9739,2022-07-24,Puerta del Diablo,Estados Unidos,32
9740,2022-12-06,Amulapa,Guatemala,44
9741,2021-01-19,Sunset Park,Costa Rica,75
9742,2021-05-10,Apulo,Honduras,42
9743,2021-07-31,Amulapa,Costa Rica,42
9744,2021-11-07,Apulo,Costa Rica,8
9745,2022-08-04,Balboa,Estados Unidos,24
9746,2024-04-27,Puerta del Diablo,Estados Unidos,39
9747,2021-01-12,Sunset Park,Nicaragua,6
9748,2021-03-27,Puerta del Diablo,Costa Rica,44
9749,2023-10-02,Puerta del Diablo,Honduras,70
9750,2024-10-15,Sunset Park,Costa Rica,25
9751,2022-12-30,Balboa,Honduras,21
9752,2021-04-11,Cerro Verde,Nicaragua,25
9753,2021-01-30,Apulo,Canada,44
9754,2023-08-03,Amulapa,Honduras,36
9755,2021-10-30,Puerta del Diablo,Honduras,76
9756,2023-02-14,Sunset Park,Honduras,62
9757,2023-03-01,Amulapa,Estados Unidos,27
9758,2023-06-08,Cerro Verde,Mexico,52
9759,2022-08-20,Amulapa,Mexico,75
9760,2021-04-13,Amulapa,Costa Rica,12
9761,2024-01-19,Amulapa,Honduras,54
9762,2023-09-26,Puerta del Diablo,Mexico,37
9763,2021-10-18,Apulo,Mexico,59
9764,2024-11-26,Apulo,España,27
9765,2022-08-17,Puerta del Diablo,Estados Unidos,58
9766,2024-09-05,Puerta del Diablo,Mexico,58
9767,2022-12-22,Cerro Verde,Canada,56
9768,2022-06-22,Apulo,España,47
9769,2021-04-08,Sunset Park,Nicaragua,67
9770,2023-08-05,Puerta del Diablo,España,71
9771,2021-06-23,Sunset Park,España,18
9772,2022-04-30,Cerro Verde,Costa Rica,6
9773,2022-09-03,Puerta del Diablo,Costa Rica,74
9774,2023-08-06,Balboa,Nicaragua,61
9775,2022-12-26,Amulapa,Nicaragua,78
9776,2023-10-16,Balboa,Mexico,38
9777,2022-04-10,Sunset Park,Nicaragua,30
9778,2021-07-25,Puerta del Diablo,Honduras,29
9779,2023-12-21,Sunset Park,España,65
9780,2021-09-14,Apulo,Costa Rica,72
9781,2021-10-24,Cerro Verde,España,63
9782,2023-07-28,Puerta del Diablo,Nicaragua,23
9783,2021-04-21,Amulapa,España,6
9784,2023-04-16,Balboa,Estados Unidos,51
9785,2021-01-10,Sunset Park,Honduras,54
9786,2024-03-26,Balboa,Canada,34
9787,2024-02-28,Sunset Park,Mexico,58
9788,2021-12-20,Balboa,España,20
9789,2024-02-19,Cerro Verde,Estados Unidos,43
9790,2022-08-10,Amulapa,Mexico,77
9791,2021-07-21,Puerta del Diablo,Costa Rica,43
9792,2022-06-29,Apulo,Costa Rica,55
9793,2022-07-15,Amulapa,Guatemala,36
9794,2023-10-03,Cerro Verde,Costa Rica,28
9795,2022-05-31,Amulapa,Costa Rica,45
9796,2021-04-26,Apulo,Canada,13
9797,2024-09-30,Sunset Park,Honduras,61
9798,2024-02-24,Cerro Verde,Honduras,39
9799,2021-08-02,Apulo,Nicaragua,44
9800,2022-12-10,Apulo,Mexico,71
9801,2021-05-06,Amulapa,España,44
9802,2022-03-08,Balboa,Nicaragua,20
9803,2023-10-04,Sunset Park,España,71
9804,2022-03-05,Amulapa,Honduras,31
9805,2022-10-30,Amulapa,Canada,20
9806,2024-09-02,Sunset Park,Guatemala,12
9807,2023-03-25,Balboa,Estados Unidos,72
9808,2024-12-24,Sunset Park,Guatemala,25
9809,2023-08-22,Cerro Verde,Costa Rica,74
9810,2022-12-24,Sunset Park,Nicaragua,11
9811,2024-11-26,Amulapa,Mexico,17
9812,2024-10-20,Balboa,Mexico,77
9813,2024-02-09,Puerta del Diablo,España,44
9814,2021-08-12,Puerta del Diablo,Honduras,50
9815,2023-02-23,Balboa,Estados Unidos,38
9816,2023-12-13,Amulapa,Canada,16
9817,2022-03-17,Cerro Verde,Guatemala,40
9818,2021-08-14,Apulo,Canada,24
9819,2022-05-26,Apulo,Estados Unidos,69
9820,2023-11-24,Balboa,Honduras,22
9821,2022-08-28,Puerta del Diablo,Guatemala,55
9822,2023-03-27,Cerro Verde,España,49
9823,2023-08-07,Apulo,Canada,51
9824,2023-11-15,Sunset Park,Costa Rica,68
9825,2024-09-23,Sunset Park,Canada,7
9826,2021-01-23,Puerta del Diablo,Estados Unidos,45
9827,2024-04-03,Puerta del Diablo,Mexico,33
9828,2023-06-06,Cerro Verde,Honduras,39
9829,2021-05-07,Puerta del Diablo,Mexico,57
9830,2024-03-19,Amulapa,España,78
9831,2023-09-15,Puerta del Diablo,Estados Unidos,75
9832,2022-12-13,Puerta del Diablo,Mexico,18
9833,2023-01-10,Sunset Park,Honduras,37
9834,2024-11-16,Cerro Verde,Estados Unidos,52
9835,2024-11-17,Apulo,Mexico,32
9836,2022-02-14,Apulo,Canada,57
9837,2023-03-09,Apulo,Guatemala,54
9838,2023-07-20,Puerta del Diablo,Nicaragua,28
9839,2022-08-26,Amulapa,Honduras,57
9840,2022-07-28,Amulapa,Canada,37
9841,2022-09-20,Balboa,Mexico,47
9842,2022-05-27,Amulapa,Canada,47
9843,2022-01-27,Cerro Verde,Costa Rica,42
9844,2023-02-01,Balboa,Costa Rica,72
9845,2021-07-17,Apulo,Nicaragua,9
9846,2021-08-30,Sunset Park,Estados Unidos,10
9847,2023-11-28,Sunset Park,Estados Unidos,41
9848,2023-02-15,Balboa,Costa Rica,42
9849,2022-05-12,Puerta del Diablo,España,12
9850,2024-07-15,Balboa,Honduras,5
9851,2024-09-01,Amulapa,Costa Rica,34
9852,2024-10-04,Puerta del Diablo,Canada,26
9853,2022-02-05,Apulo,Guatemala,47
9854,2022-08-05,Puerta del Diablo,Guatemala,32
9855,2021-05-01,Balboa,Estados Unidos,74
9856,2023-07-07,Sunset Park,España,65
9857,2022-08-07,Cerro Verde,Mexico,49
9858,2021-01-05,Apulo,Honduras,78
9859,2023-07-16,Cerro Verde,Nicaragua,21
9860,2021-12-14,Puerta del Diablo,Honduras,20
9861,2024-02-16,Balboa,Mexico,32
9862,2023-08-31,Cerro Verde,Nicaragua,17
9863,2022-03-01,Balboa,Mexico,31
9864,2024-12-19,Puerta del Diablo,Guatemala,21
9865,2023-04-02,Apulo,Mexico,14
9866,2023-02-17,Sunset Park,Mexico,50
9867,2022-01-11,Apulo,Estados Unidos,39
9868,2024-08-19,Sunset Park,Mexico,56
9869,2023-07-04,Cerro Verde,Estados Unidos,42
9870,2023-05-23,Cerro Verde,Estados Unidos,78
9871,2022-04-02,Balboa,Nicaragua,50
9872,2021-10-31,Apulo,Canada,46
9873,2021-11-15,Sunset Park,Canada,41
9874,2023-07-01,Puerta del Diablo,Canada,30
9875,2022-05-02,Sunset Park,Costa Rica,53
9876,2022-01-05,Balboa,España,67
9877,2024-12-26,Balboa,Canada,50
9878,2022-05-16,Puerta del Diablo,Nicaragua,57
9879,2022-09-16,Cerro Verde,Honduras,30
9880,2023-10-14,Cerro Verde,Estados Unidos,36
9881,2024-01-12,Sunset Park,Guatemala,44
9882,2021-06-08,Cerro Verde,Mexico,65
9883,2023-07-17,Sunset Park,España,74
9884,2021-06-28,Puerta del Diablo,España,46
9885,2022-07-11,Sunset Park,Estados Unidos,68
9886,2024-07-06,Puerta del Diablo,España,51
9887,2022-12-27,Puerta del Diablo,Mexico,65
9888,2022-01-03,Balboa,Nicaragua,42
9889,2023-09-29,Balboa,Nicaragua,15
9890,2024-04-19,Sunset Park,Nicaragua,37
9891,2021-03-17,Sunset Park,Mexico,12
9892,2021-05-07,Balboa,Canada,57
9893,2024-05-29,Cerro Verde,Mexico,42
9894,2023-10-25,Balboa,Mexico,76
9895,2024-02-10,Balboa,Mexico,15
9896,2024-05-03,Balboa,Nicaragua,37
9897,2023-07-08,Balboa,Honduras,11
9898,2023-09-16,Balboa,Estados Unidos,13
9899,2024-06-06,Amulapa,Canada,14
9900,2023-06-27,Puerta del Diablo,Estados Unidos,7
9901,2022-05-08,Apulo,Mexico,27
9902,2022-12-27,Balboa,Mexico,32
9903,2023-05-01,Balboa,Mexico,56
9904,2023-04-29,Puerta del Diablo,Honduras,47
9905,2024-12-20,Sunset Park,Nicaragua,12
9906,2022-03-09,Amulapa,Costa Rica,60
9907,2021-12-28,Amulapa,España,45
9908,2023-10-26,Sunset Park,Nicaragua,60
9909,2024-07-18,Cerro Verde,Canada,30
9910,2023-02-01,Cerro Verde,Nicaragua,7
9911,2023-08-17,Apulo,Honduras,30
9912,2022-09-09,Puerta del Diablo,Mexico,27
9913,2022-09-08,Puerta del Diablo,Mexico,37
9914,2022-02-12,Balboa,Guatemala,16
9915,2022-07-09,Apulo,Canada,10
9916,2022-04-13,Puerta del Diablo,Canada,50
9917,2022-09-20,Amulapa,Costa Rica,72
9918,2022-08-26,Apulo,Costa Rica,40
9919,2022-02-24,Cerro Verde,Estados Unidos,79
9920,2021-12-23,Amulapa,España,5
9921,2022-09-02,Cerro Verde,Canada,36
9922,2024-06-13,Balboa,Canada,40
9923,2022-02-14,Balboa,España,37
9924,2021-09-24,Sunset Park,España,56
9925,2024-02-15,Puerta del Diablo,Nicaragua,47
9926,2022-02-08,Puerta del Diablo,Estados Unidos,9
9927,2024-08-24,Amulapa,Mexico,21
9928,2021-02-02,Amulapa,Estados Unidos,68
9929,2023-10-23,Sunset Park,Honduras,18
9930,2022-09-15,Puerta del Diablo,Honduras,14
9931,2022-09-16,Amulapa,Nicaragua,58
9932,2022-09-20,Puerta del Diablo,Guatemala,39
9933,2021-01-19,Balboa,Mexico,62
9934,2021-03-30,Apulo,Nicaragua,27
9935,2023-07-15,Cerro Verde,Estados Unidos,48
9936,2022-12-22,Amulapa,Costa Rica,44
9937,2021-06-02,Cerro Verde,Guatemala,45
9938,2021-03-23,Amulapa,España,23
9939,2023-02-23,Cerro Verde,Canada,40
9940,2022-01-27,Puerta del Diablo,Estados Unidos,31
9941,2021-12-29,Sunset Park,España,7
9942,2023-05-03,Sunset Park,Costa Rica,9
9943,2022-02-03,Cerro Verde,Guatemala,9
9944,2024-11-22,Amulapa,Mexico,74
9945,2024-06-02,Balboa,Mexico,69
9946,2024-02-13,Amulapa,Mexico,35
9947,2023-02-22,Sunset Park,Costa Rica,47
9948,2023-09-11,Balboa,Estados Unidos,47
9949,2021-10-04,Puerta del Diablo,Costa Rica,63
9950,2023-02-25,Puerta del Diablo,Costa Rica,36
9951,2023-04-19,Apulo,Estados Unidos,11
9952,2023-04-05,Puerta del Diablo,Estados Unidos,36
9953,2021-07-29,Puerta del Diablo,Mexico,9
9954,2024-05-18,Balboa,Costa Rica,76
9955,2023-06-16,Sunset Park,Costa Rica,14
9956,2021-07-18,Sunset Park,Mexico,32
9957,2021-11-16,Cerro Verde,España,58
9958,2022-01-18,Balboa,España,32
9959,2021-06-09,Balboa,Mexico,29
9960,2024-02-25,Apulo,Costa Rica,57
9961,2024-11-13,Puerta del Diablo,España,38
9962,2022-03-04,Sunset Park,Mexico,74
9963,2022-10-24,Cerro Verde,Mexico,62
9964,2021-06-09,Apulo,Costa Rica,5
9965,2021-02-11,Apulo,Guatemala,48
9966,2023-08-25,Puerta del Diablo,Canada,25
9967,2023-08-25,Sunset Park,Nicaragua,13
9968,2022-03-11,Cerro Verde,Estados Unidos,77
9969,2023-11-11,Amulapa,Costa Rica,53
9970,2024-04-10,Balboa,Honduras,8
9971,2022-08-08,Puerta del Diablo,Honduras,38
9972,2023-06-09,Cerro Verde,Mexico,69
9973,2024-04-10,Puerta del Diablo,Estados Unidos,60
9974,2024-08-31,Balboa,Mexico,46
9975,2023-10-04,Balboa,Mexico,10
9976,2021-09-28,Cerro Verde,España,72
9977,2022-11-20,Puerta del Diablo,Nicaragua,17
9978,2021-01-26,Balboa,Costa Rica,69
9979,2021-11-24,Apulo,Costa Rica,56
9980,2023-10-23,Amulapa,Estados Unidos,14
9981,2022-12-14,Balboa,Honduras,63
9982,2022-09-04,Amulapa,Canada,10
9983,2021-07-29,Cerro Verde,Costa Rica,54
9984,2023-03-03,Amulapa,Nicaragua,17
9985,2023-10-24,Sunset Park,Nicaragua,73
9986,2024-02-19,Balboa,Estados Unidos,30
9987,2022-03-05,Apulo,Costa Rica,51
9988,2021-05-07,Sunset Park,Canada,55
9989,2021-02-21,Amulapa,Canada,11
9990,2024-07-14,Sunset Park,Mexico,70
9991,2022-12-17,Amulapa,España,45
9992,2023-02-07,Cerro Verde,Costa Rica,67
9993,2021-07-15,Apulo,Canada,45
9994,2021-04-20,Amulapa,Nicaragua,13
9995,2023-02-03,Balboa,Mexico,13
9996,2024-11-16,Balboa,Costa Rica,70
9997,2022-01-05,Apulo,Nicaragua,67
9998,2022-09-08,Balboa,Guatemala,39
9999,2023-12-22,Amulapa,Guatemala,74
10000,2023-03-30,Puerta del Diablo,Costa Rica,11
10001,2024-04-21,Cerro Verde,Mexico,70
10002,2021-08-17,Amulapa,Honduras,10
10003,2023-07-18,Cerro Verde,Estados Unidos,71
10004,2024-03-02,Balboa,España,68
10005,2021-05-14,Cerro Verde,Mexico,66
10006,2024-02-08,Cerro Verde,Honduras,42
10007,2021-09-28,Amulapa,España,51
10008,2021-04-21,Apulo,Nicaragua,31
10009,2024-09-02,Puerta del Diablo,España,50
10010,2024-12-31,Amulapa,Mexico,75
10011,2021-06-30,Apulo,Mexico,76
10012,2024-08-29,Amulapa,España,22
10013,2021-12-16,Apulo,Honduras,48
10014,2021-12-02,Apulo,Canada,75
10015,2021-09-27,Balboa,Guatemala,46
10016,2022-06-17,Amulapa,Nicaragua,74
10017,2022-03-26,Balboa,Guatemala,50
10018,2024-07-23,Apulo,Mexico,56
10019,2023-06-11,Apulo,Costa Rica,20
10020,2024-03-15,Puerta del Diablo,Canada,22
10021,2021-12-27,Amulapa,Nicaragua,47
10022,2022-07-18,Sunset Park,Nicaragua,78
10023,2021-09-30,Apulo,Estados Unidos,67
10024,2021-11-30,Puerta del Diablo,España,59
10025,2021-09-26,Balboa,España,78
10026,2021-01-27,Puerta del Diablo,España,28
10027,2024-06-04,Puerta del Diablo,Mexico,29
10028,2021-10-17,Sunset Park,Costa Rica,79
10029,2021-06-13,Amulapa,Mexico,70
10030,2022-02-10,Sunset Park,Mexico,10
10031,2024-10-19,Amulapa,Mexico,43
10032,2022-08-03,Apulo,Mexico,15
10033,2022-07-29,Sunset Park,Canada,18
10034,2023-01-24,Cerro Verde,Guatemala,38
10035,2022-07-07,Balboa,Costa Rica,34
10036,2021-11-08,Cerro Verde,Estados Unidos,61
10037,2024-08-04,Balboa,Costa Rica,51
10038,2023-08-31,Amulapa,Estados Unidos,79
10039,2023-09-11,Sunset Park,Costa Rica,24
10040,2021-05-24,Balboa,Honduras,29
10041,2021-11-17,Apulo,Honduras,32
10042,2024-10-01,Puerta del Diablo,Mexico,17
10043,2024-11-24,Balboa,Estados Unidos,60
10044,2023-03-24,Sunset Park,Honduras,53
10045,2024-08-20,Cerro Verde,Costa Rica,27
10046,2021-02-12,Cerro Verde,Nicaragua,79
10047,2024-05-28,Sunset Park,Honduras,68
10048,2022-02-08,Sunset Park,Estados Unidos,19
10049,2023-11-22,Balboa,Guatemala,65
10050,2024-05-07,Apulo,Honduras,52
10051,2023-02-26,Balboa,Guatemala,58
10052,2022-01-27,Puerta del Diablo,Estados Unidos,55
10053,2021-12-03,Sunset Park,Guatemala,31
10054,2024-05-19,Sunset Park,Guatemala,54
10055,2021-05-27,Apulo,Guatemala,77
10056,2022-06-05,Balboa,Honduras,69
10057,2024-10-09,Balboa,España,39
10058,2023-07-02,Puerta del Diablo,Mexico,19
10059,2024-02-21,Puerta del Diablo,Canada,76
10060,2023-01-23,Balboa,Estados Unidos,45
10061,2022-10-12,Puerta del Diablo,Estados Unidos,75
10062,2023-02-04,Cerro Verde,Honduras,66
10063,2022-10-25,Apulo,Costa Rica,47
10064,2022-08-22,Cerro Verde,Costa Rica,11
10065,2022-05-09,Balboa,Canada,62
10066,2024-11-16,Apulo,España,10
10067,2021-06-16,Apulo,Estados Unidos,25
10068,2022-02-06,Amulapa,Costa Rica,75
10069,2023-01-03,Amulapa,Nicaragua,29
10070,2021-09-30,Apulo,Estados Unidos,15
10071,2022-11-09,Sunset Park,Guatemala,63
10072,2021-11-22,Balboa,Nicaragua,44
10073,2021-09-11,Cerro Verde,España,49
10074,2022-04-16,Amulapa,Mexico,73
10075,2024-11-16,Apulo,Honduras,45
10076,2022-11-27,Balboa,Mexico,66
10077,2022-09-08,Balboa,Nicaragua,72
10078,2021-06-28,Amulapa,Honduras,70
10079,2022-01-31,Amulapa,Estados Unidos,72
10080,2021-03-22,Amulapa,Nicaragua,30
10081,2023-11-05,Amulapa,Costa Rica,23
10082,2023-07-29,Apulo,Guatemala,79
10083,2023-11-07,Sunset Park,Canada,45
10084,2021-01-27,Amulapa,Canada,49
10085,2024-10-22,Puerta del Diablo,Canada,19
10086,2021-02-04,Sunset Park,Guatemala,21
10087,2024-07-27,Puerta del Diablo,Mexico,54
10088,2023-02-25,Puerta del Diablo,Mexico,72
10089,2024-06-04,Apulo,Canada,43
10090,2021-08-07,Balboa,Canada,73
10091,2021-12-30,Amulapa,España,70
10092,2021-05-22,Balboa,Nicaragua,76
10093,2023-02-05,Puerta del Diablo,Canada,36
10094,2021-01-15,Puerta del Diablo,Mexico,60
