id_visita_parque,fecha,parque,pais_origen,gasto_estimado,anio,mes,dia,trimestre,categoria_gasto
8747,2023-01-28,Sunset Park,Mexico,68,2023,1,28,1,Alto
8748,2022-03-19,Amulapa,Mexico,64,2022,3,19,1,Alto
8749,2021-09-14,Cerro Verde,Mexico,21,2021,9,14,3,Bajo
8750,2021-02-17,Apulo,España,42,2021,2,17,1,Medio
8751,2023-11-20,Cerro Verde,Estados Unidos,13,2023,11,20,4,Bajo
8752,2021-01-16,Sunset Park,Mexico,68,2021,1,16,1,Alto
8753,2021-09-12,Apulo,Nicaragua,54,2021,9,12,3,Medio
8754,2023-03-03,Puerta Del Diablo,Costa Rica,57,2023,3,3,1,Medio
8755,2021-08-23,Cerro Verde,Canada,62,2021,8,23,3,Alto
8756,2021-12-22,Cerro Verde,Estados Unidos,50,2021,12,22,4,Medio
8757,2024-02-12,Cerro Verde,Honduras,15,2024,2,12,1,Bajo
8758,2022-06-07,Amulapa,España,10,2022,6,7,2,Bajo
8759,2023-08-31,Cerro Verde,Costa Rica,26,2023,8,31,3,Bajo
8760,2021-08-09,Apulo,Costa Rica,30,2021,8,9,3,Medio
8761,2021-10-02,Balboa,Estados Unidos,44,2021,10,2,4,Medio
8762,2021-08-22,Apulo,Nicaragua,48,2021,8,22,3,Medio
8763,2023-09-02,Sunset Park,Estados Unidos,14,2023,9,2,3,Bajo
8764,2021-01-19,Balboa,España,74,2021,1,19,1,Alto
8765,2021-09-25,Cerro Verde,Costa Rica,53,2021,9,25,3,Medio
8766,2022-08-05,Puerta Del Diablo,Canada,57,2022,8,5,3,Medio
8767,2024-01-31,Puerta Del Diablo,Guatemala,73,2024,1,31,1,Alto
8768,2021-10-25,Puerta Del Diablo,Costa Rica,70,2021,10,25,4,Alto
8769,2021-09-07,Apulo,Guatemala,30,2021,9,7,3,Medio
8770,2023-12-16,Sunset Park,Guatemala,19,2023,12,16,4,Bajo
8771,2023-04-01,Sunset Park,Estados Unidos,57,2023,4,1,2,Medio
8772,2023-09-10,Balboa,Honduras,30,2023,9,10,3,Medio
8773,2024-05-16,Puerta Del Diablo,Estados Unidos,45,2024,5,16,2,Medio
8774,2022-02-05,Puerta Del Diablo,Canada,28,2022,2,5,1,Bajo
8775,2021-05-26,Balboa,Honduras,43,2021,5,26,2,Medio
8776,2023-10-25,Cerro Verde,Nicaragua,68,2023,10,25,4,Alto
8777,2024-10-04,Puerta Del Diablo,Costa Rica,55,2024,10,4,4,Medio
8778,2021-09-08,Amulapa,Canada,31,2021,9,8,3,Medio
8779,2022-03-11,Cerro Verde,Honduras,42,2022,3,11,1,Medio
8780,2022-02-08,Apulo,Costa Rica,17,2022,2,8,1,Bajo
8781,2022-03-27,Cerro Verde,Canada,76,2022,3,27,1,Alto
8782,2024-06-09,Balboa,Costa Rica,73,2024,6,9,2,Alto
8783,2022-07-23,Cerro Verde,Costa Rica,62,2022,7,23,3,Alto
8784,2024-11-22,Apulo,Nicaragua,37,2024,11,22,4,Medio
8785,2023-05-30,Balboa,Nicaragua,77,2023,5,30,2,Alto
8786,2024-02-04,Puerta Del Diablo,Honduras,34,2024,2,4,1,Medio
8787,2023-06-14,Amulapa,Nicaragua,64,2023,6,14,2,Alto
8788,2024-11-10,Puerta Del Diablo,Canada,78,2024,11,10,4,Alto
8789,2023-07-23,Amulapa,Costa Rica,64,2023,7,23,3,Alto
8790,2023-04-26,Sunset Park,Costa Rica,29,2023,4,26,2,Bajo
8791,2021-01-06,Sunset Park,Nicaragua,27,2021,1,6,1,Bajo
8792,2022-08-23,Puerta Del Diablo,Costa Rica,23,2022,8,23,3,Bajo
8793,2021-03-22,Apulo,Costa Rica,78,2021,3,22,1,Alto
8794,2021-01-28,Amulapa,España,10,2021,1,28,1,Bajo
8795,2023-05-28,Apulo,Nicaragua,35,2023,5,28,2,Medio
8796,2022-03-26,Puerta Del Diablo,Guatemala,26,2022,3,26,1,Bajo
8797,2021-09-12,Apulo,Canada,65,2021,9,12,3,Alto
8798,2023-07-24,Balboa,Mexico,64,2023,7,24,3,Alto
8799,2023-01-26,Cerro Verde,Canada,73,2023,1,26,1,Alto
8800,2024-11-11,Amulapa,Estados Unidos,23,2024,11,11,4,Bajo
8801,2022-05-20,Balboa,Nicaragua,25,2022,5,20,2,Bajo
8802,2021-08-26,Balboa,Costa Rica,69,2021,8,26,3,Alto
8803,2024-08-07,Apulo,Honduras,15,2024,8,7,3,Bajo
8804,2021-02-04,Puerta Del Diablo,Estados Unidos,50,2021,2,4,1,Medio
8805,2024-04-28,Puerta Del Diablo,Guatemala,56,2024,4,28,2,Medio
8806,2022-02-04,Puerta Del Diablo,España,24,2022,2,4,1,Bajo
8807,2024-05-01,Cerro Verde,Canada,16,2024,5,1,2,Bajo
8808,2024-11-10,Amulapa,Mexico,64,2024,11,10,4,Alto
8809,2023-02-09,Puerta Del Diablo,Canada,51,2023,2,9,1,Medio
8810,2021-11-11,Puerta Del Diablo,Costa Rica,52,2021,11,11,4,Medio
8811,2021-02-11,Apulo,Mexico,47,2021,2,11,1,Medio
8812,2023-01-09,Sunset Park,Mexico,35,2023,1,9,1,Medio
8813,2024-03-29,Sunset Park,Mexico,47,2024,3,29,1,Medio
8814,2022-10-18,Apulo,España,33,2022,10,18,4,Medio
8815,2021-12-31,Puerta Del Diablo,Honduras,67,2021,12,31,4,Alto
8816,2024-08-21,Sunset Park,Mexico,73,2024,8,21,3,Alto
8817,2023-10-15,Puerta Del Diablo,Nicaragua,68,2023,10,15,4,Alto
8818,2024-09-07,Balboa,Nicaragua,45,2024,9,7,3,Medio
8819,2023-11-27,Amulapa,Honduras,14,2023,11,27,4,Bajo
8820,2022-03-13,Cerro Verde,España,34,2022,3,13,1,Medio
8821,2024-12-29,Puerta Del Diablo,Canada,27,2024,12,29,4,Bajo
8822,2023-04-14,Apulo,Costa Rica,43,2023,4,14,2,Medio
8823,2021-05-10,Apulo,Honduras,46,2021,5,10,2,Medio
8824,2021-05-10,Apulo,Estados Unidos,30,2021,5,10,2,Medio
8825,2022-02-17,Cerro Verde,Costa Rica,14,2022,2,17,1,Bajo
8826,2024-09-07,Amulapa,Costa Rica,7,2024,9,7,3,Bajo
8827,2024-07-18,Puerta Del Diablo,Guatemala,76,2024,7,18,3,Alto
8828,2024-06-11,Sunset Park,Costa Rica,5,2024,6,11,2,Bajo
8829,2022-05-01,Amulapa,Costa Rica,12,2022,5,1,2,Bajo
8830,2024-02-13,Balboa,España,55,2024,2,13,1,Medio
8831,2023-05-03,Puerta Del Diablo,Canada,66,2023,5,3,2,Alto
8832,2021-12-02,Cerro Verde,España,74,2021,12,2,4,Alto
8833,2024-06-29,Puerta Del Diablo,España,74,2024,6,29,2,Alto
8834,2023-09-06,Amulapa,Nicaragua,21,2023,9,6,3,Bajo
8835,2022-11-04,Balboa,Estados Unidos,32,2022,11,4,4,Medio
8836,2022-08-23,Cerro Verde,Estados Unidos,43,2022,8,23,3,Medio
8837,2024-12-29,Sunset Park,Nicaragua,7,2024,12,29,4,Bajo
8838,2024-10-24,Puerta Del Diablo,Costa Rica,30,2024,10,24,4,Medio
8839,2021-09-18,Cerro Verde,Nicaragua,25,2021,9,18,3,Bajo
8840,2023-07-22,Puerta Del Diablo,Mexico,51,2023,7,22,3,Medio
8841,2023-09-12,Cerro Verde,Estados Unidos,57,2023,9,12,3,Medio
8842,2021-09-16,Balboa,Nicaragua,31,2021,9,16,3,Medio
8843,2021-12-14,Apulo,España,8,2021,12,14,4,Bajo
8844,2022-08-25,Amulapa,Guatemala,48,2022,8,25,3,Medio
8845,2021-05-19,Puerta Del Diablo,Guatemala,22,2021,5,19,2,Bajo
8846,2023-02-18,Cerro Verde,España,65,2023,2,18,1,Alto
8847,2022-06-03,Cerro Verde,Nicaragua,31,2022,6,3,2,Medio
8848,2021-12-12,Cerro Verde,España,75,2021,12,12,4,Alto
8849,2024-09-09,Balboa,Nicaragua,62,2024,9,9,3,Alto
8850,2024-07-22,Apulo,España,18,2024,7,22,3,Bajo
8851,2022-10-12,Puerta Del Diablo,Mexico,47,2022,10,12,4,Medio
8852,2021-05-10,Cerro Verde,Nicaragua,45,2021,5,10,2,Medio
8853,2022-03-31,Amulapa,España,49,2022,3,31,1,Medio
8854,2024-02-06,Puerta Del Diablo,Nicaragua,75,2024,2,6,1,Alto
8855,2021-10-15,Puerta Del Diablo,Honduras,43,2021,10,15,4,Medio
8856,2023-02-05,Cerro Verde,Honduras,78,2023,2,5,1,Alto
8857,2024-07-18,Sunset Park,Estados Unidos,51,2024,7,18,3,Medio
8858,2024-04-29,Apulo,Honduras,59,2024,4,29,2,Medio
8859,2022-09-15,Cerro Verde,España,42,2022,9,15,3,Medio
8860,2023-10-01,Balboa,Canada,41,2023,10,1,4,Medio
8861,2023-04-25,Puerta Del Diablo,Mexico,28,2023,4,25,2,Bajo
8862,2024-08-15,Puerta Del Diablo,Guatemala,18,2024,8,15,3,Bajo
8863,2022-12-13,Puerta Del Diablo,Nicaragua,7,2022,12,13,4,Bajo
8864,2023-05-03,Balboa,Canada,6,2023,5,3,2,Bajo
8865,2022-06-23,Cerro Verde,España,50,2022,6,23,2,Medio
8866,2021-07-02,Amulapa,Nicaragua,35,2021,7,2,3,Medio
8867,2021-07-28,Apulo,Mexico,50,2021,7,28,3,Medio
8868,2024-05-08,Cerro Verde,Canada,77,2024,5,8,2,Alto
8869,2021-05-03,Sunset Park,Canada,76,2021,5,3,2,Alto
8870,2021-10-15,Balboa,Canada,40,2021,10,15,4,Medio
8871,2023-02-17,Apulo,Honduras,55,2023,2,17,1,Medio
8872,2023-07-20,Apulo,Nicaragua,44,2023,7,20,3,Medio
8873,2022-01-10,Sunset Park,Canada,46,2022,1,10,1,Medio
8874,2021-04-02,Sunset Park,Costa Rica,75,2021,4,2,2,Alto
8875,2023-09-19,Balboa,Costa Rica,69,2023,9,19,3,Alto
8876,2022-05-25,Cerro Verde,Canada,8,2022,5,25,2,Bajo
8877,2023-03-18,Puerta Del Diablo,Estados Unidos,67,2023,3,18,1,Alto
8878,2021-06-20,Puerta Del Diablo,Estados Unidos,12,2021,6,20,2,Bajo
8879,2023-11-08,Apulo,España,23,2023,11,8,4,Bajo
8880,2023-11-22,Sunset Park,Canada,61,2023,11,22,4,Alto
8881,2023-10-11,Apulo,Nicaragua,17,2023,10,11,4,Bajo
8882,2024-08-11,Balboa,España,43,2024,8,11,3,Medio
8883,2023-04-25,Amulapa,Mexico,18,2023,4,25,2,Bajo
8884,2022-12-27,Apulo,Honduras,55,2022,12,27,4,Medio
8885,2024-03-24,Cerro Verde,Costa Rica,72,2024,3,24,1,Alto
8886,2021-02-22,Cerro Verde,Honduras,62,2021,2,22,1,Alto
8887,2024-07-12,Puerta Del Diablo,Guatemala,52,2024,7,12,3,Medio
8888,2022-04-20,Balboa,Canada,8,2022,4,20,2,Bajo
8889,2022-10-14,Sunset Park,Estados Unidos,32,2022,10,14,4,Medio
8890,2022-09-24,Puerta Del Diablo,Honduras,49,2022,9,24,3,Medio
8891,2022-04-21,Apulo,Guatemala,77,2022,4,21,2,Alto
8892,2021-10-13,Apulo,Nicaragua,23,2021,10,13,4,Bajo
8893,2024-10-07,Cerro Verde,Canada,12,2024,10,7,4,Bajo
8894,2024-08-30,Amulapa,Mexico,58,2024,8,30,3,Medio
8895,2023-08-07,Apulo,Guatemala,68,2023,8,7,3,Alto
8896,2021-08-18,Sunset Park,Canada,14,2021,8,18,3,Bajo
8897,2024-06-09,Cerro Verde,Nicaragua,69,2024,6,9,2,Alto
8898,2022-06-02,Puerta Del Diablo,España,36,2022,6,2,2,Medio
8899,2024-02-27,Sunset Park,Nicaragua,45,2024,2,27,1,Medio
8900,2021-10-26,Cerro Verde,Estados Unidos,67,2021,10,26,4,Alto
8901,2021-01-21,Amulapa,Guatemala,16,2021,1,21,1,Bajo
8902,2022-06-08,Cerro Verde,España,30,2022,6,8,2,Medio
8903,2022-01-11,Amulapa,Canada,55,2022,1,11,1,Medio
8904,2024-06-06,Apulo,Canada,36,2024,6,6,2,Medio
8905,2021-06-23,Amulapa,Estados Unidos,72,2021,6,23,2,Alto
8906,2023-07-23,Amulapa,Guatemala,41,2023,7,23,3,Medio
8907,2021-06-28,Puerta Del Diablo,España,78,2021,6,28,2,Alto
8908,2023-04-28,Balboa,Guatemala,12,2023,4,28,2,Bajo
8909,2022-04-05,Cerro Verde,Estados Unidos,14,2022,4,5,2,Bajo
8910,2023-07-30,Amulapa,España,54,2023,7,30,3,Medio
8911,2023-06-29,Sunset Park,Honduras,37,2023,6,29,2,Medio
8912,2021-05-17,Apulo,Estados Unidos,10,2021,5,17,2,Bajo
8913,2021-09-15,Amulapa,Mexico,12,2021,9,15,3,Bajo
8914,2021-06-06,Apulo,Estados Unidos,45,2021,6,6,2,Medio
8915,2023-04-09,Amulapa,Estados Unidos,25,2023,4,9,2,Bajo
8916,2022-07-01,Puerta Del Diablo,Guatemala,30,2022,7,1,3,Medio
8917,2024-01-15,Sunset Park,Estados Unidos,76,2024,1,15,1,Alto
8918,2023-07-29,Amulapa,Canada,12,2023,7,29,3,Bajo
8919,2024-08-27,Apulo,España,70,2024,8,27,3,Alto
8920,2023-02-14,Sunset Park,Honduras,70,2023,2,14,1,Alto
8921,2021-07-30,Apulo,Estados Unidos,16,2021,7,30,3,Bajo
8922,2022-01-28,Balboa,Costa Rica,42,2022,1,28,1,Medio
8923,2021-11-04,Sunset Park,España,12,2021,11,4,4,Bajo
8924,2022-09-15,Sunset Park,España,29,2022,9,15,3,Bajo
8925,2022-04-29,Cerro Verde,Mexico,44,2022,4,29,2,Medio
8926,2023-07-29,Sunset Park,Costa Rica,63,2023,7,29,3,Alto
8927,2023-06-08,Amulapa,España,44,2023,6,8,2,Medio
8928,2024-03-23,Amulapa,Honduras,8,2024,3,23,1,Bajo
8929,2024-02-09,Apulo,Canada,54,2024,2,9,1,Medio
8930,2023-02-18,Cerro Verde,Nicaragua,57,2023,2,18,1,Medio
8931,2022-11-14,Cerro Verde,España,46,2022,11,14,4,Medio
8932,2023-03-07,Sunset Park,Estados Unidos,50,2023,3,7,1,Medio
8933,2022-07-06,Cerro Verde,Guatemala,34,2022,7,6,3,Medio
8934,2024-10-30,Sunset Park,Canada,58,2024,10,30,4,Medio
8935,2023-11-01,Sunset Park,Honduras,45,2023,11,1,4,Medio
8936,2023-02-19,Cerro Verde,Nicaragua,57,2023,2,19,1,Medio
8937,2024-12-20,Apulo,España,52,2024,12,20,4,Medio
8938,2024-10-02,Cerro Verde,Mexico,25,2024,10,2,4,Bajo
8939,2024-09-17,Puerta Del Diablo,Mexico,67,2024,9,17,3,Alto
8940,2021-02-02,Amulapa,Honduras,7,2021,2,2,1,Bajo
8941,2021-01-05,Sunset Park,Costa Rica,14,2021,1,5,1,Bajo
8942,2024-07-24,Amulapa,Nicaragua,12,2024,7,24,3,Bajo
8943,2023-11-20,Balboa,Mexico,34,2023,11,20,4,Medio
8944,2024-12-11,Balboa,Honduras,68,2024,12,11,4,Alto
8945,2022-08-09,Amulapa,Costa Rica,7,2022,8,9,3,Bajo
8946,2022-05-28,Amulapa,España,63,2022,5,28,2,Alto
8947,2024-09-12,Balboa,Honduras,18,2024,9,12,3,Bajo
8948,2022-07-17,Amulapa,Guatemala,20,2022,7,17,3,Bajo
8949,2021-12-19,Balboa,Guatemala,9,2021,12,19,4,Bajo
8950,2021-07-12,Sunset Park,Estados Unidos,63,2021,7,12,3,Alto
8951,2021-02-17,Sunset Park,Honduras,19,2021,2,17,1,Bajo
8952,2024-12-11,Amulapa,Mexico,16,2024,12,11,4,Bajo
8953,2021-08-11,Cerro Verde,Costa Rica,42,2021,8,11,3,Medio
8954,2022-12-07,Cerro Verde,Estados Unidos,59,2022,12,7,4,Medio
8955,2023-07-03,Balboa,Costa Rica,7,2023,7,3,3,Bajo
8956,2021-04-14,Sunset Park,Estados Unidos,64,2021,4,14,2,Alto
8957,2023-02-25,Amulapa,Costa Rica,65,2023,2,25,1,Alto
8958,2022-12-29,Cerro Verde,España,47,2022,12,29,4,Medio
8959,2023-01-06,Cerro Verde,Mexico,72,2023,1,6,1,Alto
8960,2022-12-14,Cerro Verde,Mexico,26,2022,12,14,4,Bajo
8961,2021-10-10,Amulapa,Honduras,47,2021,10,10,4,Medio
8962,2021-07-06,Sunset Park,Estados Unidos,70,2021,7,6,3,Alto
8963,2022-05-02,Puerta Del Diablo,España,61,2022,5,2,2,Alto
8964,2023-04-17,Balboa,Nicaragua,77,2023,4,17,2,Alto
8965,2022-11-06,Cerro Verde,Nicaragua,62,2022,11,6,4,Alto
8966,2022-06-06,Amulapa,Honduras,40,2022,6,6,2,Medio
8967,2022-04-03,Cerro Verde,Honduras,55,2022,4,3,2,Medio
8968,2023-02-03,Balboa,España,36,2023,2,3,1,Medio
8969,2023-03-31,Sunset Park,Mexico,42,2023,3,31,1,Medio
8970,2023-10-24,Amulapa,Costa Rica,27,2023,10,24,4,Bajo
8971,2022-04-06,Apulo,Mexico,22,2022,4,6,2,Bajo
8972,2022-11-05,Balboa,España,7,2022,11,5,4,Bajo
8973,2021-02-23,Balboa,Honduras,32,2021,2,23,1,Medio
8974,2022-01-08,Apulo,Canada,33,2022,1,8,1,Medio
8975,2022-06-06,Apulo,España,15,2022,6,6,2,Bajo
8976,2024-10-19,Balboa,Nicaragua,35,2024,10,19,4,Medio
8977,2024-03-17,Cerro Verde,Costa Rica,54,2024,3,17,1,Medio
8978,2024-10-18,Apulo,Canada,46,2024,10,18,4,Medio
8979,2021-12-02,Puerta Del Diablo,Estados Unidos,23,2021,12,2,4,Bajo
8980,2023-12-07,Amulapa,España,55,2023,12,7,4,Medio
8981,2021-08-17,Puerta Del Diablo,Guatemala,47,2021,8,17,3,Medio
8982,2023-05-16,Amulapa,Estados Unidos,30,2023,5,16,2,Medio
8983,2022-09-11,Balboa,Guatemala,7,2022,9,11,3,Bajo
8984,2022-07-28,Cerro Verde,España,31,2022,7,28,3,Medio
8985,2021-05-16,Apulo,Guatemala,60,2021,5,16,2,Alto
8986,2023-06-30,Balboa,Nicaragua,38,2023,6,30,2,Medio
8987,2021-05-21,Apulo,Costa Rica,78,2021,5,21,2,Alto
8988,2024-07-28,Amulapa,Nicaragua,62,2024,7,28,3,Alto
8989,2021-02-14,Amulapa,Costa Rica,36,2021,2,14,1,Medio
8990,2024-08-14,Puerta Del Diablo,Costa Rica,10,2024,8,14,3,Bajo
8991,2021-10-11,Cerro Verde,Estados Unidos,30,2021,10,11,4,Medio
8992,2024-04-05,Amulapa,Costa Rica,45,2024,4,5,2,Medio
8993,2022-05-15,Puerta Del Diablo,Honduras,21,2022,5,15,2,Bajo
8994,2023-01-10,Sunset Park,Nicaragua,44,2023,1,10,1,Medio
8995,2024-04-04,Puerta Del Diablo,Estados Unidos,49,2024,4,4,2,Medio
8996,2023-10-31,Amulapa,Canada,36,2023,10,31,4,Medio
8997,2024-08-24,Apulo,Mexico,36,2024,8,24,3,Medio
8998,2024-05-13,Amulapa,Costa Rica,33,2024,5,13,2,Medio
8999,2022-04-23,Sunset Park,Costa Rica,65,2022,4,23,2,Alto
9000,2023-11-03,Puerta Del Diablo,Nicaragua,8,2023,11,3,4,Bajo
9001,2022-10-27,Sunset Park,España,79,2022,10,27,4,Alto
9002,2022-09-09,Puerta Del Diablo,Nicaragua,55,2022,9,9,3,Medio
9003,2023-08-09,Cerro Verde,Canada,28,2023,8,9,3,Bajo
9004,2023-02-24,Amulapa,Mexico,29,2023,2,24,1,Bajo
9005,2024-07-09,Puerta Del Diablo,Mexico,13,2024,7,9,3,Bajo
9006,2022-10-23,Puerta Del Diablo,Canada,65,2022,10,23,4,Alto
9007,2024-07-03,Puerta Del Diablo,Costa Rica,34,2024,7,3,3,Medio
9008,2021-10-04,Cerro Verde,Canada,21,2021,10,4,4,Bajo
9009,2022-02-16,Cerro Verde,Costa Rica,64,2022,2,16,1,Alto
9010,2021-11-24,Puerta Del Diablo,Guatemala,14,2021,11,24,4,Bajo
9011,2023-05-19,Apulo,España,23,2023,5,19,2,Bajo
9012,2024-05-19,Cerro Verde,España,42,2024,5,19,2,Medio
9013,2022-05-10,Sunset Park,Canada,32,2022,5,10,2,Medio
9014,2022-03-23,Sunset Park,Guatemala,12,2022,3,23,1,Bajo
9015,2021-03-23,Apulo,Canada,72,2021,3,23,1,Alto
9016,2021-01-20,Amulapa,Guatemala,59,2021,1,20,1,Medio
9017,2024-05-12,Puerta Del Diablo,España,66,2024,5,12,2,Alto
9018,2022-10-07,Cerro Verde,Estados Unidos,45,2022,10,7,4,Medio
9019,2022-10-25,Apulo,España,36,2022,10,25,4,Medio
9020,2021-05-17,Puerta Del Diablo,Costa Rica,60,2021,5,17,2,Alto
9021,2024-09-28,Balboa,España,48,2024,9,28,3,Medio
9022,2022-10-02,Amulapa,Guatemala,69,2022,10,2,4,Alto
9023,2023-10-30,Sunset Park,Costa Rica,13,2023,10,30,4,Bajo
9024,2021-04-14,Apulo,Guatemala,36,2021,4,14,2,Medio
9025,2022-03-12,Cerro Verde,España,24,2022,3,12,1,Bajo
9026,2023-07-14,Balboa,Nicaragua,63,2023,7,14,3,Alto
9027,2024-04-03,Amulapa,España,71,2024,4,3,2,Alto
9028,2024-08-02,Balboa,Mexico,66,2024,8,2,3,Alto
9029,2021-04-01,Amulapa,Estados Unidos,57,2021,4,1,2,Medio
9030,2023-11-07,Amulapa,Costa Rica,10,2023,11,7,4,Bajo
9031,2021-06-27,Amulapa,Mexico,25,2021,6,27,2,Bajo
9032,2024-11-12,Balboa,España,39,2024,11,12,4,Medio
9033,2024-05-03,Puerta Del Diablo,Canada,6,2024,5,3,2,Bajo
9034,2024-11-03,Amulapa,España,5,2024,11,3,4,Bajo
9035,2023-01-19,Sunset Park,Guatemala,40,2023,1,19,1,Medio
9036,2021-10-29,Cerro Verde,Costa Rica,59,2021,10,29,4,Medio
9037,2023-10-01,Cerro Verde,Costa Rica,70,2023,10,1,4,Alto
9038,2024-01-01,Puerta Del Diablo,Canada,42,2024,1,1,1,Medio
9039,2023-12-26,Apulo,Honduras,12,2023,12,26,4,Bajo
9040,2023-12-12,Puerta Del Diablo,Guatemala,21,2023,12,12,4,Bajo
9041,2024-06-25,Puerta Del Diablo,Guatemala,72,2024,6,25,2,Alto
9042,2023-01-09,Puerta Del Diablo,Costa Rica,19,2023,1,9,1,Bajo
9043,2021-07-28,Balboa,Guatemala,61,2021,7,28,3,Alto
9044,2021-09-12,Balboa,Guatemala,36,2021,9,12,3,Medio
9045,2023-07-29,Balboa,España,20,2023,7,29,3,Bajo
9046,2024-07-03,Puerta Del Diablo,Mexico,17,2024,7,3,3,Bajo
9047,2023-11-21,Balboa,Costa Rica,38,2023,11,21,4,Medio
9048,2024-07-13,Puerta Del Diablo,Estados Unidos,67,2024,7,13,3,Alto
9049,2021-03-15,Amulapa,Nicaragua,62,2021,3,15,1,Alto
9050,2021-03-23,Sunset Park,Nicaragua,49,2021,3,23,1,Medio
9051,2024-04-20,Balboa,Guatemala,29,2024,4,20,2,Bajo
9052,2024-12-30,Apulo,Guatemala,24,2024,12,30,4,Bajo
9053,2021-11-10,Sunset Park,Costa Rica,74,2021,11,10,4,Alto
9054,2021-07-17,Amulapa,Honduras,42,2021,7,17,3,Medio
9055,2024-04-24,Cerro Verde,España,36,2024,4,24,2,Medio
9056,2021-06-13,Apulo,Honduras,75,2021,6,13,2,Alto
9057,2024-07-17,Apulo,Costa Rica,64,2024,7,17,3,Alto
9058,2024-01-12,Balboa,Costa Rica,39,2024,1,12,1,Medio
9059,2021-07-21,Balboa,Canada,40,2021,7,21,3,Medio
9060,2022-08-22,Puerta Del Diablo,Nicaragua,63,2022,8,22,3,Alto
9061,2021-05-16,Cerro Verde,Canada,65,2021,5,16,2,Alto
9062,2021-08-04,Amulapa,Estados Unidos,16,2021,8,4,3,Bajo
9063,2024-01-20,Apulo,Guatemala,44,2024,1,20,1,Medio
9064,2023-12-03,Balboa,Mexico,27,2023,12,3,4,Bajo
9065,2022-11-01,Apulo,Canada,20,2022,11,1,4,Bajo
9066,2021-06-24,Apulo,España,51,2021,6,24,2,Medio
9067,2021-09-07,Puerta Del Diablo,España,39,2021,9,7,3,Medio
9068,2024-11-11,Sunset Park,Costa Rica,9,2024,11,11,4,Bajo
9069,2024-11-18,Puerta Del Diablo,Nicaragua,63,2024,11,18,4,Alto
9070,2022-08-12,Amulapa,Honduras,39,2022,8,12,3,Medio
9071,2024-11-25,Apulo,Estados Unidos,8,2024,11,25,4,Bajo
9072,2022-09-29,Sunset Park,Mexico,72,2022,9,29,3,Alto
9073,2024-05-12,Amulapa,Estados Unidos,37,2024,5,12,2,Medio
9074,2023-04-28,Amulapa,España,71,2023,4,28,2,Alto
9075,2023-04-08,Amulapa,Costa Rica,16,2023,4,8,2,Bajo
9076,2024-07-17,Sunset Park,Estados Unidos,47,2024,7,17,3,Medio
9077,2021-09-23,Cerro Verde,Costa Rica,20,2021,9,23,3,Bajo
9078,2023-02-24,Balboa,Nicaragua,24,2023,2,24,1,Bajo
9079,2023-07-04,Sunset Park,Estados Unidos,67,2023,7,4,3,Alto
9080,2021-06-23,Sunset Park,Honduras,67,2021,6,23,2,Alto
9081,2022-11-30,Amulapa,Estados Unidos,9,2022,11,30,4,Bajo
9082,2022-12-11,Amulapa,Estados Unidos,12,2022,12,11,4,Bajo
9083,2022-01-18,Balboa,Guatemala,22,2022,1,18,1,Bajo
9084,2024-04-14,Cerro Verde,Honduras,26,2024,4,14,2,Bajo
9085,2022-10-07,Sunset Park,Nicaragua,35,2022,10,7,4,Medio
9086,2021-03-04,Cerro Verde,Honduras,31,2021,3,4,1,Medio
9087,2023-03-07,Cerro Verde,Canada,19,2023,3,7,1,Bajo
9088,2024-08-15,Sunset Park,Mexico,45,2024,8,15,3,Medio
9089,2022-06-04,Balboa,España,44,2022,6,4,2,Medio
9090,2024-02-20,Amulapa,España,64,2024,2,20,1,Alto
9091,2022-02-22,Cerro Verde,Canada,9,2022,2,22,1,Bajo
9092,2022-05-21,Balboa,España,66,2022,5,21,2,Alto
9093,2021-07-27,Apulo,Costa Rica,34,2021,7,27,3,Medio
9094,2024-12-19,Sunset Park,Estados Unidos,8,2024,12,19,4,Bajo
9095,2024-01-07,Amulapa,Costa Rica,36,2024,1,7,1,Medio
9096,2021-06-29,Puerta Del Diablo,Guatemala,65,2021,6,29,2,Alto
9097,2024-03-14,Sunset Park,Estados Unidos,76,2024,3,14,1,Alto
9098,2024-06-18,Amulapa,Guatemala,36,2024,6,18,2,Medio
9099,2023-06-20,Balboa,Guatemala,57,2023,6,20,2,Medio
9100,2022-02-17,Sunset Park,Guatemala,59,2022,2,17,1,Medio
9101,2021-05-27,Apulo,Mexico,76,2021,5,27,2,Alto
9102,2024-02-17,Amulapa,Canada,61,2024,2,17,1,Alto
9103,2021-06-03,Cerro Verde,España,64,2021,6,3,2,Alto
9104,2023-06-10,Puerta Del Diablo,Nicaragua,57,2023,6,10,2,Medio
9105,2021-11-27,Balboa,Honduras,76,2021,11,27,4,Alto
9106,2023-11-15,Balboa,Canada,51,2023,11,15,4,Medio
9107,2024-05-29,Puerta Del Diablo,Nicaragua,48,2024,5,29,2,Medio
9108,2023-11-29,Sunset Park,Guatemala,69,2023,11,29,4,Alto
9109,2022-05-03,Puerta Del Diablo,Costa Rica,64,2022,5,3,2,Alto
9110,2023-10-16,Balboa,Honduras,73,2023,10,16,4,Alto
9111,2024-03-27,Amulapa,Nicaragua,5,2024,3,27,1,Bajo
9112,2021-12-08,Sunset Park,Estados Unidos,14,2021,12,8,4,Bajo
9113,2021-07-05,Amulapa,Mexico,69,2021,7,5,3,Alto
