id_reserva,fecha,departamento,tipo_hotel,habitaciones,ocupadas,tarifa_promedio,anio,mes,dia,trimestre,porcentaje_ocupacion,nivel_ocupacion,ingreso_estimado
2944,2022-05-15,Santa Ana,Montaña,180,74,116,2022,5,15,2,41.11111111111111,Media,8584
2949,2024-07-25,San Salvador,Playa,149,145,202,2024,7,25,3,97.31543624161074,Alta,29290
2951,2022-02-06,Usulutan,Montaña,88,56,102,2022,2,6,1,63.63636363636363,Media,5712
2952,2024-02-18,Usulutan,Rural,74,35,240,2024,2,18,1,47.2972972972973,Media,8400
2953,2024-04-26,Sonsonate,Rural,193,74,166,2024,4,26,2,38.34196891191709,Baja,12284
2954,2023-06-12,La Paz,Playa,117,48,37,2023,6,12,2,41.02564102564102,Media,1776
2955,2024-10-11,Usulutan,Ciudad,158,104,219,2024,10,11,4,65.82278481012658,Media,22776
2956,2021-04-29,La Paz,Rural,139,112,73,2021,4,29,2,80.57553956834532,Alta,8176
2957,2023-12-02,La Libertad,Playa,96,70,231,2023,12,2,4,72.91666666666666,Alta,16170
2958,2021-09-20,Usulutan,Montaña,176,108,100,2021,9,20,3,61.36363636363637,Media,10800
2959,2024-04-23,Santa Ana,Montaña,158,60,213,2024,4,23,2,37.9746835443038,Baja,12780
2960,2022-10-10,San Salvador,Playa,146,75,229,2022,10,10,4,51.369863013698634,Media,17175
2962,2024-10-11,Sonsonate,Montaña,155,130,101,2024,10,11,4,83.87096774193549,Alta,13130
2963,2021-03-28,Sonsonate,Rural,130,81,142,2021,3,28,1,62.30769230769231,Media,11502
2964,2022-02-20,Ahuachapan,Playa,199,166,165,2022,2,20,1,83.41708542713567,Alta,27390
2965,2024-07-20,La Libertad,Rural,193,32,187,2024,7,20,3,16.580310880829018,Baja,5984
2966,2023-04-25,Sonsonate,Playa,115,69,93,2023,4,25,2,60.0,Media,6417
2968,2023-02-01,San Salvador,Rural,176,10,158,2023,2,1,1,5.681818181818182,Baja,1580
2969,2023-03-18,Santa Ana,Ciudad,182,9,40,2023,3,18,1,4.945054945054945,Baja,360
2970,2021-08-07,San Salvador,Ciudad,179,98,61,2021,8,7,3,54.7486033519553,Media,5978
2971,2021-08-07,Usulutan,Playa,144,80,166,2021,8,7,3,55.55555555555556,Media,13280
2973,2023-03-11,Ahuachapan,Montaña,194,124,226,2023,3,11,1,63.91752577319587,Media,28024
2974,2023-12-14,Santa Ana,Playa,151,109,182,2023,12,14,4,72.18543046357617,Alta,19838
2976,2022-09-13,Sonsonate,Ciudad,53,48,111,2022,9,13,3,90.56603773584906,Alta,5328
2978,2024-07-25,San Miguel,Rural,195,102,159,2024,7,25,3,52.307692307692314,Media,16218
2980,2022-09-29,La Paz,Ciudad,182,142,126,2022,9,29,3,78.02197802197803,Alta,17892
2984,2021-09-17,La Libertad,Playa,158,108,201,2021,9,17,3,68.35443037974683,Media,21708
2986,2024-09-17,San Miguel,Montaña,166,151,225,2024,9,17,3,90.96385542168674,Alta,33975
2987,2022-03-05,Santa Ana,Ciudad,158,58,144,2022,3,5,1,36.708860759493675,Baja,8352
2988,2024-01-17,San Miguel,Playa,50,38,43,2024,1,17,1,76.0,Alta,1634
2990,2022-05-12,Usulutan,Montaña,44,40,182,2022,5,12,2,90.9090909090909,Alta,7280
2991,2021-08-18,Usulutan,Ciudad,178,60,106,2021,8,18,3,33.70786516853933,Baja,6360
2992,2022-10-13,La Paz,Ciudad,184,7,143,2022,10,13,4,3.804347826086957,Baja,1001
2993,2023-02-21,San Miguel,Rural,156,73,50,2023,2,21,1,46.794871794871796,Media,3650
2994,2023-04-16,San Miguel,Playa,29,12,183,2023,4,16,2,41.37931034482759,Media,2196
2996,2021-08-09,Usulutan,Ciudad,198,61,156,2021,8,9,3,30.808080808080806,Baja,9516
2998,2022-12-22,Santa Ana,Playa,199,178,163,2022,12,22,4,89.44723618090453,Alta,29014
2999,2021-12-23,Usulutan,Ciudad,73,12,63,2021,12,23,4,16.43835616438356,Baja,756
3000,2023-10-30,Sonsonate,Rural,114,90,193,2023,10,30,4,78.94736842105263,Alta,17370
3001,2022-04-24,San Salvador,Montaña,169,158,156,2022,4,24,2,93.49112426035504,Alta,24648
3002,2023-07-07,Usulutan,Ciudad,82,73,65,2023,7,7,3,89.02439024390245,Alta,4745
3005,2024-04-30,Santa Ana,Montaña,163,115,47,2024,4,30,2,70.5521472392638,Alta,5405
3007,2023-04-22,Sonsonate,Montaña,72,52,161,2023,4,22,2,72.22222222222221,Alta,8372
3008,2021-05-26,La Libertad,Rural,199,62,122,2021,5,26,2,31.155778894472363,Baja,7564
3010,2021-04-17,La Paz,Ciudad,144,61,225,2021,4,17,2,42.36111111111111,Media,13725
3011,2024-05-05,Santa Ana,Montaña,143,112,47,2024,5,5,2,78.32167832167832,Alta,5264
3013,2023-04-10,La Libertad,Playa,192,34,153,2023,4,10,2,17.708333333333336,Baja,5202
3015,2021-01-10,La Paz,Montaña,84,72,202,2021,1,10,1,85.71428571428571,Alta,14544
3016,2021-06-12,San Salvador,Rural,130,90,139,2021,6,12,2,69.23076923076923,Media,12510
3020,2022-03-25,Ahuachapan,Ciudad,133,103,45,2022,3,25,1,77.44360902255639,Alta,4635
3021,2022-10-19,Usulutan,Montaña,173,149,151,2022,10,19,4,86.1271676300578,Alta,22499
3023,2023-06-12,Santa Ana,Rural,177,172,180,2023,6,12,2,97.17514124293785,Alta,30960
3024,2021-09-17,Usulutan,Playa,177,69,119,2021,9,17,3,38.983050847457626,Baja,8211
3026,2022-01-29,San Salvador,Montaña,63,13,217,2022,1,29,1,20.634920634920633,Baja,2821
3027,2022-06-21,Santa Ana,Ciudad,78,60,63,2022,6,21,2,76.92307692307693,Alta,3780
3028,2022-07-03,Usulutan,Ciudad,129,39,69,2022,7,3,3,30.23255813953488,Baja,2691
3029,2023-09-03,San Salvador,Ciudad,166,23,108,2023,9,3,3,13.855421686746988,Baja,2484
3032,2021-02-04,La Libertad,Ciudad,140,78,94,2021,2,4,1,55.714285714285715,Media,7332
3034,2023-10-14,San Salvador,Playa,150,76,209,2023,10,14,4,50.66666666666667,Media,15884
3035,2023-11-02,San Miguel,Playa,198,99,76,2023,11,2,4,50.0,Media,7524
3037,2021-03-14,San Salvador,Ciudad,183,10,53,2021,3,14,1,5.46448087431694,Baja,530
3039,2021-06-30,Usulutan,Montaña,146,6,229,2021,6,30,2,4.10958904109589,Baja,1374
3040,2024-01-27,Ahuachapan,Ciudad,196,150,36,2024,1,27,1,76.53061224489795,Alta,5400
3045,2024-02-19,Sonsonate,Ciudad,91,77,83,2024,2,19,1,84.61538461538461,Alta,6391
3046,2021-09-29,San Miguel,Playa,120,88,56,2021,9,29,3,73.33333333333333,Alta,4928
3047,2022-03-22,La Libertad,Ciudad,131,16,176,2022,3,22,1,12.213740458015266,Baja,2816
3048,2023-01-05,Ahuachapan,Playa,65,6,115,2023,1,5,1,9.230769230769232,Baja,690
3049,2022-09-16,Usulutan,Rural,128,53,151,2022,9,16,3,41.40625,Media,8003
3050,2022-09-12,San Miguel,Montaña,128,36,85,2022,9,12,3,28.125,Baja,3060
3052,2022-11-03,Ahuachapan,Playa,167,89,65,2022,11,3,4,53.293413173652695,Media,5785
3053,2021-06-22,San Miguel,Ciudad,152,71,185,2021,6,22,2,46.71052631578947,Media,13135
3055,2021-12-15,Usulutan,Playa,85,13,62,2021,12,15,4,15.294117647058824,Baja,806
3057,2023-07-09,Santa Ana,Montaña,178,50,114,2023,7,9,3,28.08988764044944,Baja,5700
3058,2023-08-18,San Miguel,Rural,144,126,149,2023,8,18,3,87.5,Alta,18774
3061,2023-12-18,San Salvador,Ciudad,158,77,141,2023,12,18,4,48.734177215189874,Media,10857
3063,2024-01-04,San Miguel,Montaña,196,34,145,2024,1,4,1,17.346938775510203,Baja,4930
3065,2023-03-17,Sonsonate,Montaña,111,25,178,2023,3,17,1,22.52252252252252,Baja,4450
3066,2021-07-09,San Miguel,Ciudad,65,47,181,2021,7,9,3,72.3076923076923,Alta,8507
3070,2024-06-04,San Salvador,Ciudad,168,100,100,2024,6,4,2,59.523809523809526,Media,10000
3072,2023-07-26,San Miguel,Playa,67,19,231,2023,7,26,3,28.35820895522388,Baja,4389
3074,2021-11-11,Santa Ana,Rural,144,107,232,2021,11,11,4,74.30555555555556,Alta,24824
3076,2023-11-18,Sonsonate,Playa,193,126,98,2023,11,18,4,65.28497409326425,Media,12348
3077,2023-08-17,Usulutan,Playa,95,41,233,2023,8,17,3,43.15789473684211,Media,9553
3078,2021-06-21,La Paz,Ciudad,123,87,124,2021,6,21,2,70.73170731707317,Alta,10788
3079,2021-07-16,San Miguel,Ciudad,131,35,244,2021,7,16,3,26.717557251908396,Baja,8540
3085,2021-03-08,Usulutan,Playa,186,142,159,2021,3,8,1,76.34408602150538,Alta,22578
3086,2022-06-01,Sonsonate,Playa,121,33,114,2022,6,1,2,27.27272727272727,Baja,3762
3088,2024-05-13,Sonsonate,Montaña,189,110,205,2024,5,13,2,58.201058201058196,Media,22550
3089,2024-03-28,Santa Ana,Playa,51,18,54,2024,3,28,1,35.294117647058826,Baja,972
3090,2021-07-14,Usulutan,Playa,107,34,229,2021,7,14,3,31.775700934579437,Baja,7786
3091,2021-03-23,La Paz,Ciudad,24,10,129,2021,3,23,1,41.66666666666667,Media,1290
3092,2021-07-27,Ahuachapan,Ciudad,133,51,133,2021,7,27,3,38.34586466165413,Baja,6783
3093,2024-05-02,San Miguel,Montaña,148,19,138,2024,5,2,2,12.837837837837837,Baja,2622
3095,2024-01-22,La Libertad,Playa,124,5,119,2024,1,22,1,4.032258064516129,Baja,595
3096,2021-06-30,La Paz,Playa,181,74,173,2021,6,30,2,40.88397790055249,Media,12802
3097,2021-02-15,San Salvador,Rural,181,151,164,2021,2,15,1,83.42541436464089,Alta,24764
3098,2021-02-11,Santa Ana,Playa,155,137,106,2021,2,11,1,88.38709677419355,Alta,14522
3099,2021-05-01,La Paz,Playa,194,65,235,2021,5,1,2,33.50515463917525,Baja,15275
3100,2023-05-24,San Salvador,Montaña,76,37,71,2023,5,24,2,48.68421052631579,Media,2627
3101,2024-07-10,Sonsonate,Rural,98,19,131,2024,7,10,3,19.387755102040817,Baja,2489
3103,2023-07-04,San Miguel,Ciudad,172,168,48,2023,7,4,3,97.67441860465115,Alta,8064
3104,2022-10-19,La Libertad,Ciudad,161,84,214,2022,10,19,4,52.17391304347826,Media,17976
3109,2022-09-02,La Libertad,Montaña,100,68,61,2022,9,2,3,68.0,Media,4148
3114,2021-12-07,La Libertad,Rural,107,24,214,2021,12,7,4,22.429906542056074,Baja,5136
3115,2024-09-27,Santa Ana,Playa,133,72,77,2024,9,27,3,54.13533834586466,Media,5544
3117,2022-10-16,Ahuachapan,Ciudad,100,72,148,2022,10,16,4,72.0,Alta,10656
3118,2024-08-17,La Libertad,Montaña,121,99,235,2024,8,17,3,81.81818181818183,Alta,23265
3119,2021-09-06,La Libertad,Rural,22,6,244,2021,9,6,3,27.27272727272727,Baja,1464
3120,2023-12-19,Usulutan,Montaña,158,15,190,2023,12,19,4,9.49367088607595,Baja,2850
3122,2023-06-26,Sonsonate,Rural,188,44,86,2023,6,26,2,23.404255319148938,Baja,3784
3123,2021-03-31,San Salvador,Rural,130,89,84,2021,3,31,1,68.46153846153847,Media,7476
3124,2021-08-07,San Salvador,Rural,129,84,88,2021,8,7,3,65.11627906976744,Media,7392
3125,2023-12-17,Ahuachapan,Playa,121,25,115,2023,12,17,4,20.66115702479339,Baja,2875
3126,2024-07-06,Ahuachapan,Ciudad,128,124,201,2024,7,6,3,96.875,Alta,24924
3129,2022-08-10,La Libertad,Playa,91,63,89,2022,8,10,3,69.23076923076923,Media,5607
3130,2024-11-14,Usulutan,Playa,101,82,40,2024,11,14,4,81.1881188118812,Alta,3280
3131,2021-02-24,La Paz,Playa,191,73,223,2021,2,24,1,38.21989528795812,Baja,16279
3132,2023-12-25,Santa Ana,Ciudad,125,46,140,2023,12,25,4,36.8,Baja,6440
3133,2023-10-06,San Salvador,Playa,154,99,41,2023,10,6,4,64.28571428571429,Media,4059
3134,2024-04-27,La Libertad,Ciudad,142,18,60,2024,4,27,2,12.676056338028168,Baja,1080
3137,2023-11-28,Ahuachapan,Rural,156,23,170,2023,11,28,4,14.743589743589745,Baja,3910
3138,2021-01-08,Ahuachapan,Playa,144,118,221,2021,1,8,1,81.94444444444444,Alta,26078
3139,2021-01-19,La Paz,Ciudad,59,59,206,2021,1,19,1,100.0,Alta,12154
3140,2022-08-21,Ahuachapan,Playa,190,161,133,2022,8,21,3,84.73684210526315,Alta,21413
3141,2023-08-05,Sonsonate,Ciudad,174,135,131,2023,8,5,3,77.58620689655173,Alta,17685
3142,2021-08-25,San Miguel,Ciudad,178,20,223,2021,8,25,3,11.235955056179774,Baja,4460
3143,2021-07-09,La Paz,Montaña,129,96,224,2021,7,9,3,74.4186046511628,Alta,21504
3145,2024-10-08,San Salvador,Rural,193,170,213,2024,10,8,4,88.08290155440415,Alta,36210
3146,2024-07-23,La Libertad,Montaña,130,75,94,2024,7,23,3,57.692307692307686,Media,7050
3147,2022-01-23,San Miguel,Rural,148,102,129,2022,1,23,1,68.91891891891892,Media,13158
3148,2024-07-12,Ahuachapan,Playa,83,14,35,2024,7,12,3,16.867469879518072,Baja,490
3149,2021-01-22,Santa Ana,Playa,154,108,205,2021,1,22,1,70.12987012987013,Alta,22140
3150,2023-08-30,Ahuachapan,Rural,63,41,199,2023,8,30,3,65.07936507936508,Media,8159
3151,2022-03-21,San Miguel,Rural,188,142,174,2022,3,21,1,75.53191489361703,Alta,24708
3152,2024-04-28,Ahuachapan,Montaña,145,34,89,2024,4,28,2,23.448275862068964,Baja,3026
3153,2022-04-21,La Paz,Ciudad,192,171,235,2022,4,21,2,89.0625,Alta,40185
3157,2021-10-19,La Paz,Montaña,176,71,136,2021,10,19,4,40.340909090909086,Media,9656
3159,2021-06-09,Sonsonate,Montaña,116,56,214,2021,6,9,2,48.275862068965516,Media,11984
3160,2024-10-20,Ahuachapan,Montaña,55,51,231,2024,10,20,4,92.72727272727272,Alta,11781
3161,2022-09-05,La Paz,Montaña,184,128,217,2022,9,5,3,69.56521739130434,Media,27776
3163,2021-05-27,La Libertad,Montaña,125,35,124,2021,5,27,2,28.000000000000004,Baja,4340
3166,2024-11-29,La Libertad,Playa,150,17,67,2024,11,29,4,11.333333333333332,Baja,1139
3167,2021-10-27,Usulutan,Montaña,106,22,207,2021,10,27,4,20.754716981132077,Baja,4554
3168,2023-06-15,Sonsonate,Rural,175,142,129,2023,6,15,2,81.14285714285714,Alta,18318
3169,2021-05-11,La Libertad,Rural,41,16,129,2021,5,11,2,39.02439024390244,Baja,2064
3173,2023-03-13,San Miguel,Rural,116,62,48,2023,3,13,1,53.44827586206896,Media,2976
3176,2023-09-02,San Miguel,Rural,55,6,77,2023,9,2,3,10.909090909090908,Baja,462
3177,2022-08-05,San Miguel,Playa,126,39,135,2022,8,5,3,30.952380952380953,Baja,5265
3178,2023-01-01,La Libertad,Montaña,60,8,155,2023,1,1,1,13.333333333333334,Baja,1240
3179,2021-06-26,Sonsonate,Rural,180,76,78,2021,6,26,2,42.22222222222222,Media,5928
3181,2022-05-22,Ahuachapan,Playa,139,112,212,2022,5,22,2,80.57553956834532,Alta,23744
3185,2024-01-19,Ahuachapan,Montaña,72,63,70,2024,1,19,1,87.5,Alta,4410
3188,2024-01-01,Ahuachapan,Rural,160,84,57,2024,1,1,1,52.5,Media,4788
3190,2023-07-08,Sonsonate,Montaña,181,140,50,2023,7,8,3,77.34806629834254,Alta,7000
3191,2022-09-10,Santa Ana,Playa,162,57,226,2022,9,10,3,35.18518518518518,Baja,12882
3195,2024-02-11,La Paz,Montaña,134,105,206,2024,2,11,1,78.35820895522389,Alta,21630
3197,2023-08-14,Ahuachapan,Rural,114,61,147,2023,8,14,3,53.50877192982456,Media,8967
3201,2022-02-17,Santa Ana,Montaña,148,54,89,2022,2,17,1,36.486486486486484,Baja,4806
3204,2022-12-04,La Libertad,Ciudad,25,12,216,2022,12,4,4,48.0,Media,2592
3205,2022-05-12,La Libertad,Montaña,153,50,139,2022,5,12,2,32.6797385620915,Baja,6950
3208,2024-11-21,Ahuachapan,Ciudad,108,22,227,2024,11,21,4,20.37037037037037,Baja,4994
3210,2021-05-20,San Salvador,Montaña,162,151,106,2021,5,20,2,93.20987654320987,Alta,16006
3214,2023-10-14,Usulutan,Montaña,154,54,62,2023,10,14,4,35.064935064935064,Baja,3348
3215,2024-12-11,Santa Ana,Montaña,153,100,86,2024,12,11,4,65.359477124183,Media,8600
3216,2022-12-18,La Libertad,Ciudad,98,55,229,2022,12,18,4,56.12244897959183,Media,12595
3217,2024-07-17,San Miguel,Playa,152,43,162,2024,7,17,3,28.289473684210524,Baja,6966
3218,2021-07-04,La Paz,Montaña,78,70,225,2021,7,4,3,89.74358974358975,Alta,15750
3219,2023-11-04,La Libertad,Rural,172,9,74,2023,11,4,4,5.232558139534884,Baja,666
3220,2024-10-16,La Paz,Ciudad,166,35,43,2024,10,16,4,21.084337349397593,Baja,1505
3222,2023-02-09,San Miguel,Ciudad,149,16,37,2023,2,9,1,10.738255033557047,Baja,592
3223,2021-05-09,Usulutan,Ciudad,169,11,101,2021,5,9,2,6.508875739644971,Baja,1111
3225,2021-12-08,Sonsonate,Ciudad,176,132,146,2021,12,8,4,75.0,Alta,19272
3227,2024-12-19,Sonsonate,Ciudad,27,24,166,2024,12,19,4,88.88888888888889,Alta,3984
3228,2023-01-31,San Miguel,Montaña,147,118,190,2023,1,31,1,80.27210884353741,Alta,22420
3233,2024-10-06,La Paz,Playa,101,98,165,2024,10,6,4,97.02970297029702,Alta,16170
3234,2021-05-06,Usulutan,Playa,164,159,158,2021,5,6,2,96.95121951219512,Alta,25122
3235,2023-06-03,San Salvador,Montaña,181,121,185,2023,6,3,2,66.85082872928176,Media,22385
3236,2023-01-20,Sonsonate,Ciudad,199,25,74,2023,1,20,1,12.562814070351758,Baja,1850
3237,2021-11-30,San Salvador,Playa,98,31,67,2021,11,30,4,31.63265306122449,Baja,2077
3239,2024-03-14,La Paz,Ciudad,105,92,190,2024,3,14,1,87.61904761904762,Alta,17480
3242,2021-07-10,La Libertad,Rural,192,164,165,2021,7,10,3,85.41666666666666,Alta,27060
3243,2022-02-06,Santa Ana,Montaña,100,73,217,2022,2,6,1,73.0,Alta,15841
3245,2022-05-10,Sonsonate,Playa,86,16,183,2022,5,10,2,18.6046511627907,Baja,2928
3247,2022-12-31,Sonsonate,Montaña,82,22,166,2022,12,31,4,26.82926829268293,Baja,3652
3248,2023-10-13,San Salvador,Rural,142,17,207,2023,10,13,4,11.971830985915492,Baja,3519
3251,2023-08-14,Ahuachapan,Rural,145,99,220,2023,8,14,3,68.27586206896552,Media,21780
3254,2022-10-21,San Salvador,Ciudad,137,85,186,2022,10,21,4,62.04379562043796,Media,15810
3258,2024-02-06,Ahuachapan,Ciudad,95,62,121,2024,2,6,1,65.26315789473685,Media,7502
3265,2021-01-01,Sonsonate,Ciudad,191,152,158,2021,1,1,1,79.58115183246073,Alta,24016
3271,2021-11-12,Sonsonate,Ciudad,177,12,145,2021,11,12,4,6.779661016949152,Baja,1740
3273,2021-06-22,La Paz,Montaña,176,24,53,2021,6,22,2,13.636363636363635,Baja,1272
3274,2023-08-26,San Salvador,Ciudad,155,56,237,2023,8,26,3,36.12903225806451,Baja,13272
3276,2022-03-24,Ahuachapan,Playa,183,53,75,2022,3,24,1,28.96174863387978,Baja,3975
3277,2022-12-12,La Paz,Playa,141,79,121,2022,12,12,4,56.02836879432624,Media,9559
3281,2022-01-31,San Salvador,Ciudad,123,14,183,2022,1,31,1,11.38211382113821,Baja,2562
3283,2022-06-16,Sonsonate,Montaña,111,14,71,2022,6,16,2,12.612612612612612,Baja,994
3284,2024-05-20,La Libertad,Playa,179,158,199,2024,5,20,2,88.26815642458101,Alta,31442
3285,2022-09-07,La Paz,Montaña,84,61,89,2022,9,7,3,72.61904761904762,Alta,5429
3287,2024-01-08,Santa Ana,Playa,184,119,71,2024,1,8,1,64.67391304347827,Media,8449
3288,2022-12-19,Usulutan,Rural,198,116,188,2022,12,19,4,58.58585858585859,Media,21808
3289,2021-09-02,Sonsonate,Montaña,38,10,36,2021,9,2,3,26.31578947368421,Baja,360
3290,2023-03-13,Ahuachapan,Playa,174,101,149,2023,3,13,1,58.04597701149425,Media,15049
3292,2024-06-29,Ahuachapan,Rural,118,32,249,2024,6,29,2,27.11864406779661,Baja,7968
3293,2022-09-14,La Libertad,Rural,185,78,237,2022,9,14,3,42.16216216216216,Media,18486
3294,2021-07-27,San Miguel,Ciudad,193,30,228,2021,7,27,3,15.544041450777202,Baja,6840
3295,2023-12-24,Santa Ana,Rural,140,42,40,2023,12,24,4,30.0,Baja,1680
3296,2024-11-09,Usulutan,Ciudad,189,177,92,2024,11,9,4,93.65079365079364,Alta,16284
3298,2021-10-21,Ahuachapan,Playa,155,134,236,2021,10,21,4,86.45161290322581,Alta,31624
3300,2023-08-29,Santa Ana,Rural,94,20,225,2023,8,29,3,21.27659574468085,Baja,4500
3301,2022-05-28,La Libertad,Ciudad,58,21,234,2022,5,28,2,36.206896551724135,Baja,4914
3303,2022-11-10,Santa Ana,Montaña,48,5,156,2022,11,10,4,10.416666666666668,Baja,780
3305,2022-09-05,Santa Ana,Ciudad,122,90,39,2022,9,5,3,73.77049180327869,Alta,3510
3307,2022-05-19,Usulutan,Rural,142,59,120,2022,5,19,2,41.54929577464789,Media,7080
3308,2022-12-23,La Paz,Montaña,114,14,136,2022,12,23,4,12.280701754385964,Baja,1904
3309,2024-05-05,Ahuachapan,Playa,199,176,196,2024,5,5,2,88.44221105527639,Alta,34496
3311,2023-11-30,San Salvador,Rural,165,79,108,2023,11,30,4,47.878787878787875,Media,8532
3312,2021-02-24,Santa Ana,Montaña,131,115,236,2021,2,24,1,87.78625954198473,Alta,27140
3314,2021-07-25,San Miguel,Ciudad,127,126,196,2021,7,25,3,99.21259842519686,Alta,24696
3315,2021-06-20,La Libertad,Rural,177,141,138,2021,6,20,2,79.66101694915254,Alta,19458
3316,2022-12-07,Ahuachapan,Rural,53,40,51,2022,12,7,4,75.47169811320755,Alta,2040
3317,2021-10-20,La Paz,Playa,77,56,127,2021,10,20,4,72.72727272727273,Alta,7112
3318,2021-07-05,Ahuachapan,Montaña,130,17,124,2021,7,5,3,13.076923076923078,Baja,2108
3319,2021-01-02,Usulutan,Montaña,67,65,163,2021,1,2,1,97.01492537313433,Alta,10595
3321,2023-04-05,Ahuachapan,Rural,197,23,71,2023,4,5,2,11.6751269035533,Baja,1633
3323,2022-09-12,La Libertad,Rural,171,65,59,2022,9,12,3,38.01169590643275,Baja,3835
3324,2021-10-12,La Paz,Playa,126,116,234,2021,10,12,4,92.06349206349206,Alta,27144
3325,2021-07-24,La Paz,Ciudad,102,97,112,2021,7,24,3,95.09803921568627,Alta,10864
3326,2024-01-23,San Miguel,Rural,188,123,80,2024,1,23,1,65.42553191489363,Media,9840
3333,2024-10-12,Ahuachapan,Playa,174,22,96,2024,10,12,4,12.643678160919542,Baja,2112
3336,2024-07-15,La Paz,Montaña,67,24,111,2024,7,15,3,35.82089552238806,Baja,2664
3337,2024-09-17,Sonsonate,Montaña,94,9,225,2024,9,17,3,9.574468085106384,Baja,2025
3338,2023-11-15,La Paz,Ciudad,157,124,138,2023,11,15,4,78.98089171974523,Alta,17112
3340,2024-11-13,La Libertad,Playa,137,85,106,2024,11,13,4,62.04379562043796,Media,9010
3341,2022-04-21,La Libertad,Playa,137,104,89,2022,4,21,2,75.91240875912408,Alta,9256
3342,2023-04-19,Santa Ana,Montaña,67,67,243,2023,4,19,2,100.0,Alta,16281
3343,2021-02-13,Sonsonate,Rural,155,148,60,2021,2,13,1,95.48387096774194,Alta,8880
3345,2023-05-01,San Miguel,Rural,199,14,45,2023,5,1,2,7.035175879396985,Baja,630
3346,2021-06-12,Santa Ana,Montaña,107,71,76,2021,6,12,2,66.35514018691589,Media,5396
3347,2023-09-07,San Miguel,Playa,192,114,42,2023,9,7,3,59.375,Media,4788
3348,2021-09-11,La Paz,Rural,120,92,166,2021,9,11,3,76.66666666666667,Alta,15272
3352,2023-03-11,La Libertad,Rural,108,11,142,2023,3,11,1,10.185185185185185,Baja,1562
3353,2024-09-03,Santa Ana,Montaña,159,26,38,2024,9,3,3,16.352201257861633,Baja,988
3354,2022-05-22,Santa Ana,Rural,198,89,98,2022,5,22,2,44.94949494949495,Media,8722
3355,2021-03-13,Sonsonate,Montaña,136,5,131,2021,3,13,1,3.6764705882352944,Baja,655
3360,2024-12-12,Ahuachapan,Ciudad,122,94,39,2024,12,12,4,77.04918032786885,Alta,3666
3362,2021-12-16,San Salvador,Playa,150,126,146,2021,12,16,4,84.0,Alta,18396
3363,2021-02-12,La Paz,Playa,187,95,233,2021,2,12,1,50.80213903743316,Media,22135
3365,2021-12-16,Santa Ana,Playa,198,95,132,2021,12,16,4,47.97979797979798,Media,12540
3368,2023-11-12,Sonsonate,Montaña,166,105,154,2023,11,12,4,63.25301204819277,Media,16170
3369,2021-03-10,La Libertad,Montaña,91,50,103,2021,3,10,1,54.94505494505495,Media,5150
3370,2024-01-26,Sonsonate,Playa,192,17,176,2024,1,26,1,8.854166666666668,Baja,2992
3371,2023-03-21,La Paz,Playa,170,127,102,2023,3,21,1,74.70588235294117,Alta,12954
3372,2021-01-02,Usulutan,Ciudad,179,141,227,2021,1,2,1,78.77094972067039,Alta,32007
3374,2024-09-28,San Salvador,Playa,197,38,104,2024,9,28,3,19.289340101522843,Baja,3952
3377,2024-08-21,Santa Ana,Playa,165,53,138,2024,8,21,3,32.121212121212125,Baja,7314
3378,2022-05-11,Sonsonate,Montaña,163,48,142,2022,5,11,2,29.447852760736197,Baja,6816
3379,2023-12-01,San Salvador,Montaña,193,75,225,2023,12,1,4,38.860103626943,Baja,16875
3381,2024-10-05,La Libertad,Montaña,175,39,228,2024,10,5,4,22.285714285714285,Baja,8892
3382,2021-03-27,La Paz,Ciudad,149,55,201,2021,3,27,1,36.91275167785235,Baja,11055
3383,2022-04-07,Usulutan,Playa,176,98,98,2022,4,7,2,55.68181818181818,Media,9604
3384,2023-01-26,San Miguel,Ciudad,167,79,91,2023,1,26,1,47.30538922155689,Media,7189
3385,2023-11-05,La Libertad,Montaña,187,174,74,2023,11,5,4,93.04812834224599,Alta,12876
